;text;target
10;posiadam piekarnik od roku czasu na plus szybkie nagrzewanie i latwosc obslugi na minus glosna praca irytujace cykanie termostatu jakosc materialu ponizej krytyki po zastosowaniu czyszczenia parowego opisanego w instrukcji jako aqualytic na podlodze piekarnika pojawily sie masakryczne przebarwienia w miejscu gdzie jest grzalka zmatowila sie emalia oczywiscie amica bez obejrzenia piekarnika wypiera sie odpowiedzialnosci jesli potrzebujecie piekarnik w ktorym nigdy nic nie zabrudzi powierzchni to kupujcie smialo jesli szukacie piekarnika do codziennego uzytku odradzam ;1
11;po latach i miesiacach deska klapa z duroplastu pekla podczas usiadniecia czyli normalnej codziennej czynnosci w wc kg od samego poczatku bardzo ciezko bylo ja ustawic aby opadala rowno zgodnie z linia krawedzi muszli sedesowej wnioski do tak ciezkiej klapy powinien by s system wolnego opadania po dwoch stronach mocowania klapy czesc gorna powinna byc lzejsza i nie koniecznie z duroplastu tylko z bardziej elastycznego materialu projektanci nie pomysleli o drobnym udogodnieniu jakim jest wyprofilowana mala wneka na reke aby podniesc klape punkt moge przyznac za to ze jednak opadanie dzialalo ze zawiasy wytrzymaly dzialanie chemii za wyglad punkt dla tych co przemysleli gwarancje aby produkt mogl sie zepsuc po tym okresie ;1
12;blaupunkt tokyo wyglad bardzo ladny duzy czytelny wyswietlacz rds posiada zapomniana przez innych producentow funkcje mute co do gubienia fal jak opisuja inni uzytkownicy to niestety prawda dzis w jednym ze sluzbowych pojazdow mialem ustawiona fale o silnym sygnale gdzie nagle na wiadukcie zgubil zasieg myslal em ze sie przyciszyl nagle ja odnalazl z rykiem i podwojnym dzwiekiem oznajmiajac radio z wygladu bardzo fajne brak czytnika cd jest usb co do mocy odbioru sygnalu to blaupunkt sie nie popisal ;3
13;sluchaweczka tania mi sie udalo zakupic w tesco za zl przyzwoity czas pracy jakosc dzwieku wystarczajaca jednak przy glosniejszym ustawieniu slyszalny poglos echo przez rozmowce palak na ucho nie w kazdym uchu lezy wygodnie i stabilnie lubiac sie wysuwac ladnie sie paruje z dwoma telefonami szybkie wybudzenie dziala prawidlowo regulacja glosnosci tylko w telefonie w tej cenie polecam a dla bardziej wymagajacych proponuje poszukac czegos lepszego bo tutaj brakuje jednak innego uchwytu dousznego wskaznika naladowania akumulatorka na telefonie wspolpracy z aplikacjami audio wyciszenia dzwiekow z otoczenia ;3
14;nie polecam wyrobow tego producenta wykonanie gorzej niz jakas manufaktura z zamowionych mebli z serii angel z elementow byly uszkodzone w stopniu uniemozliwiajacym ich skrecenie reklamacja zostala rozpatrzona pozytywnie ale po tygodniach i otrzymal em nowe elementy zgloszone jako uszkodzone ale nie pasujace do pozostalych mebli otwory na kolki zostaly nawiercone o rozstawie ok cm rozniacym sie z zakupionymi wczesniej nie polecam chyba ze zamiast skrecic i uzytkowac meble chcecie cale zycie rozkrecac i skrecac te meble ponadto wszystkie ciecia mebli sa nierowne a brzegi w wielu miejscach wygryzione jak by na te meble patrzen naprawde krytycznym okiem to dobry z nich byl tylko kluczyk i srubki ;1
15;karma royal od jakiegos roku karmie moja kotke ktora jest po sterylizacji wczesniej karmila m ja zwyklymi karmami takimi jak kitekat whiskas czy purina karma tej firmy jest bardzo droga jak dla mnie ale na szczescie mozna ja mieszac ze zwykla a moj kotek wrecz za nia przepada weterynarza polecil mi ta karme ze wzgledow zdrowotnych ale ja to zbagatelizowala m gdyz mam znajoma ktora takze ma kotke po zabiegu podaje jej zwykla karme od kilku dobrych lat i nic jej nie dolega ale niestety moja kotka zareagowala inaczej i wyladowala u weterynarza gdyz miala powazne problemy z ukladem moczowym od tamtej pory daje jej tylko royala dla kotek po sterylizacji naprawde polecam ;2
16;gral em w gta od kiedy wyszla czesc tej znanej juz gry szczerze mowiac na zawiodl em sie na san andreas ale zachwycic tez mnie nie zachwycilo o wiele ciekawiej gralo mi sie w vice city moze z powodu fabuly a moze przez ten ponury klimat w sa gra ogolem dobra dosc ciekawa ale nie przyciaga do komputera na dlugo to jedyna wersja gdzie nie chcialo mi sie powracac do gry po jakiejs tam krotkiej przerwie aktualnie cena gta sa spadla wiec sadze ze tym ktorym nowsze gta nie dziala mogli by pograc w sa ogolem polecam ale nie goraco p;3
17;sorry ale zdecydowanie odradzam zakup po trzech latach umiarkowanej eksploatacji do niezbyt wymagajacych prac glownie ciesielskich rozsypal sie w reku pierscien redukcyjny tarczy jakis odlew z szajsmetalu a ze to dosc rzadka redukcja grubosc mm wiec pozostalo szukanie tokarza co gorsza przy pojawieniu sie koniecznosci wykonania bardziej precyzyjnych prac okazalo sie ze prawa i lewa strona prowadnicy nie sa w jednej linii i nie sposob raz ustalic kata ciecia lecz trzeba go korygowac katownikiem zaleznie id tego z ktorej strony prowadnicy bedzie sie korzystac dla pelni obrazu dodam ze sewis rozklada rece do starszych typow nie dostajemy czesci ;1
18;dlugo zastanawial em sie nad wyborem wioslarza do domowego uzytku ostatecznie zdecydowal em sie na kettlera coach m w domu mam juz rowerek tej samej firmy niestety przy zakupie w sklepie dal em sie namowic na wioslarza york r pisze niestety bo po miesiaca uzytkowania laweczka skrzypi odkrecilo sie siedzisko i glowka sruby porysowala prowadnice a regulowana podkladka pod stope pekla na pol na wysokosci piety ok zdarza sie rozmontowal em wioslarza zdjal em siedzisko dokrecil em wszystkie sruby zlozyl em z powrotem skrzypienie przezyje wzial em tez podkladke pod stope i udal em sie z nia do importera sprzetu york gdzie znajduje sie rowniez serwis w serwisie jednak zostal em potraktowany z buta i oswiadczono mi ze pekniecie jest uszkodzeniem mechanicznym bo nieprawidlowo korzystam z wioslarza probowal em sie dopytac na czym mialo by polegac nieprawidlowe korzystanie i okazalo sie ze zle trzymam stope kiedy probowal em wytlumaczyc ze przeciez pekla tylko jedna podkladka a sa dwie to chyba nie jest to kwestia zlego trzymania jednej stopy a drugiej prawidlowo uslyszal em ze moge sobie kupic druga podkladke za zl dla tego tez nie polecam zakupu zarowno z powodu powyzszych usterek jak i z powodu aroganckiej obslugi serwisowej ;1
19;to byl szybki zakup na juz i musze przyznac ze sie sprawdzil widziala m tu kilka komentarzy ze sluchawki zbyt mocno siedza na glowie coz to kwestia prywatna na jedna beda wygodne na inna nie u mnie jest super ale ja tez lubie gdy czuje ze przy kiwnieciu glowa zaraz nie zleca dobry dzwiek mikrofon drucik na ktorym jest mikrofon jest bardzo elastyczny dzieki temu mozna go sobie ustawic podlug potrzeb na koncu wyglad zwykle czarne minimalistyczne sluchawki czyli to co tygryski lubia najbardziej ;2
20;na wstepie nie polecam a to czemu wszystko jest dobrze do momentu kiedy temperatura na dworze jest umiarkowana jak jest cieplej to router robi sie goracy temperatury moze by m przezyl bo przeciez takich urzadzan sie nie dotyka ale w tym przypadku zaczyna szwankowac wi fi po kablu mb s a bezprzewodowo mb s albo nawet mb s malo tego podstawowe funkcje nie sa do konca sprawne a tak dokladnie opcja zapamietaj pin opcja jest niesprawna nie da sie jej wlaczyc czyli po kazdym braku pradu przy kazdym odlaczeniu od zasilania trzeba zawsze logowac sie na router i wklepywac pin uciazliwe szczegolnie jesli sie takie urzadzenie konfiguruje komus mniej obeznanemu podstawowa opcja a niesprawna aktualizacje prosze zapomniec wsparcie zodne pisal em do roznych miejsc do zte zadnego odzewu wszystkie maile martwe sprzedane zapomniane wyglad kwestia gustu mi sie nawet podoba do routera dokupil em anteny roznicy bardzo nie doznal em lepiej sie rozejrzec u konkurencji usb jest tylko do celow obslugi technicznej nie jest uzytkowe w tej cenie juz moglo by byc ;1
21;zdecydowanie nie polecam ani telefonu kruger matz drive ani serwisu panel pekl po m c wypadl z kieszeni naprawa zl i utrata gwarancji potem bylo coraz gorzej po miesiacu na wyswietlaczu biale plamy serwis nie uznany po pol roku zepsuty aparat owszem naprawiono grzecznosciowo teraz oslonowe gumki czarne po brzegach poodklejaly sie serwis ma to gdzies nie wykona uslugi krotko mowiac jak sie zepsuje to nalezy wyrzucic nie ma szans na naprawe ps kazda wizyta w serwisie to dni i to nie znaczy ze wroci naprawiony moj ma niespelna m c i dni byl w serwisie marta;1
22;bardzo dobry sprzet w niskiej cenie dvd odtwarzacz cd i radio w jednym sprzecie sprawdza sie u mnie w kawalerce w porzadnie zrobione stabilnie stoi wygodne i czytelne w obsludze dzwiek czysty malutkim minusikiem jest przy jej wlaczaniu ze najpierw musi odczytac cd zanim przelaczy sie na radio szybciej jest nieco gdy nie ma w srodku cd ale przy tej cenie i calej gamie zalet praktycznie jest to nieuciazliwe wszystko zalezy od podejscia kupujacych i na czym im zalezy mi zalezalo aby nie zbankrutowac i miec dvd i radioodtwarzacz cd i okazalo sie ze moge miec to wszystko w jednym malym sprzecie za to o genialnej mocy polecam ;2
23;stanowczo odradzam wszystkim te myszke jak i cala firme logitech mialem stycznosc z tym sprzetem jeden dzien i to wystarczylo po podlaczeniu okazalo sie ze srodkowy przycisk raz dziala a raz nie z tego co udalo mi sie znalezc w internecie wiele osob ma podobny problem jak dla mnie jest to jedna z podstawowych funkcjonalnosci myszy wiec od razu reklamacja zarowno do sprzedawcy jak i do producenta sprzedawca bez problemu zwrocil pieniadze a ponizej zamieszczam oryginalna odpowiedz z supportu logitecha w odpowiedzi na zgloszenie prosze o informacje czy pobral pan oprogramowanie setpoint jezeli nie to zachecam do zainstalowania go i prosze o przypisanie do srodkowego przycisku innej funkcji np otwierania pliku exe prosze o odpowiedz czy udalo sie to panu przetestowac swietnie producent mowi wiec jak nie dziala to trudno nie uzywaj jesli juz sie zdecydujecie kupic tego szczura to sugeruje do sklepu zabrac ze soba laptopa i od razu przetestowac czy wszystko ok oszczedzicie sobie czasu ;1
24;pierwszy raz zawiodl em sie na firmie western digital kupil em ten dysk czytajac pochlebne opinie ze cichy bezawaryjny itp po zakupieniu dysku okazalo sie ze wytwarza on tak duze wibracje ze obudowa pod jego wplywem wpada w rezonans i buczy co jest porazka na calej linii mimo pozadnych zamocowan w obudowie zalman z nie udalo sie zmniejszyc halasu malo tego pomimo zastosowania specjalnego zamocowania absorbujacego wibracje dysk nadal tak halasuje ze zaglusza wentylatory w obudowie po miesiacach uzytkowania pojawila sie masa blednych sektorow nawet windows nie chcial sie uruchomic i dysk poszedl na gwarancje dostal em nowy ktory zachowuje sie identycznie jak ten poprzedni i podejrzewam ze to tylko kwestia czasu kiedy padnie nie polecam ;1
25;plastikowa mocna ceglowka i to jedyny plus minusy brak slownika t trzeba recznie wklepywac tekst sms brak mozliwosci nawiazania polaczenia z internetem bardzo slaby aparat radio tylko dziala ze sluchawkami bardzo mala pamiec wewnetrzna niezbedna jest karta sluchawki na wtyczke usb w sumie wyswietlacz mogl by byc wiekszy w stosunku do calego telefonu reasumujac bedzie dzialal nawet jak bedziesz nim wbijal gwozdzie w deski w srodku stara nokia z jak dla mnie zdecydowanie za malo techniki po dniach uzytkowania rozgladam sie z kim by sie wymienic na niego w koncu nic nie jest wieczne oprocz cat b naturalnie ;3
26;przestrzegam przed zakupem tego modelu telefon zepsul sie po dniach a w serwisie jest juz blisko miesiace dzial reklamacji nokia kaze cierpliwie czekac na zakonczenie naprawy ile to bedzie m cy a moze rok i tak do konca gwarancji rozumiem wszystko moze sie zepsuc ale termin naprawy jest skandaliczny na pomoc ze strony dzialu reklamacji nie ma co liczyc szkoda czasu i nerwow nie tego sie spodziewal em po telefonie klasy biznesowej ten telefon to raczej ciezki zart i totalne nieporozumienie prosze uwazac na pozytywne komentarze do tego modelu bo moga byc pisane za pieniadze czytajac niektore z nich twierdze ze piszacy w ogole nie mieli telefonu w rekach przed ewentualnym zakupem prosze dokladnie poczytac opinie w internecie dotknac w sklepie wziac pod uwage czas naprawy w ramach gwarancji i dokonac wyboru co do gwarancji to od razu proponuje zwrot towaru za niezgodnoscia towaru z umowa bedzie duzo szybciej ;1
27;porzadnie zrobiony i stabilny uzywamy od roku i jestesmy zadowoleni jedyna znaczna wada to sposob przemieszczania sie po pokoju z tym krzeselkiem ze wzgledu na to ze ma ono tylko kolka z tylu aby je przesunac trzeba uniesc przednia czesc tylko jest jeden problem nie ma za co zlapac wszystkie czesci sa dosc mocne ale przy nawet lekkim uniesieniu a tym bardziej z dzieckiem w srodku wyginaja sie czesci za ktore sie chwyta i sie ma wrazenie ze sie cos zaraz urwie na filmie pokazowym pokazany jest fikcyjny wg mnie sposob przesuwania bo w takim wygieciu mozna sobie kregoslup zlamac czesto jest tak ze potrzebna jest tylko drobna zmiana ustawienia krzeselka lub dosuniecie z dzieckiem do stolu i za kazdym razem mamy z tym duzy problem najlepsze bylo by przymocowanie paska do dolnej czesci przednich nozek i wtedy drobne uniesienie ich umozliwilo by moze przesuwanie poza tym wszystko jest ok moze jeszcze przydaly by sie ze dwa takie lekkie pokrowce na oparcie bo jest ono z ceraty i dziecko lezac na nim bezposrednio poci sie momentalnie wiec latwa zmywalnosc to tez nie tak do konca prawda bo zawsze trzeba cos dziecku podlozyc pod pupe plecki i glowe zeby sie nie pocilo ogolnie oceniam dobrze mam porownanie z innym fotelikiem i ten jest o niebo lepszy ;3
28;uwielbiamy ogladac te przezabawne filmiki nie sa wyrezyserowane pokazuja naturalne reakcje i odruchy ludzi na niespodziewane okolicznosci w ktorych zbiegiem okolicznosci znalezli sie nie wszystkie zarty pochwalam niektore sa nawet niesmaczne ale zawsze mozna wybrac cos co trafi i w czuly punkt twojego poczucia humoru zdecydowanie jednak nie chciala by m znalezc sie na miejscu tych ludzi trzeba miec do siebie niesamowity dystans aby godnie przyjac slowa usmiechnij sie jestes w ukrytej kamerze ;2
29;zapach strasznie ciezki i dla gruboskornych ruskich babek co lubia ciezkie duchi polecam na wieczor zimowy niestety pewne panie stosuja latem i za dnia na dodatek kto chce zapachem wytruc konkurentki aby je glowa rozbolala i dostaly uderzen cisnienia do glowy to polecam zapach lubia prawdziwi maczo majacym delikatniejszy gust i kobiety na poziomie nie polecam zapach dla prostych kobiet przy kasie co lubia pokazac zasobnosc portfela bogatego partnera i koniecznie piekna buteleczke buteleczka i slonik piekny ;1
30;kupil em dwie sztuki jedna dla kolegi u oficjalnego dystrybutora dwa nowe alkomaty mierzyly nieprawidlowo po jednym a nawet dwoch piwach wskazywal wyslal em do serwisu dystrybutora z reklamacja serwis reklamacje odrzucil skalibrowal je wykorzystujac jedyna darmowa kalibracje zgodnie z programem darmowej kalibracji i odeslal na moj koszt po kalibracji dziala poprawnie reasumujac nowo zakupione urzadzenie moze byc rozkalibrowane roszczen gwarancyjnych uparcie mimo korespondencji i argumentacji nie przyjmuje wykrety typu sensor nie jest objety gwarancja do mnie nie przemawiaja gdyby sie rozkalibrowal po miesiacach jak opisali w instrukcji a nawet szybciej przy intensywnym wykorzystaniu nie mial by m nic do zarzucenia moja opinia o takim produkcie i postawie serwisu wraz ze sprzedawca moze byc tylko jedna tragedia ;1
31;karta sprawuje sie bardzo dobrze jest szybsza niz zapewnia producent w danych technicznych w moim czytniku kart odczyt danych z tej karty przebiega z predkoscia do okolo mb s natomiast zapis z predkoscia do ponad mb s jestem zaskoczony tak duza roznica pomiedzy rzeczywistymi a deklarowanymi predkosciami transferow czas dostepu do danych wynosi ms bez problemu mozna korzystac z funkcji robienia zdjec w serii w aparacie cyfrowym jesli ktos ma zamiar korzystac z tej karty wlasnie w aparacie polecam w przypadku kart pamieci producenci nie maja specjalnie mozliwosci poprawy wygladu karty roznia sie w zasadzie tylko nalepka i kolorem wiec ocene za wyglad daje maksymalna w tym przypadku wazniejsze sa jakosc i cena ;2
32;mialem to cos wyczytal em ze robione w polsce jakie to nie super mam normalna trawe zadnych kamieni a obudowa juz od pierwszych dni zaczela sie doslownie sypac od byle patyczka poza tym pomimo niby w dlawila sie na byle pojedynczej kepce wysokosci ca cm do tego trzeba bylo wrecz sciskac wlacznik bo z byle powodu sie wylaczala noz to chyba z plastiku dla porownania po tym czyms wzial em od rodzicow letniego chinola w ktory przezyl pieklo kosil takie chaszcze az nie do uwierzenia i dalej dziala jest dojechany a wydajny jak ten niby super produkt ktory wywalil em doszedl em do wniosku ze kupie byle co nowego byle taniej bo jedno i drugi to jedno wielkie gie to po co przeplacac;1
33;uzywam jej odkad pojawila sie na rynku i do tych wakacji dala by m jej same plusy ani jednej pchly zero kleszczy mimo ze godzinami biegami po lesie czy plywamy niestety ten albo ten rok nalezy do krytycznych albo robactwo sie uodpornilo albo cos jest nie tak z tymi obrozami nie ma dnia zeby m nie wyciagala kleszcza na pchly nadal dziala ostatnia obroza mojego psa ma tyg i jeszcze dluga date waznosci a jednak tym razem nie jestem z niej zadowolona poniewaz jednak nie ma lepszej przy psie plywajacym albo czesto kapanym nie ma mozliwosci stosowania innych srodkow moge ja jedynie polecic bo choc cos kleszcze maja ja w nosie to i tak jest najlepsza z dostepnych na rynku dzis zamowila m kolejna moze trafila m na jakas wadliwa mala wada jest to ze ta guma z ktorej jest zrobiona potrafi pekac my w ten sposob zgubili smy juz dwie ;3
34;z tej trylogii mozna chyba polecic tylko czesc ze wzgledu na grafike d w pozostalych czesciach jest grafika d z lotu ptaka czasami wracam do gry z sentymentu poniewaz byla to pierwsza gra jaka w zyciu mialem gta potem gta i mario d na tamte czasy byla wciagajaca tak jak teraz gta san andreas czy gta nie wiem czy mozna dac sie znow wciagnac w te gre grafika pierwszych dwoch czesci zniecheca calkowicie jak by ja ktos narysowal w paincie gra jest od osiemnastego roku zycia to jest smieszne no ale coz nie bede wystawial opini pegi gra jest dla dzieci;3
35;wrzaskliwa parodia ktora wstrzasa podstawami kultury mlodziezowej nie oszczedzajac zadnego z horrorow zadnego z filmu o seksualnych perypetiach licealistow filmu akcji a nawet samych gagow lamiac pojecie dobrego smaku straszny film parodiuje pop kulturowe parodie z niepowstrzymana zjadliwoscia atakujac najbardziej popularne style i glosne momenty z ostatnich filmow telewizji i reklam film smialo kpi z klasycznych juz scen z krzyku szostego zmyslu matrix koszmaru minionego lata i the blair witch project by nastepnie przejsc do sparodiowania calej rzeszy banalow rodem z kina dla nastolatkow niezaleznie od gatunku wszystko zaczyna sie od zamordowania pieknej uczennicy szkoly sredniej po ktorym grupa wykolejonych nastolatkow granych oczywiscie przez letnich aktorow odkrywa ze miedzy nimi jest zabojca glowna bohaterka i jej przyjaciele musza chronic sie przed niebezpieczenstwem oraz wkurzajaca reporterka gail hailstorm ktora nie daje im spokoju akcja filmu rozgrywa sie w starym domu do ktorego szalony profesor tim curry potajemnie zwabia zadowolona z zycia studentke cindy campbell anna faris i jej zadnych przygod przyjaciol pod pretekstem przeprowadzenia eksperymentu naukowego w domu rzadzi stary kamerdyner zlota raczka chris elliot szalonemu profesorowi zas pomaga rownie szalony dwight davidcross gotowy na wszystko dla dobra eksperymentu niezwykle i nadprogramowe zdjecia funduja cala serie strasznie smiesznych wydarzen ;2
36;ogolnie zaluje ze nie doplacil em do grohe mam kran grohe i jest miod malina nie dajcie sie nabrac dobry sprzet kosztuje po pol roku termostat zaczal chodzic tak ze ja rodzinie ustawial em bo nie mieli sily po nastepnym pol roku zaczelo cos w niej swiszczec miesiac temu padl calkiem termostat zbieram zl na hansa mam tez baterie actimy w lazience i po miesiacu zaczela skrzypiec dajesz mm w lewo i jest wrzatek posrodku zimna woda no porazka jakas firma do bani kupcie grohe lub cos z wyzszej polki ;1
37;ta podkladka to jakies nieporozumienie dostal em ja na szczescie gratis do monitora wiec przynajmniej nie dal em z siebie zrobic frajera placac za nia cokolwiek bo nie jest warta zl na pierwszy rzut oka jest ok cienka to niby zaleta ale tylko na poczatku no i te macki przylepne od spodu fajny pomysl trzymala sie niezle biurka do czasu az nie zaczela mutowac podkladka z dnia na dzien zaczela sie normalnie podwijac brzegami najpierw jeden brzeg myslal em ze moze przez nieuwage polozyl em na niej niechcacy goracy kubek z herbata ale za pare dni to samo stalo sie z drugiej strony w tym momencie nie da sie jej uzytkowac przez ta deformacje t;1
38;tablet za pierwszym razem uruchomil sie ale zadna aplikacja nie dzialala po kliknieci w dowolna ikone wracal do glownego ekranu za drugim razem juz sie nie uruchomil wcale widac tylko pasek postepu z informacja ze trwa konfiguracja i nie wolno wylaczac i tak przez h moj letni synek dostal go na urodziny i plakal przez caly dzien ze nie moze sie nim pobawic przez ta cholerna konfiguracje myslal em ze zwarjuje poza tym guma latwo odchodzi od obudowy slaby dzwiek przy starcie wydaje sygnal ktory strasznie trzeszczy innych nie slyszal em bo niestety nic nie dziala jutro zamierzam go zwrocic i odzyskac pieniadze zwlaszcza po przeczytaniu tych wszystkich opinii;1
