;text;target
21;bylismy wspolnie z mezem w celach sluzbowych w cenie zl doba sniadania zl osoba dodatkowo platne na zyczenie uwazam ze to dobra opcja gdyz nie wszyscy korzystaja ze sniadanie sniadanie do wyboru w formie zestawow z cieplym daniem i dodatkami w duzej iloscia smakowalo otrzymalismy przestronny pokoj a la apartament zlozony z pokoi z balkonem w sypialni duze wygodne loze malzenstwie naprawde wygodne poduszki troche za cienkie koldry lazienka przestronna dobrze oswietlona ale minusem byla wanna bez zaslonki trzeba bylo bardzo ostroznie uzywac prysznica by nie zalac lazienki w sypialni bylo troche chlodno na plus mala lodowka w pokoju bardzo wazne dla osob przyjezdzajacych w celach sluzbowych polozenie w samym centrum bliskosc urzedow i instytucji na piechote w kilka minut na pietrze nie slyszelismy zgielku miejskiego bliskosc restauracji sklepow kawiarni uslug przystankow autobusowych rowniez kilka minut pieszo wi fi dzialalo w porzadku korzystalismy wylacznie z laptopow bardzo mila obsluga na recepcji i przy siadaniu bardzo maly parking z tylu hotelu zamykany przed hotelem duzo ogolnodostepnych miejsc parkingowych dla nas relacja cena jakosc lokalizacja obsluga czystosc jak najbardziej w porzadkunocowalismy wczesniej w zwyklym motelu w nysie bez wi fi sniadania czy mozliwosci wypicia chocby kawy w nieciekawej i glosnej lokalizacji w cenie zl doba wiec porownujac warunki tutaj z owym motelem oplaca sie bardziej tutajlepsze warunki za dodatkowe zl wiecej uwazamy ze to na chwile obecna najlepszy obiekt noclegowy w dobrej cenie i idealnej lokalizacji chetnie skorzystamy ponownie;2
22;omijajcie ten osrodek szerokim lukiem brud smrod i ubostwo jesli chcecie zwiedzic muzeum lat tych xxwieku to jest storczyk w oknach i drzwiach luki cm dziury wszedzie sciany podlogi posciel potargana lazienki ino mozna dostac grzybicy i wiele innych chorob najgorszy osrodek jaki widziala m w uzyciu;1
23;spedzili my w zamku ryn cudowne dni zamek wspanialy byli my rodzina w osoby mieli my duza komnate wykupili my pobyt z pakietem w ktorym bylo zwiedzanie zamku z przewodnikiem i dreszczykiem byla rowniez kolacja na ktora wszyscy przebierali my sie w stroje sredniowieczna pokazy rycerskie ciekawa atrakcja dla dzieci i doroslych brali my udzial w turnieju bowlingowy jedzenie wspaniale basen nie duzy ale bardzo ladnie zaprojektowany nie bylo tlokow okolica piekna polecamy wszystkim ten hotel;2
24;hotel w poblizu kolobrzegu bardzo spokojna okolica kwietne sciezki rowerowe i spacerowe doskonale miejsce azeby wypoczac na pieknej szerokiej plazy wnetrze hotelu naprawde rewelacyjne pieknie odrestaurowany obiekt fajny kameralny basen mila obsluga i dobre jedzenie na pewno jeszcze tu wrocimy w przyszlym roku pozdrawiamy adam z rodzina;2
25;pewnego wieczoru wybral em sie ze znajomymi do restauracji ktora jest w hotelu wodnik na kolacje i przy okazji na mecz zamowili my pizze i piwo piwo ale w czym tu wybierac restauracja tak jeden rodzaj piwa narzucany przez obsluge ale co dalej restauracja reklamuje sie a nie posiada kucharza katastrofa pizze robila nam recepcjonistka ktora na to wychodzi ma jeszcze do obslugi bar do tego sprzata ludzie to miejsce to katastrofa;1
26;warunki bardzo dobre restauracja basen silownia wypozyczalnia sprzetu narciarskiego mozna odczuwac pewien brak klubu lub dyskoteki pokoje wygodne i czyste telewizja troche szwankuje jest jakas internetowa i czasem sie przycina niestety od przyszlego roku podobno ma byc drozej ze wzgledu na remont;3
27;parking maly dziwnie zorganizowany ogolny nielad ale na szczescie jakos udalo sie za kazdym razem znalezc miejsce ufff na dzien dobry portier niezbyt sympatyczny ale profesjonalny moze taka jego uroda od razu zaplacili my za pobyt nie uznal em tego za nic dziwnego dopiero w innych opiniach czytam ze to dziwne dziwne pokoj radny ale nie do konca czysty lepiej nie zagladac pod nozki w lazience nie dzialala spluczka ale po zgloszeniu tego na portierni zostala naprawiony wiec ok czesc basenowa nie duza ale o dziwo cieszyla sie malym zainteresowaniem nawet z yakuzy udalo sie skorzystac w zimie moze byc gorzej wyglad pomieszczen w strefie basenowej dla mnie baba jakis dobry dekorator musial maczac w tym palce jedzenie pyszne moge ocenic tylko sniadanie duzy wybor ogolnie pobyt oceniam na plus;2
28;dwie klasy pokoi z ta sama cena polowa ekipy mieszkala w normalnych warunkach w pokojach takie mozna zobaczyc na stronie hotelu druga polowa w pokojach jak z obozu sportowego w latach tych mialem watpliwa przyjemnosc mieszkac w drugiej klasie problemy z ogrzewaniem albo zimno albo sauna ciemno parowki w lazienka w standardzie ponizej hostelu kabina prysznicowa dla dzieci strasznie nie wygodne nozka na materacach pod przescieradlem cerata przemila obsluga pasujaca ubrania za barem w trakcie skladania zamowienia dla pani w recepcji nie do pomyslenia byli rozwiazanie problemu za malego nozka dla osoby ze wzrostem cm wkoncu warnkenela ona nie pomoze bo w trakcie rezerwacji nikt nie uprzedzil ze bedzie ktos wysoki ocene takiego stanowiska pozostawiam panstwu paskudne sniadania sok nawet nie stal obok owocow pyszna jajecznica z proszku po zamowieniu jajka sadzonego na sniadanie po min darowalismy sobie jedzac na miescie niby jest ekspres do kawy ale lepiej jej nie dotykac pyszne obiady ale nie w hotelu ale w pobliskiej knajpie a ceny nizsze niz w hotelu;1
29;pazdziernika do rodziny ibis mega brand dolaczy ibis styles gdynia reda jako pierwszy w polsce hotel reprezentujacy ta marke do konca roku orbis sa chce dysponowac w polsce co najmniej hotelami tej marki hotel znajduje sie w redzie niedaleko gdyni i bedzie dzialal w ramach umowy franczyzy ibis styles wczesniej znany jako all seasons to siec hoteli ekonomicznych wprowadzona na rynek przez grupe accor w roku obiekty tej marki wlacza w sobie indywidualna koncepcje hoteli niezaleznych hoteli z sieciowymi standardami uslug hotele ibis styles to obiekty sredniej wielkosci oferujace do pokoi w europie oraz w azji w europie marka rozwija sie glownie w oparciu o umowy franczyzy proc hoteli podczas gdy w azji i rejonie pacyfiku na podstawie umow o zarzadzanie;0
30;nadmorskie inwestycje apartamentowe realizowane sa m in w kolobrzegu wladyslawowie lub swinoujsciu apartamenty wakacyjne oferowane sa rowniez w najbardziej prestizowych projektach deweloperskich trojmiasta zlokalizowanych bezposrednio wzdluz wybrzeza zauwazalna jest tendencja tworzenia inwestycji aparthotelowych gdzie wlaczone ze soba sa czesci mieszkalna oraz hotelowa do dyspozycji mieszkancow oferowane sa basen fitness oraz spa druga lokalizacja inwestycji apartamentowcu jest poludniowa czesc polski gory;0
31;obsluga ok starali sie pokoj tragedia maly ciasny brudny bez koldry tylko koc poduszka i przescieradlo wszedzie brud pilot do tv lepil sie w rekach na meblach gruba warstwa kurzu hotel ok min pieszo od victoria station w pokoju dudni pobliskie metro skrzypi podloga slychac sasiadow kazdy ruch slychac w pokojach obok noca ma sie wrazenie ze pi sie na stacji metra w ciagu dnia caly czas remonty na ulicy wiec slychac stukanie wiercenie itp mi akurat to nie przeszkadzalo bo wiekszosc pobytu byl em w tym czasie poza hotelem;1
32;hotel zatrzymal sie wystrojem i wszystkim innym w dawnych czasach musztardowe kanapy telewizor z roku windy z lat wszedzie czuc stary olej i zapach papierosow na kazdym pietrze kanapa z innej parafii i jakies dziwne meble za taka cene to jakas masakra nie polecam y;1
33;zatrzymali my sie w pokoju choc ciezko nazwac to pokojem dwuosobowym rozmiar pokoju to szok nozka to materace rozlozone na ziemi do czystosci nie mam zarzutu natomiast do obslugi klienta tak krotnie byl zglaszany na recepcji fakt ze nie mozna polaczyc sie z internetem w trakcie mojego pobytu nie mogl em skorzystac z internetu przezyl em i mam sie dobrze ale jakosc obslugi klienta pozostawia wiele do uzyczenia jesli chodzi o rozwiazanie bardzo prostego problemu sniadania ok ale czy warte e wracajac do rozmiaru pokoju pokoj jest tak maly ze stol stoi zaraz obok drzwi wejsciowych co w przypadku przepisow przeciwpozarowych nie do konca jest dopuszczalne;1
34;do villi jesion pojechali my na rodzinny weekend pokoje sa ladnie urzadzone i czyste sniadania wliczone w cene byly obfite i smaczne typowy szwedzki stol dla dzieci jest urzadzony osobny pokoj zabaw rzeczami ktore moga przeszkadzac to cienkie sciany wiec slychac wszystkie rozmowy gosci obok oraz brak zaslon aluzji w oknach co z rana moze mocno przeszkadzac chyba ze jest to umyslny zabieg zeby nie zaspac na sniadanie w pensjonacie nie ma restauracji i raczej tez nie ma aneksow kuchennych w pokojach chyba w jednym pokoju jest pensjonat jest polozony w przystepnej odleglosci od wiekszych stokow i atrakcji turystycznych jak zakopane czy morskie oko generalnie bardzo fajne miejsce godne polecenia;3
35;hotel ma gwiazdki hotel przy paskach radzyminskiej rano pobudka o ale co robic isc na sniadanie nieeeeeee sniadania od do kladl em sie do lozka pokoj dobrze ze pierw usiadl em zerwalo sie w pokoju byly jeszcze inne winda na osoby max z walizka hotel to gleboki prl w starym dobrym wydaniu duzym plusem mila obsluga chyba tylko to ratuje ten hotel reasumujac hotel do spania itd omijac imprezy typu przyjecia itp ok obym wiecej nie musial tam spac;1
36;wybrali my sie do tego hotelu w pazdzierniku r cala rodzina z dwojka naszych dzieci w wieku i lat ktore wziely ze soba chlopaka i kolege zarezerwowali my go okolo tygodni wczesniej i postanowili my zatrzymac sie jeszcze raz w miejscu w ktorym byli my lat temu coz hotel nie zmienil sie zbytnio choc przejal hotel obok dzieki czemu zyskal dodatkowy basen dla doroslych rozrywka byla nadal na tym samym wysokim poziomie a jedzenie w porzadku ale nie najlepsze jakie jedli my chociaz mieli my duzy wybor i bylo go wystarczajaco pokoje byly odpowiedniej wielkosci i czyste a jesli pokoj wychodzi na basen sa z niego piekne widoki na zatoke w sumie hotel jest swietny i podobalo nam sie tam przez caly tydzien hotel polozony jest okolo minut spacerem od centrum san antonio a wiec wygodnie dla tych ktorzy chca odwiedzac bary i kluby choc wiekszosc byla zamknieta kiedy tam byli my po wyspie latwo podrozuje sie miejscowymi autobusami wiec nie trzeba wynajmowac samochodu czy zatrzymali by my sie ponownie w hotelu tani tak poniewaz polozony jest w spokojnej czesci kurortu ale blisko co spodoba sie mlodszym ktorzy chca wychodzic na miasto;2
37;hotele golebiewski znane sa chyba kazdemu stworzone idealnie dla rodzin z dziecmi nie wazne w jakim wieku atrakcje znajda sie dla kazdego wiele basenow jacuzzi saun mozna zostac tam caly dzien pokoje sprzatane codziennie bardzo czyste i zadbane jedzenie bardzo dobre i duzy wybor fajne okolice do spacerowania wokol hotelu mozna wybrac sie tez na spacer do mikolajek dla dzieciakow lodowisko caloroczne kregielnia salon gier place zabaw na dworze sala zabaw w hotelu mozliwosc jazdy konnej raj istnieje rowniez mozliwosc wypozyczenia motorowki jachtu jednym slowem nie da sie nudzic serdecznie polecam niezaleznie od pory roku badz zapowiadanej pogody wypoczynek bedzie na udany;2
38;zatrzymali my sie w hotelu ronda na dni pod koniec lipca i na poczatku sierpnia poczatkowo zamowili my tylko pokoj z widokiem na morze dla mnie i mojej zony ale potrzebowali my rowniez zakwaterowania dla mojego syna i jego dziewczyny pani w recepcji starala sie jak mogla by szybko znalezc rozwiazanie i zaproponowala nam fantastyczny apartament typu junior w cenie naszego pokoju jest to luksusowy i elegancki hotel bardzo dobrze polozony tuz przy radnej plazy bardzo dobra i mila obsluga idealne miejsce na odpoczynek nie jest tu tanio ale wszystkie pieciogwiazdkowe hotele w tym okresie czasu mialy podobne ceny sniadanie i jedzenie sa rowniez bardzo dobre jesli lubisz elegancje dobra obsluge zadne plaze w poblizu limassol i radnych niespodzianek podczas pobytu wybierz hotel ronda;2
39;traktuja czlowieka jak zlodzieja platnosc przy zameldowaniu szlafroki wydawane za kaucja brak kapci w spa baardzo duze problemy z parkingiem jak sie trafi na konferencje wystroj pokoju nie nalezy do najpozytywniejszych pokoje strasznie ciemne lazienki pozny gierek sciany sa tak cienkie ze slychac kazde slowo sasiadow a jak imprezuja co w przypadku konferencji jest dosc standardowe nie da sie spac soki na nadaniu rozcienczone woda baseny na zdjeciach wygladaja na wieksze przy kilku osobach osob w basenie glownym dosc tloczno jakosc obslugi zroznicowana od bardzo pozytywnych do bardzo negatywnych cena jak na zdjecia ze strony www hotelu ok jak na rzeczywistosc zdecydowanie za drogo podsumowujac druga wizyta zdecydowanie nie;1
