;text;target
35;plus dobry polozenie blisko do centrum oraz plaza miejski czysty pokoj i lazienka pokoj rodzinny wygodny rozlokowac dziecko smaczny sniadanie z wystarczac wybor wedlina ryba ser bardzo swiezy urozmaicc warzywo owoc i kielek tradycyjny cieply danie pyszny gofry i dodatek smaczny ciasto dobry wybor pieczywac duzo sok pyszny kawa i herbaty bardzo mily obsluga pokoj oraz pani Malgorzata z restauracjiminusa wyposazyc pokoi pamietac chyba jeszcze czas prl niesprawny szafa jeden bez drzwi stary plytka i armatura pokoj na nizszy kondygnacja miec atrakcja w postac remont na dach przed okno malo pomocny i sympatyczny pani z recepcja basen maly i chyba przed remont brak klimatyzacja zaslona nie dzialac i nie dac sie zaslonic okno;3
36;wystarczyc przejsc plac przed kosciol zejsc po schody i skrecic w prawo;0
37;pojawiac sie coraz wiecej mozliwosc reklama;0
38;wietr fi dobry jakosc;2
39;na zakonczenie pierwszy polrocze spolka odnotowac strata tys euro wobec tysiac euro zysk rok wczesnie;0
40;restauracja hotelowy byc rozczarowujacy pani kelnerka bez znajomosc zasada obsluga podac my cieply wino ktory sam trzeba byc rozlewac jak i ani w zab angielski co byc ja akurat potrzebny poniewaz niefortunnie zaprosic m tam swoj znajomy wizytujacy krak i na obiad najadlo metr sie przed wszystko wstyd bo jesc sredni a oscypek z zurawina zostac brutalnie zamordowac usmazen w gleboki tluszcz;1
41;ale mozna sie przejsc troche daleko i znalezc duzo wiecej restauracja;2
42;sam lokalizacja na plus obsluga bez szal ale tez okolo;3
43;hotel bardzo proponowac jako miejsce do organizacja szkolenie czy konferencja;3
44;z zewnatrz osrodek bardzo ladny ale jak sie okazac w okolica taki pelno giewont kasprowy nawet z dobry widok na gora;3
45;animacja calkiem udac zero ciagly namawianie a i tak wszyscy sie bawic;2
46;woda w basen moze miec stopien jacuzzi malutki ledwo osoba wejsc szatnie w spa jeden kluczyk do jeden szafka jeden przebieralnie z wiszaca od gora zaslonka ekhm przepraszac gdzie tu gwiazdka;1
47;pokoj nieco maly ale codziennie sprzatac nowoczesnie wyposazyc;3
48;na sniadanie mozna zjesc przepyszny pasztet z chleb;1
49;wilgoc smrod i zacieki na sufit w garaz porazka;1
50;rok w Polska to kolejny rok wzrost liczba osoba korzystac z internet i technologia mobilny;0
51;lato w Polska my raczej nie rozpieszczac do to nawac praca i tak my jakos wyjsc ze w pazdziernik przydac sie solidny ladowanie bateria;0
52;zatrzymac smy sie na dzien zakwaterowanie oraz wyzywiyc w ramy kupon zakup grupowy plus masaz twarz dla osoba i seans w saun;0
53;najgorszy urlop w zycie;1
54;jesli dluzsz pobyt w hotel to zdecydowanie w ten nad morze srednio dob;0
55;oczywiscie hicior byc rwacy rzeka a dla ja sauna parowy i suchy;2
56;co do spa brak jakikolwiek zastrzezenie wszystko jak bardzo pozytywnie;2
57;hotelowy Bus krazyc co kilka minuta i to byc duzy udogodnienie;2
58;spedzic em w hotel jeden noc;0
59;poczatkowo zamowic smy tylko pokoj z widok na morze dla ja i moj zona ale potrzebowac smy rowniez zakwaterowaniac dla moj syn i on dziewczyna;0
60;hotel zaslugiwac na swoj gwiazdka;2
61;wyposazyc skromny wszystek usluga ekstra platny oprocz internet;1
62;obiad serwowac byc przez firma cateringowy wielbiciel tradycyjny kuchnia tlusty i miesny byc zadowolony;3
63;za ten czysty;3
64;sniadanie i jesc byc rowniez bardzo dobry;2
65;jajo nikt nie widziec ale zur dobry;3
66;pomimo lokalizacja wylot na w w pokoj cichy i wygodny;2
67;ale w stosunek do cena nie miec uwaga;2
68;hotel zaslugiwac na mocny gwiazdka;2
69;  swad paliwo huk silnik i pisk opona glosna ulica miasteczko organizowac z dj impreza na basen po strona morze niestety poziom bas na poziom max i ciezko odpoczac przy basen morze o glowny budynek jesli jedziesz odpoczac od tak zwany zgielk miasto to nie tutaj;1
70;zupa podawac pod wydzial w misce pierwszy raz cos taki widzial;1
71;dziekowac za super tydzien;2
72;a nad apartament tak dla odmiana chyba figlo park dla dziecko skakac i biegac non stop;1
73;w lazienka brak szczotka do wc czyli nie miec jak normalnie czyscic toaleta parking obowiazkowy bezplatny znajdowac sie okolo metr od budynek hotel pod gora w kierunek parkingun sam parking prawdopodobnie brak kamera za to ogolny nielad opuszczony ruina i pomieszczec na smietnik otworzyc i mocno zaniedbany;1
74;wysmienity sniadanie w forma bufet swiezy i pachnace;2
75;ciekawy animacja caly hotel grac w waterpolo fajny basen i do poplywac i do relaks;2
76;hotel byc bardzo bezpieczny i ciekawy dla dziecko w kazdy wiek nie mozna nudzic sie;2
77;  przygotowac;0
78;posilek sniadanie i obiadokolacja podawac byc w forma bufet szwedzki wiec na pewno kazdy znalezc cos dla siebie;2
79;swietny polozenie;2
80;hotel bardzo nowoczesny i czysty;2
81;polecac miasto na spokojny pelny cudowny widoek wyjazd;2
82;spedzic smy tam z maz dzien zwiedzac smy ogolnie kotlina klodzky ale wieczor w hotel umilic my seans w spa mozna zamowic na wylacznosc czy grac w bilard;2
83;obsluga byc profesjonalny pomocna pokoj czysty moc troche zbyt maly;3
84;niestety nie moc zgodzic sie z przedmowco;3
85;brak optymalny warunki do pracytak akurat ulozyc sie lista w przypadek ten piec pytany zespol pracownik;0
86;za rzekomy gwiazdka i prawie zloty za doba nie miec sniadanie i nie miec klimatyzacja;1
87;zabieg spa niestety sposrod wybrac w ramy bon zabieg jeden z on nie dojsc do skutek z powod awaria urzadzenie;1
88;wiedziec ze to hotel niskobudzetowy ale mimo wszystko byc to jeden z najgorszych w ktory byc em;1
89;byc miejsce do grillowac;2
90;zajmowac metr pokoj w budynek glowny;0
91;choc z funkcjonalnoscie bywac czas roznie na przyklad kwadratowy muszle w toaleta;3
92;bardzo czysty i nowoczesny z maly slad histori;2
93;my byc z pobyt w ten hotel bardzo zadowolony a albanie sam w siebie byc tak bogat kulturowo historycznie i krajobrazowo ze warta byc odwiedzec on;2
94;lezak polamac;1
95;hotel chciec byc bardzo europejski miec m wrazenie ze wstydzic sie swoj greckosc;1
96;przepyszny jesc bogaty wybor plus mozliwosc spozywac posilek na taras z widok na morze;2
97;to byly niezapomniany podroz poslubny;2
98;wybrac smy sie na wakacje na poczatek sierpien z wezyr ktory zapewniac ze byc to bardzo dobry hotel chwalic przez turysta;0
99;brak lodowka w pokoj;1
100;natomiast spolka arabella hospitality byc wieloletni partner starwood h rok w Europa wspolpracuc z grupa jako wlasciciel hotel funkcjonujacy pod mark starwood;0
101;odplyw w brodzik byc zapchany i podczas korzystac z prysznica stac m po kostka w woda;1
102;pokoj z widok na dziedziniec z smietnik;1
103;zjesc smy wysmienity kolacja bardzo smaczny i ladnie podac ktory byc smy zachwycic prawdopodobnie gotowac sam szef kuchnia tak my przekazac kelnerka;2
104;w caly obiekcja pokoj byc czysto jedynie kabina prysznicowy a w szczegolnosc prowadnica drzwi i rog sciana wygladac paskudnie odechciewac sie brac prysznic;3
105;blackstc fundusz typ private equity ktory byc wlasciciel wspolwlasciciel lub dzierzawca spolka hotelowy dysponujacych lacznie okolo pokoj w ponad obiekt powiekszyc sie o kolejny hotel z pokoj;0
106;jesc w restauracja monotonny bardzo slabo przyprawiyc kelner nie sprzatac talerz udawac ze nie widziec gosc napoj trzeba sam przynosic;1
107;alkohola nie miec duzo do wybor lod tylko na plaza przez h i tylko smak;1
108;przyjemny i czysty pokoj;2
109;pojsc spac przed byc raczej nie mozliwy;1
110;wszedzie wisic oglosic ze restauracja czynny byc w sobota do ostatni gosc;0
111;obsluga przeprosic za niedogodnosc ale niestety nie zatarlo to zly wrazenie;1
112;pokoj rodzinny owszem skladac sie z dwa sypialnia oddzielony drzwi ale tylko w jeden byc klimatyzator;1
113;dobry oferta restauracja bogate sniadac;2
114;jesli ktos chciec tam odpoczac w cisza to sie moc grubo rozczarowac;1
115;miejsce do zabawa i dla duzy i dla maly hehehehe;2
116;obiekt sprawiac wrazenie miejsce w ktory wlasciciel zainwestowac duzy srodki ale bez wiedza o to jak miec wygladac hotel;3
117;nikt sie nie spodziewac szklany taras i i zloto na sciana d alkohol wiadomo ze nie najwyzsza polka ale wystarczyc aby dobrze sie bawic a przy upal jaki panowac nie podciac siebie nozek;3
118;mimo polozyc centralny pokoj bardzo cichy;2
119;na przyklad ze procent gosc zatrzymywac sie w hotel dzien w miesiac zas na ponad dzien w miesiac zatrzymywac sie jedynie procent gosc;0
120;mily obsluga w recepcja;2
121;obsluga bardzo mily i kompetentny;2
122;sniadac bardzo smaczny i urozmaicc;2
123;zwrocilismy sie do bookingiec o zwrot pieniadz;1
124;manager sala byl na kazde zawolanie;2
125;obsluga na recepcja nie profesjonalny;1
126;pani stac za polka typ taki z ktory wydawac sie galkowy lod i lac do plastikowy kubek wodka raki lub brandy;1
127;jesli do koniec tydzien nie otrzymac zaden informacja zgloszyc sprawa na policja;1
128;reasumuc tui nie informowac swoj klient o trwajacym tam remonc wiec rozwazcie czy warto jechac na teren budowa;1
129;on zdanie bez pilkarski impreza roczny wzrost liczba turysta na bliski rok moc by w bliski rok wyniesc procent rocznie;0
130;ale o jakosc nocleg swiadczyc przed wszystko pokoj a ten wolac o pomsta do niebo;1
131;kazdy polecac ten miejsce;2
132;niestety pan ktory wystawiac faktura poinformowac ja z sie nie znac poniewaz byly to ziemniak po staropolski a nie stary odgrzewac;1
133;nasz pokoj mimo zapewnienie i tak byc inny;1
134;brak klimatyzacja w standard lozko stary i skrzypiyc prysznic w pokoj lazienka wspolny;1
135;w taki obiekt az prosic sie o maly basen nawet kryta miejsce do wypoczynek saun jakis urzadzenie do cwiczenie;1
136;blisko morze spacerkiedziec kilka minuta;2
137;niski wykorzystac w ten obiekt obserwowac w styczen rok;0
138;w hotel byc mnostwo atrakcja dla dziecko i mlodziez mozna pograc w tenis stolowy pilkarzyki oraz na konsola;2
139;w praktyka realizacja ten projekt byc przyklad swoist amerykanski partnerstwo publiczno prywatny;0
140;lazienka dla osoba niepelnosprawny co nie byc wady jednak czarny od wilgocia fuga juz jak bardzo wada byc;3
141;dodatkowo nie dzialac klimatyzacja i w ten pokoj byc jeszcze drzwi do sasiedni pokoj w ktory byc glosny anglik wiec o pobudek;1
142;oczywiscie byc pokoj rodzinny nowy na jeden poziom ale czy sie on dostac to loteria a placic ten sam pieniadz;1
143;hotel i serwis na dobry poziom;2
144;pani absolutnie nieprofesjonalny i nieprzygotowany do prowadzic zabawa dla maly gosc;1
145;w zapach byc jeszcze bardzo przejmujacy;1
146;dziura w parapet przykrytac scierka dziura w drzwi;1
147;spedzil tu jeden noc wraz z zon w pokoj dwuosobowy;0
148;serdecznie nie polecac ten miejsce chyba ze chcecie siebie strzepic nerwy;1
149;zostac em o to poinformowac w dosc nieuprzec sposob tu nie wolno robic zdjecie byc tabliczka;1
150;jesc miec smy tylko sniadanie w cena w forma oczywiscie szwedzki bufet;0
151;wyjatkowy saun z widok na gorski krajobraz;2
152;zle wygladac korytarz;1
153;sam pokoj czysty ale chlodny i bardzo wilgotny;3
154;poza to o godzina kompleks zamykac;1
155;zachecac i mily pobyt;2
156;lodowka glosno chodzic;1
157;hotel polozyc na ubocze pomiedza krety boczny uliczka ale do centrum miasto okolo minuta;2
158;generalnie kulinarc to porazka;1
159;bardzo maly parking z tyle hotel zamykac;3
160;tymczasem zeby prowadzic skuteczny dzialanie czy w ogol jako taki ktory zawsze dobry byc niz zaden obiekt noclegowy nie musiec przyjmowac pr owiec na etat ani zatrudniac on na zlecenie;0
161;wspanialy hotel ogrom miejsce dla wszystek;2
162;dla dziecko byl dmuchac zamek i plac zabawa basen z zjezdzalnie i atrakcj dla maluch;2
163;kierowniczka pokojowy starac sie zalagodzic sytuacja i przepraszac za recepcja mowic ze powinien my taki nieprzyjemnosc wynagrodzic i byc przekonac ze menadzer hotel cos z to zrobic;3
164;co wieczor dyskoteka z bardzo glosna muzyka docierajec w kazdy zakatek hotel trwac do pozny godzina nocny do w noc;1
165;w odleglosc kilometr od hotel znajdowac sie kilka piekny plaz miedzy inny mandrak elias agia eleni agistros;2
166;nieco inny dane dotyczyc liczba pokoi i hotel byc w posiadanie blackstic podawac na swoj blog lodginga hospitality;0
167;do dyspozycja gosc pozostawac takze spa jak i kacik rekreacyjny typ stol do bilardo pilkarzyki czy stol do ping pong;2
168;jesc w hotel dobry aczkolwiek sniadanie codziennie ten sam;3
169;piekny i bardzo czysty hotel oraz przemic obsluga;2
170;generalnie slaby odczucie;1
171;na miejsce okazlaoc sie ze tui wykupic dla swoj klient pokoj w czesc village a tam standard to gwiazdka;1
172;to kosztowac od do usd dziennie;0
173;zrodlo starwood h rok zdjecie odswiezyc sala konferencyjno bankietowy w warszawski hotel sheraton;0
174;polecac serdecznie;2
175;aby nie byc ze chciec pokazac sam negatywa ten hotel to jezeli byc osoba mocno imprezuc podkreslac mocno od swit do noc doslownie bo impreza trwac tu od w dzien do rano z krzyczacy na caly gardlo czlowiek to byc to hotel idelac dla ty;3
176;umywalka byl zatkac i wolno splywac woda;1
177;dwa tydzien super wypoczynek;2
178;do to halas dobiegac z kuchnia to nieprofesjonalny;1
179;zeberka z piec to dopiero porazka dodatkowo mozna przegryzc robaczywy czeresni a ze byc robaczywy widac od raz;1
180;byc juz ktorys raz w ten miejsce;0
181;w hotel niewiele gosc i spokojnie cisza moc zaklocic jedynie kibic lub przyjac odbywac sie na dol w sala;3
182;piszec ze byc parking ale ogolnodostepny kilkaset metr pod ziemia i z walizka trzeba dralowac;1
183;personel nie mic z duzy pretensja na twarz w szczegolnosc pan kelner z sniadanie ktory denerowal sie na my to ze nakruszylismy przy krojec chleb;1
184;alkohol oszukanie i slaby;1
185;spa ten marzenia;2
186;na teneryfa nie jechac sie dla pobyt w hotel;0
187;przestronny i cichy pokoj nie slychac odglos ulica pokoj od strona zloty taras i alej Jan Pawel ii komfortowy lozko pokoj dobrze wyposazyc byc duzo lampka nocny mozna spokojnie popracowac wieczor w lozko;2
188;w hotel sredni wiek nieprzystosowac dla rodzina z dziecko;1
189;w hotel byc darmowy dostep do internet natomiast jakosc polaczyc pozostawiac troche do zyczenie kilkukrotnie zrywac ja polaczenie;3
190;bardzo nie mily obsluga ktory kazac ja zaplacic za noc w ten syf;1
191;wyspa sam w siebie cudowny;2
192;przy basen znajdowac sie bar otwarty od do mozna w on zjesc bardzo dobry danie z karta nie trzeba chodzic na obiad poza hotel;2
193;taki cos powinien byc karac;0
194;jesc byc smaczny szwedzka stol;2
195;dostep do internet dobry ale nie w pokoj;3
196;zreszta i tak mimo prosba i tak nie dostac smyesor szlafrokow;1
197;restauracja;0
198;codziennie na sniadanie czekac bulka z piec oraz babeczka ciastko schar oraz lod bezglutenowy;2
199;spa niezly i to tyle;3
200;za przeprowadzka w polowa wyjazd dostac smy rekompensata wiec okolo;3
201;niestety pani byc obrazyc;1
202;dodatkowy atrakcja byc wciskac wszedzie sie smrod palonego tuz pod okno grillo;1
203;ginac glownie aparat fotograficzny i gotowka;1
204;ogolnie dobry miejsce na przyklad na weekendowy wypada;2
205;zenadac jak na dalabym ten hotel zalowac z wzielam all inc;1
206;kazda kto wchodzil robil mine jak by wchodzil do baltyk hotel godny polecenie cichy i polozyc troszke na ubocze;3
207;nieco przesadzyc byc ocena odnosnie lokalizacja i megac kontakt z natura osrodek polozyc byc przy glowny droga;3
208;latwo znalezc szklo i niedopalka papieros;1
209;hotel widac ze dobudowywac bo dotrzec do niektory pokoj to prawdziwy wyzwanie;1
210;dodatkowy atut obiekt byc centrum medical spaa oraz strefa wellness posiadac w suma gabinet wyposazyc w najnowoczesniejszy sprzet;0
211;niestety na teren obiekt dochodzic do kradziez;1
212;w lazienka brak recznik jak i papier toaletowy;1
213;obsluga byc jak zwykle wyjatkowy;2
214;to sie nie zdarzac w gwiazdkowy hotel;1
215;brudny pufa i klaki z wykladzina;1
216;czystosc lazienka;3
217;fakt byc ze w marzec czy kwiecien hotel w miasto gospodarza rozgrywka ograniczac dostepnosc pokoi w system rezerwacyjny sztucznie kreuc cena;0
218;dobry woda w automat slic nie mozna on pic;1
219;sniadanie codziennie taki sam;1
220;nastepnie przeprowadzic sie do Polska i podjac praca dla louvre hotels groupc gdzie odpowiadac za rozwoj siec;0
221;gorszy hotel i tak mierny obsluga dawno nie widziec em;1
222;naprawde jesc smy tez w rozny tawern i ten portrawa bardzo smakowac ja w hotel;2
223;stanowisko manager obiekt noclegowy the bonerowski palace w krakowie objac czerwiec biezacy rok Maria zaton;0
224;pomimo ze to dobry hotel z klimat miec tez jednak niestety sporo drobny niedociagniecie oznaczyc hotel faktycznie byc beznadziejny tylko od strona slupsko i to tak ze z droga wlasciwie tablica nie widac lozeczko niemowleka miec jeden scianka niezamykany danie na kolacja zwykle nie byc opisywac woda do pokoj raz byc gazowac raz niegazowac w pokoj nie miec koszy na smiec byc tylko miniaturowy w lazienka;1
225;generalnie byc zadowolony z pobyt dwa dzien;2
226;klientel w ciag ostatni dwa rok zmienic sie bardzo w ten chwila byc to hotel na wyjazd integracyjny i wyjazd bogaty pan z oplacony pani;1
227;ten hotel nie zaslugiwac na gwiazdka;1
228;duzy basen i brodzik dla dziecko byc brudny;1
229;w budynek byc az czterdziesc stopien celsjuszac a na dwor byc dziesiec stopien chlodni;1
230;pasowac do okolica w ktory byc usytuowac;2
231;jesc regionalny serwowac w wiekszosc przypadek na zimno pol cieplo;1
232;nie mozna w spokoj sie wyspac;1
233;byc metr gosc ten obiekt w sierpien ten rok;0
234;byc smy z zona i dziecko w rizavilla byc zachwycic;2
235;czysto i komfortowo polecac;2
236;czekac smy dlugo bo ponad minuta na zupa ktory byc letniy;1
237;  na szczescie wspomniac luz obejmowac rowniez kwestia rozliczeniowy wlasciciel podejsc do my z zaufanie i zrozumienie i za moj dwunastoletniy corka policzyc jak za dziecko chociaz teoretycznie obejmowac on juz dorosly stawka;2
238;lazienka wspolny brudny;1
239;do standard gwiazdek troche brakowac;1
240;obsluga hotel chyba sie jeszcze uczyc i nie zawsze potrafic odpowiednio zachowac sie w stosunek do gosc;1
241;spedzac em tu czas z rodzina przyjaciel byc em na spotkanie biznesowy i bawic em sie na bala sylwestrowy;0
242;pokoj wystarczac czysty i przytulny;2
243;nie dac sie zwiezc fotk na strona internetowy szczegolnie stol szwedzki poniewaz na sniadanie nie byc nic wielce szczegolny a jezeli ktos przyjsc pozno to nie byc juz jajecznik pomidor ogorek i tak dalej pomimo ze czas sniadaniowy byc od do;1
244;generalnie nalezec by uruchomic myslec;1
245;na miejsce formalnosc i odbior klucz przebiegnac bardzo sprawnie;2
246;i ostrzegac trzeba miec naprawde mocny nerwy zeby to przetrwac doczekac sie potem zeby przetrawic wszystek zyczliwy informacja na swoj temat a na koniec nie dac sie wmanewrowac w dany zabieg;1
247;ale tym ktory na co dzien oferowac pokoj w wroclaw po zloty euro a na czas mistrzostwa proponowac on po zloty euro wroze totalny klapa taki pomysl oraz interesujacy komentarz internauta na portal rezerwacyjny z mozliwosc umieszczac uwaga;0
248;oczywiscie wiekszosc atrakcja dodatkowo platny;3
249;za krotko czynny basen szczegolnie w okres letni;1
250;podchodzic do my gosc z pomoc ze my zaprowadzic;2
251;i paid for the buffet but it turned out to be too not that mucha people and i have to eat what they have prepared never again;1
252;nie tutaj moc raz w tydzien;1
253;w inny miejsce nie byc ani jeden wolny miejsce i bardzo dobrze ze nie trafic smy do inny miejsce;2
254;przy basen sprzatac od czas do czas;1
255;sniadac bardzo dobry serwowac w osobny budynek poza budynek hotelowy;2
256;dach hotel zaniedbac kiedy chyba cos sie tam dziac teraz byc zamknac;1
257;deser tez codziennie ten sam budyn kisiel;1
258;caly regulamin o cisza nocny to lipa podobnie stwierdzic ze opiekun gosc byc recepcja;1
259;w sierpien rok miec miejsce strategiczny alians z golden tulip hospitality group a kwiecien rok polaczenie z goldna tulip;0
260;hotel byc oddalic od miasto nie miec sklep czy bankomat ale my na to nie zalezac;3
261;piekny godny polecenie miejsce cisza i spokoj czystosc i elegancja swietny miejsce dla rodzina z maly dziecko pomocny i przyjazny personel dobry jesc Mozliwosc wypozyczic rewer to swietny propozycja dla ten ktory cenic spokoj i aktywny wypoczynek super miejsce godny polecenie;2
262;basen niewielki czysty choc scian takze przydac by sie renowacja zacieki po zalac raczej do zabawa niz plywac;3
263;parking prawie caly dla ja;2
264;po przyjazd do hotel otrzymac smy pokoj w piwnica kompletnie zagrzybiyc;1
265;jako ciekawostka dodac basen ktory miec wiecej restrykcja niz moc siebie wyobrazic;1
266;w szafa smierdzi stechlizny tak mocno ze ubranie trzymac m caly czas w walizka;1
267;niezaleznie od pora rok byc milo;2
268;dziecko i osoba preferuc lzejsz dieta nie miec co jesc;1
269;w restauracja mozna;2
270;pokoj zarezerwowac przez booking com po przyjazd na miejsce obiekt pozamykac nikt nie otwierac tel kontraktowy do obiekt wylaczyc nie miec zaden mozliwosc przenocowac pewnie wynajac niemcom i nie miec pokoj dla polak;1
271;hotel fantastyczny;2
272;czysto smaczny sniadanie mily obsluga a hotelowy ogrod to bardzo relaksujacy miejsce;2
273;alkohol serwowac w restauracja i bar przy basen bez ograniczenie bardzo fajny rodzima wodecziek kruszkovac wspanialy slodki aromatyczny;2
274;salatka owocowy bardzo dobry duzy kawalek owoc;2
275;korzystalism z balia mazurski ktore SA swietny relaks dla dorosly i exter zabawa dla dzieciakow podobnie kregielc okolica przepiekno posilka smaczny i duzo ogromno przestrzen wokol hotel do zabawa dla dziecko;2
276;jesc bardzo urozmaicc od owoc morze pr wykwintny drob i danie jarski ale niestety w wiekszosc zimny;3
277;niby szwedzki stol a narzucyc maly menu;1
278;i byc;0
279;pani na recepcja zachowywac sie jakby byc tam za kary i byc krolowy swiat;1
280;bardzo sie zawiosc m;1
281;musiec m sam zadzwonic;1
282;obsluga niesympatyczny;1
283;lazienka;0
284;niemniej jednak uwazac ze i tak bogate zycie nocny na ten wyspa raczej nie wystepowac;1
285;zostac smy zakwaterowac w pokoj o numer xx jak sie potem okazac byc to nowy czesc obiekt;3
286;brak polski kanal w tv;1
287;brac pod uwaga cene drinka zl;1
288;sniadanie do wybor w forma zestawowc z cieplym daniem i dodatk w duzy iloscinam smakowalo;2
289;mozliwosc korzystac z bardzo klimatyczny strefa basenowy;2
290;spodziewac sie ze hotel ponownie otworzyc podwoje w pierwszy polowa rok mowic dwa rok temu joseph hannah dyrektor zarzadzac hotel europejski;0
291;  luty w kielcach niezidentyfikowany mezczyzna w jeden z pokoi najpierw polamac na czesc mosiezny prysznic a potem odlamac jeszcze dwa bateria z zlewozmywak;0
292;dojsc do plaza okolo metr;2
293;to zdecydowanie nie polecac;1
294;otwarcec i chetny do pomoc;2
295;sniadanie calkiem smaczny aczkolwiek spodziewac metr sie duzy wybor;3
296;pani w recepcja niemic i niewspolpracujaca;1
297;Masakra;1
298;reszta sam minus jedzenie beznadziejny kolejka do stolik pokoj slabo odizolowany przed halas wszystko slychac;1
299;w basena woda byc juz zbyt chlodny ale w morze spokojnie mozna byc sie kapac;3
300;jezeli hotel pomyslnie przejsc proces ewaluacja zostawac wlaczyc do siec;0
301;moc siebie kupic herbata cena zloty ale goracy woda nie dostac chyba ze zaplacic za on zloty;1
302;na plaza hotelowy miec dojezdzac kolejka hotelowy ale niestety nie byc czynny;1
303;na teren hotel byc dwa basen a plaza byc bardzo blisko wystracz przejsc prz ulica;2
304;to nie byc hotel dla mlody czlowiek zanudzicie sie tam na smierc a sredni wiek gosc to rok;1
305;jednak nawet najtanszy hotel powinien byc czysty;0
306;wszystko w przyzwoity cena;2
307;kompletnie nie nadawac sie na pobyt z dziecko po prosty nie miec co robic;1
308;hotel polozyc byc na delikatny wzgorze ale przejscie z betonowy brzeg do restauracja czy recepcja nie wymagac olbrzymi poklad energia;3
309;raj dla dziecko brodzik na basen glowny oraz oddzielny na plac zabawa opieka dla dziecko przez animator;2
310;obsluga w restauracja glowny na wyski poziom bardzo mic i pomocny kelner;2
311;miasteczko wokol hotel brudny i zaniedbany podobnie jak plaza i morze za daleko od hotel;1
312;ogolnie hotel oceniac pozytywnie dobry pierwszy wrazenie;2
313;obsluga trafic smy na mily zmiana;3
314;maly bar gdy sie siedziac przy recepcja poniewaz tam tez byc stolik to szefowi sie to nie podobac;1
315;polecac miejscowka;2
316;jechac do mimos czytac m opinia i wiedziec m co moc sie spodziewac;3
317;dobry widok i ciszej restauracja na parter z ewentualny imprez byc wiec na wysoki pietro;3
318;on natychmiastowy interwencja spowodowac ze moc smy spedzic swoj piekny wakacje;2
319;plus za saune i recznik obiekt naleza do inny wlasciciel i znajdowac sie po drugi strona ulica i przejscie byc pod ziemia wiec zeby tam sie dostac trzeba przejsco podziemio sala bilardowy kregielc gdzie byc mnostwo czlowiek i palac papieros;1
320;plaza piaszczysta;2
321;zarezerwowalam nocleg w hostel sitr;0
322;hotel miec swietny lokalizacja tuz przy promenada nadmorski i blisko przystanek autobusowy;2
323;gospodarz goscinny;2
