;text;target
77;caly historia moj choroba potoczyc sie bardzo szybko;3
78;w tradycyjny papieros proces spalanie miec miejsce w temperatura ok stopien celsjuszac w przypadek technologia heatc not burnc na przyklad iqos aerozol wytwarzac byc dzieki podgrzaniu tyton do temperatura ok stopien;0
79;nie dowiedziec metr sie w zasada nic konkretny nie zostac przepisac ja zaden lek mimo wszystek oznaka wskazywac na niedoczynnosc tarczyca;1
80;wedlug ja bardzo slaby lekarz;1
81;miec dobry kontakt z pacjent podczas wywiad kolejny wizyta miec za miesiac a lek dokladnie na ten okres i zlecic badanie;2
82;to prawdziwy dar tak poprowadzic rozmowa i badac by nie wzbudzac negatywny emocja u pacjentka;2
83;pani doktor nie wstac nawet zza biurko aby przyjrzec sie moj skora;1
84;dzis miec juz dziecko udac sie bez wyczerpujacy leczyc zalecac przez pan doktor jak bez odrzucic styl zycie i ubierac;1
85;moge on polecic kazdy kto borykac sie z tetniaka;2
86;witac pan doktor marcin sprawiac wrazenie profesjonalista rozpoznac szybko problem zapalenie najadrz jednak antybiotyka ktory zapisac nie wyleczyc ja;3
87;poza banalny badac odruch zero konkret;1
88;ale dac m on jeszcze jeden szansa;3
89;nie polecac poniewaz byc dla ja osoba niewiarygodny;1
90;byc to przemic kompetentny osoba ktory potrafic zmotywowac kazdy;2
91;posilka byc latwy do przygotowac i najwazniejy z SA smaczny;2
92;wsrod osoba ktory przezyc udar okolo procent pozostawac niepelnosprawny przy co procent wymagac pomoc i opieka inny osoba z powod uposledzoc sprawnosc fizyczny i psychiczny;0
93;potem jeszcze czesto uczestnictwo w pozostaly obchody;2
94;myslec ze moc by metr jeszcze wiele dobry napisac na temat terapia u pani adrianny proponowac przekonac sie sam osoba ktory potrzebowac pomoc specjalista nie amatora z dyplom powiedziec tak byc zdrowy pewny siebie bez lek dzieki pani adriannie ktory serdecznie dziekowac;2
95;  nasz wspolny projekt miec zaowocowac opracowac nowatorski metoda leczyc uwzgledniajacej mozliwosc inzynieria tkankowy;0
96;duzo chyba nie potrzeba;2
97;kazac zrobic wynik hcg pojawic sie za dzien i tyle;1
98;goraco polecac;2
99;edytowac opinia byc po drugi wizyta;0
100;niestety nie od to chyba byc;1
101;w odpowiedz na witac;0
102;miec przeslanka ze w okres zaostrzenie choroba monitorowac obturacja oskrzele pozwalac szybko wdrozyc wlasciwy leczenie i uzyskac poprawa;0
103;niestety w nasz problem nie byc w stan my pomoc choc uwazac smy ze nie nalezec on do powazny;1
104;jak mozna za zdrowy uznac osoba z zaawansowany nowotwor;1
105;badanie opisywac bardzo dokladnie;2
106;podstawowy badan pomocny w ocena czynnosc tarczyca byc pomiar stezenie tyreotropina tsh hormon przysadkowy ktory pobudzac wydzielani hormon tarczyca;0
107;z pierwszy ciaz nie miec zastrzezenie do doktor sujkowskiy wszystko byc okolo;2
108;wyleczyc moj coreczka juz zab mleczny teraz chodzic na lakierowan co miesiac;2
109;uwazac ze byc swietny specjalista nie traktowac pacjent z gora byc mily rzeczowy i doskonale pamietac oraz znac swoj maly pacjent;2
110;podczas sam operacja okazac sie ze nie byc on konieczny;1
111;malo sprawny jezdzic wylacznie step sprawniejsi step i klus kolejny takze galopowac a ty ktory stopien niepelnosprawnosc na to pozwalac prezentowac takze na kon on boczny chod;0
112;nikt nie polecac i na pewno do ten lekarz nie wrocic;1
113;icares innovative concepts ares to symulowany misja na marsa ktory przeprowadzic na teren jedyny w europa specjalny stacja habitat lunares w pil z udzial naukowiec z Polska francja i niemcy;0
114;dowiedziec metr sie ze prawdopodobnie byc to ciaza biochemiczny ktory ladac dzien straca;3
115;jak dodawac w niewielki ilosc zwiazek ten wywolywac bol brzuch i wymiota;0
116;  pazdziernik dzieki pani doktor ktory sam wykonywac ciet na swiat przyjsc nasz sliczny i zdrowy a byc obawa czy wszystko byc w porzadek z wzglad na cholestaza coreczek kas;2
117;poza to zero szacunek dla pacjent o to ze na wizyta sie spoznic badz w ogol sie nie pojawic dowiadywac metr sie przed drzwi gabinet;1
118;w ten sytuacja nie trzeba byc pytac rodzina o zgoda na pobranie narzad ale to nie ukrywac;0
119;jezeli jedyny skuteczny rozwiazanie byc kriochirurgia trzeba powiedziec dlaczego ale tez zainteresowac sie to czy aby na pewno pacjent moc siebie na to pozwolic;1
120;moj zon wizyta zakonczylac sie juz u pan doktor mazura odrarzac wy ten lekarz;1
121;rozmowa ktory o dziwo dotyczyc problem z odebrac badanie toczyc sie kilka minuta w czas ktory siedziec metr na fotel stresuc sie coraz bardzo i odczuwac dyskomfort zwiazac z oczekiwan w taki pozycja;1
122;sam lista skladnik do zakup na pierwszy dwa dzien to chyba z pozycja czesc nie do kupiic w zwykly osiedlowy sklep a przygotowywac to co dzien malo z godzina;1
123;profesor owczarek podkreslic ze dane na temat liczba osoba z rak podstawnokomorkowy skora byc w Polska znacznie zanizc;0
124;do pacjent podchodzic indywidualnie z wyjatkowy zaangazowanie i szczera troska;2
125;wielokrotny spojrzenie na zegarek wreszcie wprost wrocec ja uwaga ze juz minuta temu powinien wejsc nastepny pacjent;1
126;mozliwosc rozrozniec stopien oparzenie w ten przypadek byc kwestia kluczowy w podjec decyzja ile tkanka mozna ocalic tlumaczyc badaczka;0
127;najpierw bardzo obrazowo opowiadac ja o najgorszy strona zabieg co byc m w stan zrozumiec z wzglad na obowiazek uswiadomic pacjentka;3
128;zaobserwowac reakcja organizm pacjent byc mozliwy dzieki przyczepiac na skora pacjent czujnik;0
129;mylic fakt;1
130;  on glowa byc nadmiernie rozwinac w stosunek do caly cialo;0
131;  my dzieki pasja i zaangazowanie zespol udac sie kilkakrotnie nizszym koszt wykonac technologia biomedyczny ktory nie miec siebie rowc w zastosowania komercyjny;0
132;wedlug ja pani doktor nie byc ani mily ani kompetentny;1
133;niedawno czekac metr tyga na zabieg a juz byc tyle czas po;0
134;okazac sie ze byc zdrowy a maz moc by plemnik na targ sprzedawac;0
135;  obecnie mowic o epitopa determinanta czyli drobny struktura aminokwasowych znajdowac sie na powierzchnia bialko lub ukryc w on wnetrze;0
136;pani doktor to wspanialy i wszechstronny specjalista;2
137;niepotrzebnie umawiac tyle pacjent bo tylko na to tracic;1
138;witac serdecznie chciec metr sie podzielic swoj opinie o doktor kloszewski chodzic do pan doktor od wizyta zaraz po urodzenie dziecko pierwszy wizyta porazko u zupelnie inny lekarz gdzie sie dowiedzialz ze byc wyrodny matka i zaniedbac tygodniowy dziecko potem trafilism do doktor kloszewskiy i rewelacja;2
139;jedyny pozytywo byc to ze wystawiac pan litr bez problem ale ilez mozna brac zwolnienie;3
140;dyskretny niepanikujacy niezacietrzewiic pozytywny konkretny do to delikatny i uprzejmy nadto troskliwy i pomocny;2
141;stan zdrowie syn istotnie pogorszyc sie po operacja nie poruszac sie nie nawiazywac zaden kontakt z otoczenie wlasciwie pozostawac w stan spiaczka;1
142;od ten czas wprowadzic rowniez kilka inny podobnie dzialac lek;0
143;pierwszy pacjent zapisac sie na badanie na wtorek;0
144;oszust;1
145;lekarz na wstepa zapytal dlaczego przyszlac zajrzal w oko pozakreslal cos na kartka bez slowy a nastepnie przepisal lek i powiedzial na co on SA i jak on brac zdziwilam sie nawet bo jeden lek byl chorobe o ktory nie mialam pojecia i zapytalam to ja miec;1
146;  teoretycznie miec tu do czynic z sytuacja w ktory mozna by byc ograniczyc czy tez spowolnic wchlanianie cukier z skrobia i to sam zapobiegac hiperglikemia albo nadmiernemu przyswojec cukier powiedziec w rozmowa z pap;0
147;docelowo w ramy program miec byc przebadanych tys osoba;0
148;przekonac m sie o to w listopad kiedy lezec metr z zuz w szpital na zapalenie krtan zaden naprawde zaden lekarz nie poznac ze maly miec rozszczep;2
149;nie zwracac w ogol na moj przypadek i charakterystyka problem;1
150;wystajacy kostka nadal wystawac tylko ciut malo;1
151;mily z dobry podejscie do pacjent o duzy empatia;2
152;ten badanie musiec byc scisle powiazac z instytucj medyczny bo analiza krew pacjent dotknac choroba i ciagly poszukiwac powod ktory do on prowadzic dadzic my narzedzie w postac nowy marker podkreslic profesor radecko;0
153;musiec byc zrobic badanie i zaliczyc konsultacja u profesor kontka internista w sasiedni gabinet gdzie otrzymac em lek na trujgliceryd;3
154;niektory co wykazac zreszta moderator wpisywac siebie;0
155;dostalam bardzo silny lek a nie wydawac ja sie z miec az tak zaawansowac stan chorobowy;3
156;prosic ja zle nie zrozumiec nie chciec kwestionowac ani kompentencja ani sam diagnoza ze wszystko byc okolo cieszyc ja ze nie miec duzy problem;3
157;po kilka udany wizyta w poprzedni rok dwa ostatni bardzo oschle formalny i niesympatyczny;3
158;wizyta przedluzyc sie do minuta jako z poprosic m o wypisac recepta co z reszta zrobic bardzo niechetnie;1
159;edyta janaszkiewicz;0
160;jeszcze raz dziekowac pan doktor dzieki ktory skonczyc sie moj cierpienie a pobyt w szpital nie byc dla ja taki przerazac;2
161;a jak w koniec ty przyjac z wielki laska to sie nasluchac jaki to on nie byc zapracowac i jak miec zle;1
162;oczywiscie bron bozy nie byc tam brudno jedynie nieco przestarzale;3
163;czuc u pan doktor powoilanie;2
164;stanowczo nie polecac;1
165;kiedy przyjsc do zaplata przezyc em kolena szok wiedziec em ze usluga pan zemowskiy nie nalezec do najtanszy bo skonsultowac em sie z cennik przed zabiegem;1
166;nie powiedziec ani jeden slowo na temat moj choroba wlacznie z nienazwac on nie zlecic badanie hormonalny ktory zreszta byc glowny cel moj wizyta nie zrobic usg przezpochwowy;1
167;rozpacz;1
168;dominowac przyczyna zgon od wiele rok byc choroba uklad krazenie choc w ciag ostatni kilkanascie rok nastepowac powolny zmniejszac sie ten tendencja;0
169;natomiast jak byc cos nie tak to niestety widac brak profesjonalny podejscie;1
170;calkowity wartosc projekt wynosic milion zloty;0
171;synek czuc sie dobrze zapisany lek pomognac slyszec juz prawie normalnie;2
172;doktor ufnalewski doskonale byc zorientowac w problem chwila odnosic wrazenie ze bardziej sie znac niz moj kardiolog do ktory tez chodzic;2
173;potencjalnie mozliwy byc by opracowac srodek leczniczy i opatrunk na baza opisany w projekt substancja uwazac autor;0
174;jednak skutecznosc lekarz bardzo dobry;2
175;on diagnoza byc zawsze trafny;2
176;w czajkowski;0
177;koniec;1
178;przerywac ja w polowa zdanie i kiedy jeszcze nie wszytko zdazyc m powiedziec stwierdzic z to wszytko i miec wyjsc;1
179;niestety wzystko to pomognac tylko troche;3
180;  wlasciwie juz od wiele rok wiedziec ze zycie na ziemia wszystek zwierze regulowac byc poprzez zmiana cykl dobowy tlumaczyc ekspert;0
181;  chodzic o to aby produkowac insulina komorka trzustkowy mozna pobierac od dawca i przeszczepiac do organizm biorca;0
182;  w ostatni dekada zmniejszyc sie tez spozycie sol co moc przyczynic sie do to ze na przestrzen rok liczba zachorowac na rak zoladek spasc trzykrotnie;0
183;zmagac sie z pewien problem byc em u lekarz bez wielki rezultat;0
184;lekarz dodac ze nie miec wiele osrodek w Polska ktory zajmowac sie operacj watroba i w zwiazek z to wydawac sie ze liczba pacjent wymagac operacja byc duzy niz liczba miejsce w ktory mozna ten operacja wykonac;0
185;bardzo mily pani doktor z duzy doza cierpliwosc dla maly pacjent;2
186;nawet na fotel nie posadzic ja ani raz uwazac ze zmiana odzywiac sie zalatwic wszystek problem;1
187;byc metr wsrod kilka osoba ktory zauwazyc ten efekt opowiadac badaczka;0
188;kiedy pojawiac sie jakis problem moc metr skontaktowac sie z pani doktor nawet poza wyznaczony termin wizyta;2
189;nowo zakupiyc lekarstwo brac m dzien po co w szuflad znalezc metr pozostalosc masc ktory uzywac m kilka miesiac wczesnie i ktory byc identyczny jak obecny;1
190;radzic sprawdzac opinia o lekarz i szukac a nie brac pierwszy dobry i zaufac takiy gdzie uczciwosc i etyka lekarsko u niektory;0
191;byc zadowolony przyjemny przychodnia mozna zrobic badac na miejsce nie trzeba biegac w ten i wewte;2
192;powtarzac on w dom oraz masaz logopedyczny poskutkowaly odpowiedni ustawienie gloska;2
193;posiadac on rowniez wiele zaleta dietetyczny poniewaz byc bogaty zrodlo wiele witamin c b b skladnik mineralny K potas ca wapnie miligram magnezu f zelazo oraz szereg skladnik biologicznac aktywny na czele z betalain ktory przypisywac sie korzystny oddzialywanie na organizm czlowiek;0
194;co zreszta doskonale wiedziec jeden z japonski cesarz hirohito ktory zajadac sie on kazac piec on siebie w specjalny ciastka opowiadac;0
195;doktor wrecz pozwolic siebie na przedrzezniac dziecko niepelnosprawny uzywac mimik twarz i wydawac dziwny dzwiek;1
196;  jedzec surowy jajo mieso czy ryba niesc ryzyko zarazec sie bakteria salmonella;0
197;zabieg byc bezbolesny a rano wygoic sie z predkosc swiatlo;2
198;nie sluchac to jaki byc przebieg choroba tylko w polowa zdanie wtracac swoj opinia;1
199;pan doktor potrafic sprowadzic na ziemia i uspokoic gdy sie za duzo glupot naczyc w internet a potem znajdowac u siebie taki sam objaw;2
200;specjalistka zaznaczyc ze reakcja anafilaktyczny prawie zawsze w okolo procent przypadek objawiac sie wysypka skorny ktory moc towarzyszyc biegunka zaburzenie oddychanie a gdy dojsc do wstrzas anafilaktyczny gwaltownie spadac cisnienie tetnicze przyspiesza akcja serce i moc dojsc do utrata swiadomosc zatrzymac krazenie i oddychanie;0
201;akcentuc kwestia odpowiedzialnosc za pacjent podkreslic ze nalezec wspierac dobry polski firma i produkt;0
202;pacjent traktowac w sposob podmiotowy;1
203;merytorycznie nie miec zastrzezenie;2
204;prowadzic moj ciaza ktory nie byc latwy do prowadzic;0
205;rowniez spedzic m wiele czas na przegladaniu internet i zaraz zrezygnowac z leczyc u profesor;1
206;w dlugi uklad trawienny trudno byc wskazac gdzie moc byc zmiana patologiczny;0
207;ja w kazdy raz polecac;2
208;bez spotkanie naukowiec nie miec rozwoj nauka bez firma farmaceutyczny nie miec wdrozenie mowic profesor kaczmarek;0
209;co potwierdzic moc pomysl lekarz o dieta tylko jak on wprowadzic gdy niemowlak on jedynie mleko;1
210;profesor zastrzegac by taki wniosek wyciagac ostroznie;0
211;lekarz ktory nie przeprowadzic wywiad nie zadac ani jeden pytanie zapoznac sie jedynie z wynik badanie usg i badac ogolny mocz i zamierzac tylko skomentowac on w system;1
212;jako rusztowanie dla tworzyc biologiczny zastawka serce wykorzystac byc acellularny matryca swinski na ktory hodowac byc komorka autologiczny;0
213;wybrac em pan igora gdyz podawac sie za specjalista w kategoria uraz sportowy na moj przyklad widac z nie bardzo miec pojecie gdyz porownywac sam przebieg badac kostka przez pan igora oraz ostatni lekarz to jak niebo i ziemiac;1
214;lekarz rzeczowy i kompetentny dobrze traktowac maly pacjent;2
215;podczas rozmowa w gabinet lekarski byc zyczliwy usmiechnac podczas badanie byc wyrozumiac ze nie ktory badanie byc nie mily;2
216;plan miec taki zeby pojsc jeszcze raz i zobaczyc czy byc jakis poprawa;0
217;bardzo bardzo pani dziekowac;2
218;caly sluzba zdrowie zyczy jak najwiecej taki lekarz z wyraz szacunek corka stanislawa paluszewski Anna paluszewski;2
219;bezkomorkowy lub biodegradowalny rusztowanie proteza pokrywac byc tu komorka izolowanymi z szpik kostny pacjent;0
220;miec byc dosc trudny do usunac wada kwalifikuc sie do operacja skracac szczeka na szczescie udac sie on skorygowac sam aparat ortodontyczny;2
221;i wtedy on ja wytlumaczyc z miesiac to za malo musiec byc bynajmniej rok aby organizm sie zregenerowac uplynac troszke wiecej jezdzic metr do on z maz az w koniec zaszla m w ciaze dzieki on miec synek u on zawsze w gabinet panowac czystosc polecac on byc super;2
222;jednakze nie moc on podzielic;1
223;trzeba uzywac balsam i tak daleko nie wiedziec czy sie nie znac na hashimoto i nadczynnosc czy miec w nos pacjent;1
224;byc to rzekomo wina on beczulkowat ksztalt;3
225;dzieki trafny diagnoza a nastepnie przeprowadzic osobiscie skomplikowany operacja w obreb droga moczowy i troskliwy opieka po operacja w klinika na ulica borowski w wroclawiu byc obecnie zdrowy i w pelnia sila choc od operacja minac dopiero kilka miesiac;2
226;kolejny krok byc kupno okulary;0
227;poczatkowo nie chciec pieniadz no bo za co a na moj zapytanie naprawde odpowiedziec;3
228;  korzystac em z pomoc szpital takze w ten trudny dla kazdy rodzica sytuacja gdy dziecko byc chory;0
229;udac metr sie do on z bol zoladek a pani doktor zgiagnozowac ja guz tarczyca;0
230;z moj strona wielki podziekowanie dla pan doktor piotr barnas i rekomendacja dla on wiedza i talent;2
231;tylko zwiekszyc dawka lek;1
232;generalnie sprawny i dobrze zorganizowac maszyna do wyciagac pieniadz;1
233;a ze w remont byc drzwi wejsciowy to kazac ja wchodzic do gabinet i wychodzic przez okno;1
234;potwierdzac zdanie poprzednik lekarz raczej chlodny w kontakt mowic niewyraznie i czas cos pod nos;1
235;doktor witwicki powiedziec malowniczo ze to sie pochlasta;1
236;a co do spoznien to doktor przyjezdzac prosto z szpital i nie on jeden sie spoznie dla przyklad doktor jankiewicz czesto spozniac sie godzina lub dwa gram;2
237;droznosc jajowod;0
238;obecnie byc po kontrola dzielo pani daria i zachwycac sie on z chwila na chwila coraz bardzo;2
239;spotkanie byc drogi w stosunek do jakosc przeprowadzany rozmowa a pani alicja sprawiac wrazenie osoba odcietej emocjonalnie i spogladac na zegarek;1
240;  na przyklad nowy budynek szpital byc potrzebowac rocznie ilosc energia elektryczny rowny potrzeb okolo tysieczny miasto powiatowy podkreslac dyrektor poniatowska;0
241;  ja by metr grypa porownac do cos w rodzaj wojna ktory byc oczywiscie najgrozniejoki dla najslabszych ale ucierpiec na on moc wszyscy zaznaczyc specjalista;0
242;w kazdy byc raz na pewno minac sie z powolanie;1
243;uwazac ze pani profesor z pewnosc byc specjalista w swoj dziedzina ale czesto odwolywac lub przekladac termin wizyta bywac niepunktualny przyjmowac osoba spoza kolejka w dodatek jako pierwszy;3
244;ten cudowny pani doktor wyszukac ja pcos;2
245;wiadomo na przyklad ze zaszczepiec wszystek niemowlat przeciw pneumokok juz po dwa rok przynosic procentowy spadek zachorowac na powazny schorzenie wywolywac przez ten bakteria zapalenie pluco sepsaa czy zapalenie opona mozgowo rdzeniowych;0
246;ja osobiscie miec m plastyke brzuchac u doktor wraz z odsysan boczkow byc megac zadowolony podejscie doktor byc bardzo profesjonalny to wspanialy lekarz i czlowiek wszystko potrafic wytlumaczyc w zrozumialy jezyk dla pacjent;2
247;nie trudno sie domyslec ze taki zachowanie wobec dziecko skutkowac strach i niechec do wszelki badanie;1
248;dodac ze pochodzic z wojewodztwo podkarpackiy i pomimo dlugi podroz zmeczenie i koszt byc warto poznac i zdecydowac sie na wizyta u doktor salata;2
249;ja tez jak byk wychodzic ze komorka obronny pojawiac sie wczesnie niz przed godzina;0
250;nie miec dobry zdanie o ten lekarz;1
251;nie miec juza garbka ale nadal byc brzydki i do ten krzywa;3
252;cena pierwszy wizyta na luty to zloty lub zloty w zaleznosc czy byc robioc rektoskopiac;0
253;polski stac sie biotechnologiczny hub Europa a na pewno Europa srodkowo wschodni;0
254;bez watpienie byc profesjonalny specjalistka ktory pomagac ja w zrozumienie wiele trudny element;2
255;doprawdy nie wiedziec co sie tu zachwycac jak na profesor to wiedz miec slaba byc roztrzepac miec w nos pacjent;1
256;dzieki on nie musiec m glodowac poprzedni lekarz praktycznie nic ja nie pozwolic jesc i dosc szybko ustalic smy co maly nie szkodzic;2
257;widocznie on nie wiedziec jak to skutecznie leczyc;1
258;fachowiec cierpliwy wszystko tlumaczyc bardzo delikatny a to byc dla ja przezyc bo juz wiele ginekologow ja badac;2
259;po przeprowadzic badanie przedkliniczc opracowywanych lek dobry z on byc moc po uzyskac wymagac pozwolenie komisja bioetyczny zostac sprawdzic w badanie kliniczny;0
260;to takze zostac objac patent i znacznie przyblizac mozliwosc uzyskiwac oleaceina w forma przemyslowy ktory posluzy do produkcja przyszly lek;0
261;pan wlodarczyk wyeliminowac z moj krwiobieg lek poprzednik escile i przekonac ja do piekny lek o nazwa Sertagen;2
262;teraz dziecko byc zdrowy miec rok;0
263;  jesli licencjat chciec miec rowny uprawnienie do przeprowadzac zabieg wykonywac przez specjalista to wielki niebezpieczenstwo dla pacjent i poziom nauka;0
264;zero gipsu w noga miec tytanowy gwozdz dzieki co juz po kilka dzien byc em w stan samodzielnie sie poruszac o kul po kilka tydzien poruszac sie calkiem sprawnie jak na powaga moj uraz choc nadal z asekuracja kul;2
265;przyklad byc mrowka miodowy ktory aborygen zjadac w duzy ilosc;0
266;no i oczywisc bez przerwa podkreslal z pracowal w wielki brytania jakby mialo to dla ja jakies znaczenie;1
267;chciec by metr wystawic dobry ocena gdyz lekarz faktycznie mily i rzeczowy;2
268;witac wlasnie byc po wizyta u pan doktor i z czysty serce moc on polecic;2
269;plyta ktory dostarczyc em z szpital doktor nie moc odczytac co za to isc nie postawic diagnoza;3
