;text;target
10;kurs analiza matematyczna i wyklad i cwiczenia a ja nie polecam siakos tak nie podobalo mi sie a miala m z nim analize i niby da sie zaliczyc i wogole ale nieee no moze ta niechec spowodowana jest rowniez tym ze nie zaliczyla m w kolokwiach tylko dopiero na egzamin ale zadania byly latwe ale na wyklady wogole nie chcialo mi sie chodzic nie trafialy do mnie jego slowa jakos nie umiala m go sluchac tylko osmieszyla mnie jego oszczednosc kazdy skrawek kartki potrafil wykorzystac i to jego;1
11;dotyczy wykladu z chemii organicznej ogolna ocena polecam w kilku slowach pan profesor to super czlowiek bardzo sympatyczny i mily w semestrze sa dwa kolokwia zadania tylko i wylacznie z list z cwiczen jesli komus nie uda sie zebrac to pozniej jest jeszcze kolokwium calosciowe jesli chce sie powalczyc o wyzsza ocene to nie ma problemu odpowiada sie ustnie bez ryzyka utracenia zdobytej juz oceny;2
12;nie polecam zadania na leborka kosmiczne nie potrafi wytlumaczyc trzeba duzo siedziec przy tym;1
13;wpp fizyka nagle uciszonym glosem;2
14;przyrzady polprzewodnikowe ocena polecam b chyba najlepszy mozliwy wybor jesli chodzi o amorki z polprzewodow zero problemow na laborde dokladnie tlumaczy co trzeba zrobic wejsciowki sa stosunkowo proste i nie zaskakuja jakimis szczegolowymi pytaniami a ponadto mozna negocjowac odbycie sie wejsciowki;2
15;jezyki programowania tpi pea ocena polecam b wiedze ma ogromna z zakresu programowania i co najwazniejsze potrafi ja przekazac dodatkowym plusem jest to ze pozwala na eksternistyczne zaliczenie przedmiotu wiaze sie to z bardziej ambitnym problemem do zaprogramowania z zaliczeniem nie ma problemow i jesli ktos zasluzy to nawet dostanie;2
16;religie i filozofie orientu polecam b wyklad faktycznie do porywajacych nie nalezy ale mozna wytrzymac trzeba miec co najmniej obecnosci aby zaliczyc kurs na koniec jest kolo bardzo proste prowadzacy podaje wczesniej zagadnien z tych student wybiera sobie jedno a drugie podaje prowadzacy oprocz tego trzeba przeczytac obojetnie jaki tekst o tematyce wykladu i na kole napisac cos na jego temat nie trzeba pisac kola i wtedy jest nie ma problemu z zaliczeniem ogolnie human jak i prowadzacy daja rade;2
17;moze byc zastosowanie komputerow koles jest beznadziejny nie potrafi prowadzic zajec wszystko robicie sami i nie poznajcie sie bo za spoznienia wywala z zajec czyli juz jak wiesz ze sie spoznia to nawet nie przychodzi bo juz nie warto zaliczyc nie jest trudno i zadania sa latwe ale koles jest bardzo irytujacy i;3
18;opinia na podstawie kursu wyklad na wydziale w temi to czlowiek z kategorii tych co pisza lewa reka a prawa spieraja potrafi wlozyc teorie jaka masz znac i zrobic kilka zadan do cwiczen z nim to pewnie dobre przygotowanie niestety nie mialem z nim ocena przepisana z cwiczen hmmmm czy ja wiem p dobre calkiem ok wyklad byl dosc zrozumialy no zly nie byl tylko strasznie szybki srednio zapisywalo sie do stronic a niestety nie mialem z nim cwiczen a zaluje bo zadania na kolach dawal dosc proste podobne do tych ze skryptu tego jego autorstwa d;3
19;nie wiem po co te dwa przedmioty niczego nie wnosza i nic nie daja wyklad zakonczony testem wielokrotnego wyboru z ujemnymi punktami ogolnie latwy i nie ma co sie stresowac ale wyklad to strata czasu gdyz i tak nikt nie slucha a co dopiero notuje slajdy z wykladu sa w internecie obecnosc sprawdzana ale na nic nie ma wplywu bo mi zwrocila strone z zadaniem by m zamienil ja na html owa ogolnie zakonczylem z ocena ale ogolnie ten przedmiot mnie wkurzyl;3
20;a wiec kurs ogolnie dosc ciezki wiele osob wykrusza sie juz na poczatku pan pawel potrafi wytlumaczyc potrafi tez wymagac w czasie semestru jest kartkowek i prac domowych azeby zaliczyc kartkowke trzeba przyniesc prace domowa iloczyn punktacji pr dom i kartkowki musi byc co najmniej punktacja od do potem kolo i egzamin zeby miec sprawdzony egzamin trzeba zaliczyc kolo i wszystkie kartkowki w czasie sesji zawsze do pana pawla ustawia sie spora kolejka musze jednak przyznac ze kurs ten byl dosc ciekawy i na swoj sposob przyjemny chociaz na prawde trzeba bylo sie uczyc;3
21;mial em z profesorem byczkowski algebry i jasno przedstawione zasady zaliczen na kolokwiach zadania standardowe polecam;2
22;zacharewicz marianna kurs prak kom miedzyludzka bdb b kobitka prowadzi swietny kurs pewnosc siebie po nim wzrasta kazdemu studentowi ktory na niego uczeszczal jest to human na ktorym trzeba sie odzywac i trzeba cos robic wiec nie polecam jesli ktos nastawia sie ze za obecnosci bedzie dobra ocena ale jesli czlowiek wlozy troche pracy na zajeciach i pocwiczy to co zostalo zadane wysilki zostana docenione bedzie dobra ocena ale takze beda tego skutki wiekszosc ludzi po tym kursie troche sie zmienia i patrzy z wieksza odwaga w przyszlosc jesli ktos chce wziac swoje zycie w swoje rece i zrobic cos dobrego dla siebie goraco polecam;2
23;kurs chemia nieorganiczna i w moze pani doktor ma specyficzne podejscie do studentow na zajeciach ale dzieki temu potrafi nauczyc i to bardzo dobrze zajecia prowadzone na bardzo wysokim poziomie na kazdych cwiczeniach trzeba byc przygotowanym bo nie wiadomo kiedy sie do tablicy pojdzie wink ale dzieki temu nie mialem najmniejszych problemow z zaliczeniem materialu na polecam wszystkim ktorzy nie przeraza sie na pierwszych zajeciach poniewaz dr kordon potrafi przekazac wiedze i to na wysokim poziomie wink;2
24;twoje zdanie o prowadzacym co by duzo mowic odradzam tego osobnika latarki prowadzi dosc dziwne na poczatek choc niektorzy nie mieli pojecia o programowaniu program pt kalk u;1
25;miernictwa elektroniczne cwiczenia co cwiczenia robi kartkowki na min i stoi z zegarkiem mija minut i nie ma przepros kartke trzeba oddac zanim sie zastanowilem nad zadaniem to juz trzeba bylo kartke ale jakos udalo sie zaliczyc pan doktor dosc dobrze tlumaczy ale wszystko mowi jednym tonem glosu bez zajakniecia sie mowi doslownie regulki z ksiazek zaliczenie jest na podstawie ocen z tych kartkowek oraz odpowiedzi przy tablicy u nas zrobil chyba ok kartkowek i potem wyciaga srednia arytmetyczna moja rada unikac tego pana jak ognia;1
26;uklady elektroniczne latarki uklady elektroniczne specjalne latarki pan nowaczyk jest bardzo sympatyczny chociaz na poczatku wydaje sie troche groz n;2
27;zaliczenie jest na podstawie obecnosci i rozgrzewki kobieta jest w porzadku na stepie trzeba troche poskakac p ale bardzo polecam dla kogos kto chce dbac o linie;2
28;na zaliczenie trzeba bylo przeczytac ksiazke na podstawie ktorej trzeba bylo napisac esej shock malo tego musial byc pisany samemu system kontroli autorstwa x doktor baaardzo chcial nas namowic do aktywnego udzialu uwielbia polemizowac niestety moja grupa byla srednio chetna do wspolpracy natomiast same wyklady byly ciekawe i mimo ze zapisal em sie z mysla spania w tym czasie to prawie na kazdych zajeciach uwaznie sluchal em jednak bumerangi beda niezadowoleni;3
29;angielski moze byc kobietka nie jest bardzo wymagajaca nie robi duzych problemow z zaliczeniem trzeba napisac kolokwia zdazaja sie rzadko kartkowki zajecia nie byly jednak porywajace ani zbytnio interesujace wiec w pelni tej pani nie polecam jednak jesli ktos chce odbyc bezstresowy kurs to jak najbardziej;3
30;algebra z geometria analityczna elektryczny wyklad zaczal od slow jeze l;2
31;kurs angielski b e polecam b bezstresowe zajecia bardzo sympatyczna pani dopuszcza w zasadzie do egzaminu nawet przy kilku nieobecnosciach wystarczy powiedziec ze ma sie cos innego do zrobienia w trakcie angielskiego zajecia ciekawe cos sie dzieje warto;2
32;sympatyczniejsze krasnoluda na naszej uczelni to nie ma poza tym pod dluga siwa broda i za okularami kryje sie fajny czlowiek moze na wykladach sie zasypia bo dr czyta skrypt ale mozna latwo zgadnac jakie zadania da na kolokwium egzaminie ma pozytywne nastawienie do ludzi czesto zwraca sie do studentow;2
33;analiza matematyczna i wyklad ocena moze byc b facet ma swoj swiat ale na wykladach jest to co ma byc problem w tym ze mowi cicho i na sali robi sie coraz glosniej i nikt go nie slucha podejscie do studenta neutralne jezli chcesz to ci wytlumaczy wszystko jezeli chodzi sie na wyklad to am nie jest taka straszna;3
34;bardzo dziwie sie temu postowi ale napisze swoje zdanie uwazam ze bryja jest bardzo niemila dla studentow a czasem wrecz chamska zdecydowanie odradzam juz lepiej zrobic to z mironem bedzie spokojniej i z gosciem mozna sie porozumiec a z bryja nie masz szans pogadac;1
35;algebra algebra wyklad cwiczenia doktor pawlik jest bardzo pozytywnie nastawiony do studenta i zapewne do calego swiata ale wyklad jest niesamowicie chaotyczny niby przepisywanie skryptu ale niepotrzebnie zamieszane duzo latwiej przyswaja sie wiedze wprost ze skryptu bez udzialu doktora pawlika p kolokwia i egzaminy raczej latwe duzo humoru atmosfera przyjemna gorzej z istota zajec czyli nauczaniem ze wzgledu na przystepne warunki zaliczenia i ogolnie pozytywna postawe polecam lepsi studenci nie beda jedak zachwyceni;3
36;bardzo dobry czlowiek co prawda wyklady srednio ciekawe a wykonanie folii pozostawia wiele do uzyczenia ale zaliczenie na sprowadza sie do uczestnictwa we wszystkich lub prawie wszystkich mozliwosc nieobecnosci mozna sie wyspac lub pograc w quake a na przyniesionym laptopie polecam;2
37;kurs kultura jezyka polecam b zajecia ciekawe ta pani potrafi przegadac kupe czasu o jej rodzinie wiem juz chyba wszystko wystarczy byc i sluchac a te mowi ciekawie to nawet nie mysli ise o spaniu i kied y;2
38;latarki odbywaly sie w przyjemnej atmosferze nikt nie mial najmniejszych problemow z zaliczeniem kola na prawde proste nie ma sie czego obawiac chociaz to moze dlatego bo i tak nie bedziemy chemikami to byl kurs dla studentow fizyki tak czy inaczej jesli wahasz sie miedzy panem apostolskiej a pania kolodziej to wiesz juz kogo wybrac;2
39;w sumie wyklady z panem profesorem to przepisywanie skryptu dokladnie definicja za definicja i wykres za wykresem na dodatek czesto sie myli rozwiazujac zadania fatalna wymowa usypiajacy monotonny glos nie patrzy na studentow raczej okno sciana tablica lol i wyglada na takiego zastraszonego kola standardowe zadania ze skryptu raczej proste sprawdza zadania metoda nic niezrobione cos zaczete poprawny wynik nie liczcie ze startujecie jakies punkty jak braknie pkt do zwolnienia z egzema bierze na dobytek;3
40;wyklady prowadzone jasno bez niedomowien w zasadzie jak dla uczniow liceum zadania na kolokwiach do zludzenia przypominaja te robione na wykladzie atmosfera zajec mila i profesjonalna no i naprawde nie znam nikogo kto powiedzial by zle slowo na pania doktor;2
41;biologia wyklad ok pani dr jest zawsze swietnie przygotowana do zajec prezentacje komputerowe przez nia przyniesione sa zawsze czytelne a wyklady chociaz prowadzone w bardzo szybkim tempie duzo daja i warto na nie chodzic bardzo polecam;2
42;bardzo przyjemny kurs mozna sie troche poruszac bywaja ciekawe gry jako rozgrzewka a przyswoic sobie kilka postaw do wykonywania roznych technik w aikido oczywiscie przez jeden semestr nie da sie nauczyc niczego konkretnego ale jako wstep albo jako ciekawostka jest bardzo fajne warto tez dodac ze pan piotr potrafi nieraz niezle zmeczyc studentow ale o to chyba chodzi na wf ie zeby sie pomeczyc troszke zaliczenie z obecnosci wyjsciowa ocena to mozna miec dwie nieobecnosci ale kazda z nich to ocena w dol ale nieobecnosci mozna odrabiac w dowolnym terminie tylko on prowadzi zajecia z aikido wystraczy tylko przyjsc pocwiczyc i po zajeciach zglosic sie ze sie odrabialo i juz;2
43;kurs niemiecki a e bdb b kobitka jest niesamowicie sympatyczna gdy sie chce czegos u niej nauczyc nie ma problemu ale trzeba faktycznie samemu wykazac checi bo nie ma do niczego przymusu radnych kartkowek tylko sporo zadan domowych ale mozna miec ich brakow wiec kolokwium sprawdzajace nie za trudne wystarczylo troche poprzegladac notatki sporo slownictwa atmosfera na zajeciach jest super jak dla mnie zdecydowanie jest to zacheta do nauki egzamin a zdala m na wiec jak widac niezle polecam goraco;2
44;kurs technika a cywilizacja z zaliczeniem nie ma najmniejszych problemow zaliczyli wszyscy a i o lepsza ocene niz tez bardzo latwo ja bez wiekszego wysilku dostal em tylko za to ze na poczatku semestru oddal em kilka rysunkow malowanych recznie wygladaly profesjonalnie a tak naprawde nie mial wiele wspolnego z tym jak powinno wygladac wink dodatkowe plusy mozna zdobyc wystepujac na forum oraz wyglaszajac swoje opinie na zadany temat na poczatku semestru wyciagal do takich wypowiedzi co moze byc dosc irytujacym przezyciem dla osob z natury niesmialych ale z biegiem czasu te nawyki oslably trzeba tez robic teczke czyli stos kserowek okolo kartek na glowe ktorych i tak nikt chyba nie przeczytal wiec nie wiem jaki byl ich sens chyba jakies powiazania z ludzmi z ksera wink goraco polecam mimo wszystko;2
45;ocena tak sobie jako czlowiek podatku ale jako cwiczeniowiec gorzej fakt robi zadania ale przeplata to jakimis dowodami nie wiem po co z zaliczeniem nie ma problemow;3
46;malcher kazimierz jozef dr inz fizyka cwiczenia unikac tego pana juz dawno powinnien byc na emeryturze a meczy biednych studentow szczegolnie na wydziale elektrycznym daje ciezkie zadania co tyg jest kartkowka i na koniec zaliczenie do ktorego moga przystapic osoby ktore zaliczyly wiekszosc kartkowek ponadto pozniej na ustnym egzaminie ktorego on nigdy nie prowadzi ma sie juz min s;1
47;analiza na grupy cwiczeniowe osob przepuscil z po ii terminie egzaminu ilosc osob ktore zdaly w kolach i gdzie te proste zadania chyba ze na algebrze jest inaczej;1
48;ogolnie nauczyciel pelna geba ma swietne podejscie zarowno do swojej pracy jak i studentow problemy i zagadnienia prezentowane bardzo klarownie szkoda ze nie ma takich wiecej;2
49;algebra z geometria analityczna bardzo goraco polecam jak dla mnie super cwiczeniowiec wiele ludzi nie podziela mojego zdania ogolnie daje sobie wlez w;2
50;moja opinia na podstawie rownan rozniczkowych marian faktycznie napiera zadanka w trybie takim jak bys przekladal kartki w skrypcie jego wspolautorstwa ale dzieki temu we rozwiazuje zadnia ze skryptu masz wiecej przykladow rozwiazanych ja przed kazdym kolem przerobil em zadania do samodzielnego rozwiazania i przykladowe kola i na prawde da sie zaliczyc bo nic ponad skrypt nie trzeba robic ps drugie kolo polal em ale mial em to szczecie ze calosciowe ukladal krzeminski i zadanka byly banalne dostal em polecam zapisac sie do krzeminskiego a na wyklady chodzic do geerta;3
51;kto dr i rutkowska kurs chemia nieorganiczna ii w ocena bardzo polecam b pani dr jest mila usmiechnieta i co najwazniejsze dobrze tlumaczy ma czas dla studentow na konsultacjach jedna z najlepszych prowadzacych goraco polecam;2
52;analiza matematyczna ii the best ogolnie to pani mgr bihun jest kwietna prowadzaca na zajeciach zero stresu jednakze warto chodzic do tablicy dodatkowe punkty a takze pani bihun po krotce przedstawia material tor e;2
53;uciekac i to jak najdalej wyklady niezrozumiale studentow uwaza duzo na kolach sa punkty ujemne dzieki ktorym trudno jest zaliczyc generalnie nie warto;1
54;zajecia nudne jak flaki z olejem nie da sie ich chyba nie przespac u nas zaproponowal ze kazdemu kto sie pojawi razy stawia postawil jezeli ktos byl bardziej ambitny kolokwium chyba pytan ktore wczesniej dal;3
55;jezyki programowania wyklad projekt bardzo goraco polecam jest to najlepszy wykladowca jakiego spotkala m na tej uczelni ma bardzo duza wiedze wyklad prowadzi ciekawie jasno i mowi o rzeczach ktore moga sie przydac wyklad jest zaliczany na podstawie kolokwiow pytania scisle zwiazane z tym co bylo na wykladach prog na zaliczenie smiesznie niski na projekcie dosc wymagajacy projekty nie sa latwe na projekt mozna nie przychodzic trzeba oddac prace na zaliczenie ale sporo mozna sie nauczyc ten pan jest dla studentow zawsze mozna o wszystko spytac i dostaje sie wyczerpujace odpowiedzi kazdy problem mozna rozwiazac jak juz napisze sie projekt to mozna byc spokojnym wstawia i jak jest dobry skarbnica dobre humoru po zajeciach mozna na luzie pogadac na projekcie kiedys tlumaczyl nam druty przed kolem naprawde inteligentny facet polecam;2
56;najlepszy cwiczeniowiec z jakim mialam zajecia poza tym ze mlody i sympatyczny to do tego w ciekawy sposob przekazuje wiedze docenia jak ktos sie stara ale nie znosi chamstwa kolokwia nie sa trudne taki standart ogolnouczelniany zajacia na ogol uplywaja w milej atmosferze czasem moze zdarzyc sie jakas niezapowiedziana kartkowka ale ogolenie polecam;2
57;opinia na podstawie kursuprogramowania na wydziale is sposob prowadzenia zajec zrozumialy czy potrafi nauczyc tak podstawa oceny w indeksie zaliczenia projekty programy w pascalu niespodziewani brak poczucie humoru humoru ogolne podejscie do studenta przyjazne ocena ogolna pani teresa jest osoba pozytywnie zakrecona na poczatku moze wydac sie troche ostra ale to tylko pozory jesli ktos nie kuma pascala to bez problemu moze liczyc na pomoc innych prowadzacy nie sprawia problemow;2
58;dr hab inz motyl e kurs podstawy elektrotechniki i elektroniki wyklad ocena moze byc b u pana motyla mial em wyzej wymieniony kurs jako wykladowca jest moim zdaniem mierny mamrocze cos pod nosem kiedy pisal na tablicy ciezko bylo cokolwiek z tego wyluskac wali to wszystko w sumie dla siebie po paru zajeciach zmienili my sale na taka z rzutnikiem i wtedy przychodzenie na wyklady juz calkowicie stracilo sens gdyz pan doktor non stop zmienial slajdy i nadal mamrotal do nich pod nosem warunkiem zaliczenia egzamin zrobil nam grupy parzysta i nieparzysta zaleznie jaka liczbe liter w nazwisku sie mialo p i kazda miala swoje zagadnien ktore byly w identycznej formie na egzaminie terminy egzaminu ja zaliczyl em na pierwszym na dosc latwo wciagnac ale trzeba uwazac u mnie na terminie zaliczylo z osob na z i dopiero na trzecim reszta ogolnie moze byc gdyz wyklad kiepski ale na egzamin latwo sie nauczyc i zdac;3
59;jednym slowem nie zapisac sie do niego kartkowki na cwiczeniach w miare proste wystarczy troszke pomyslec wyklad nie jest tak zle ale gosc wymagajacy i trudne zasady ma nie dogadasz sie z nim nigdy wywala duzo osob nie wiem co to za przyjemnosc wywalic studentow i nie zaliczac odwazny czlowiek jak mowi masz prawo do nieobecnosci to do niewiecej nie wiecej bo cie wykresli i to powaznie co jeszcze powiedziec ja osobiscie nie radze jesli jest wybor to sie do niego nie zapisujcie;3
60;kto barbara jaroszek co wybrane problemy techniki medycznej wydzial wpp ocena b wyklady czasami ciekawe czasami trzeba zabrac poduszke za to iz nie trzeba robic notatek wszystko umieszczone w internecie monotonnosc wykladow ilez mozna patrzec na prezentacje egzamin wystarczy kilka razy przeczytac udostepnione notatki chodzic na wyklady nie powinno sie odpuszczac jakiegos wykladu gdyz egzamin pytan jest na zasadzie pytanie odrazu pisze sie odpowiedziec wszystkie pytania sa z okolo zagadnien lecz losowa sprawa jest z ktoych zaliczenie latwe mozna wiele razy poprawiac ocene btw wydaje sie ze lubi chlopcow green;3
61;katynska e mgr plywanie ocena bardzo dobry b pani ta prowadzi mnostwo roznych zajec basen w jej wykonaniu jest debesciaki narzuca ile mamy przeplynac i idzie na ploty wiec wystarczy z dlugosci zrobic w ciagu calej godziny zaliczenie na postawie obecnosci;2
62;analiza mat i wyklad i cwiczenia polecam na wyklady faktycznie nie warto chodzic bo wszystko jest przepisywane ze skryptu natomiast baaardzo polecam go jako cwiczeniowca jest kompetentny i skrupulatny na cwiczeniach robi sie duzo zadan zawsze daje studentom szanse azeby sami sie zglosili stawia plus za kazde dobrze zrobione zadanie plus jeden punkt doliczany do kol liczba plusow jest nieograniczona wiec na kazdych zajeciach raz sie zglaszajac mozna przez semestr zdobyc az pktow minusow nie stawia chyba ze sam wyrwie do odpowiedzi np za przeszkadzanie ogolnie polecam;2
63;rowniez polecam osobiscie mial em problem z nauczeniem sie czegokolwiek byc moze dlatego ze duzo wykladow opuscil em ale i tak trzeba sie niezle postarac azeby zaliczyc kola;2
64;kto dr e lemanczyk duda kurs biologia i wyklad ocena w porzadku b wyklad z biologii i wspominam jako jeden z najciekawszych pani dr jest zawsze bardzo dobrze przygotowana pokazuje slajdy i rysunki wyklad prowadzony w milej i profesjonalnej atmosferze co do egzaminu no to juz inna historia;2
65;to co mowi pan profesor moze i jesst ciekawe i nieraz potrafi zainteresowac ale minusem jest to w jaki sposob on to mowi jego glos jest strasznie monotonny i po min wykladu mysli sie albo o tym zeby sie gdzies polozyc i zasnac albo o tym zeby sobie juz gdzies pojsc kazdy zapisany na kurs ma od razu w indeksie bez chodzenia na jakikolwiek wyklad jesli chce sie miec wyzsza ocene to na jednym z ostatnich wykladow jest kolokwium profesor nie mowi z jakich zagadnienia doklanie ono bedzie tylko ogolnie ze z tego co bylo na wykladzie zapowiadal tez ze jak ktos przyjdzie na to kolokwium i nie napisze nic albo napisze kompletne bzdury nie zwiazane z tematem to go obleje ale u mnie w grupie takie cos nie mialo miejsca moze dlatego ze kolokwium pisalo jakies osob z osobowej grupy oceny z kola mialy pelny rozrzut od po w odosobnionych przypadkach;3
66;kurs analiza matematyczna ii ocena polecam b pani magister tlumaczy bardzo dobrze jezeli masz z czyms problem idz na konsultacje to na zrozumiesz warto tez przed kolokwium wybrac sie na konsultacje kolokwia znosne nie sa superproste ale do przejscia do tablicy tez warto chodzic dodatkowe punkty i ewentualna kopytka przy niewielkim deficycie punktow przy zaliczeniu poza tym bardzo sympatyczna kobieta;2
67;nie wiem skad ten czlowiek ma doktora chyba z niskich rak na wyklady nie warto chodzic bo jest on skryptem na tablicy bladzi w zadaniach generalnie koles do bani;1
68;zdarza mu sie nie pojawic na zajeciach na wykladzie czesto ma tak ze cos zacznie powie ogolnie ale jak przyjdzie do szczegolow to mowi to jest proste tylko ja tego nie pamietam z zaliczeniem problemow nie bylo lubi bilard;3
69;ogolnie faceci maja spory luz ja jako przedstawicielka tej drugiej strony moge powiedziec tyle ze jesli nie przeszkadza wam to ze jedz z;3
70;rownania rozniczkowe zaliczenie bez problemu wystarczy rozwiazac zadania ktore podaje zaraz przed kolem lub usiasc kolo kogos kto je rozwiazal azeby nie dostac trzeba naprawde sie postarac slyszala m e na innych kursach nie jest tak spoko twierdzi ze czego mieli my sie nauczyc analiza to juz sie nauczyli my wiec rr to tylko formalnosc polecam;2
71;opinia na podstawie kursu plynow ii leborka wydrych jest oki moim zdaniem najlepszy wybor na laboratorium z mp wsyztsko mozna dogadac nie wymaga za wiele w stosunku do kont u;2
72;o wykladach sie nie wypowiadam bo zawital em na nie tylko razy ale wystarczylo mi zeby stracic chec na pojawianie sie tam wiecej razy kolokwia dosc trudne chociaz zadania tematycznie sie powtarzaja na kolach i egzaminach obowiazywal pewien kanon czyli jedno zadanko ekstrema i p przegiecia jakas styczna do wykresu granica z h lopitala calka wymierna czyli ogolnie da sie przewidziec co bedzie calki to jego konik sa chyba najtrudniejsze caly i sera f;3
73;opinia na podstawie kursu plynow i cwiczenia na wydziale is sposob prowadzenia zajec zrozumialy czy potrafi nauczyc tak podstawa oceny w indeksie zaliczenia kolokwium nie negocjuje niespodziewani brak poczucie humoru ogolne podejscie do studenta neutralne dr wedrychowicz jest osoba bardzo spokojna sam rozwiazuje zadania na tablicy nie pyta azeby zaliczyc trzeba jednak troche posiedziec nad zadaniami kolokwia dosc trudne ale nie nie do przejscia;2
74;bialas wieslaw dr fizyka h latarki b jezeli nie zalerzy ci na ocenie to nie jest problem z zaliczeniem nie podoba mi sie jego system oceniania wogole meczysz sie nad skrawkiem a on ci wstawi mozna dostac drgawki nerwicowej jezeli nie zalezy ci na ocenie to nie jest problem z zaliczeniem ja osobiscie by m go unikal nie lubie takich ludzi b;3
75;opinia na podstawie kursurozniczkowe na wydziale is sposob prowadzenia zajec zrozumialy czy potrafi nauczyc tak podstawa oceny w indeksie zaliczenia kartkowki w trakcie semestru kolokwia niespodziewani brak poczucie humoru w normie ogolne podejscie do studenta przyjazne negocjacje raczej odpadaja ocena ogolna zajecia prowadzone w sposob zrozumialy stopien kolokwiow bredni jesli sie czlowiek uczy to spokojnie zaliczy;3
