;text;target
32;ale z ocenianiem to jest strasznie ma sie zadanie albo nie czyli skala pkt u tego pana to lub na to trzeba miec wszystko idealnie mrgreen ;1
33;polecam go wszystkim chyba jeden z lepszych na polibudzie ;2
34;to prawda ze na pierwszych zajeciach rzuca tekst wykl a;3
35;po kilku kolejnych przyczepia sie do drobnostek tabelka itp ;1
36;u doktora mozna sie bardzo duzo nauczyc owszem jest wymagajacy ale jak ma sie z czyms problem to warto pojsc na konsultacje albo na zajeciach zapytac doktor zawsze pomoze ;3
37;jednak jesli ktos chce odbyc bezstresowy kurs to jak najbardziej ;2
38;przy tym robiac zadania ciagle sie myli ;1
39;troche wysilku i mozna spokojnie wyciagnac na koniec hmmm to ja wprowadze was w pewne arkana egzamow u pani j otoz zdaza sie dosyc czesto ze zestawy szczegolnie te ratu n;2
40;atmosfera bardzo dobra prowadzacy nie wychodzi nigdzie w czasie zajec tylko caly czas sedziuje powie nawet jaka skutecznosc rzutow wolnych miala druzyna od czasu do czasu opieprzy kogos za egoistyczna gre i bardzo dobrze ;2
41;jest otwarty na wszelkie glosy z sali jesli sa zgodne z jego pogladem ;3
42;ocena jest za obecnosc ;3
43;fizyka i b mialem z nim fizyke i z zaliczeniem raczej nie ma problemu bynajmniej na drugim terminie bo na pierwszym zalicza okolo ;3
44;pani doc lubi troszke wazeliny ;1
45;obecnosc na zajeciach sprawdza czasami przecietnie co zajecia ;0
46;pierwszy kurs jezykowy i pozytywne zaskoczenie pani naprawde zna sie na tym co robi i ma odpowiednie podejscie do studenta ;2
47;wyk cw zarowno wyklad jak i cwiczenia prowadzone bardzo starannie i precyzyjnie ;2
48;bierze do tablicy i stawia pulsy i minusy jezeli kogos wezmie i ten ktos nie zrobi zadania ;3
49;co do osobowosci to nie daje rady ;1
50;fakt jest wymagajacy ale jesli tylko ktos zada mu sensowne pytanie otrzyma jeszcze sensowniejsza odpowiedz ;3
51;system punktowy polega na tym ze pierwsza dostaje bdb i nie musi isc na ostatnie zajecia reszta tez bdb no chyba ze ktos opuszczal ;2
52;jankowska potrafi byc calkiem sympatyczna i dowcipna ;2
53;wraz ze wzrostem poziomu trudnosci zadan na kolejnych listach dr lis robil sie coraz bardziej ;1
54;najlepiej jak juz cos sie umie z pascala bo na tych zajeciach nie da sie naczyc niczego a wiedza ktora sie posiada przyda sie do zaliczenia bo na koncu jest kolo czasem robi dwa ;1
55;zgadzam sie ;0
56;ogolnie calkiem spoko ;2
57;niektorym sie nie podoba ze nazywa studentow z malym dorobkiem punktowym prowadzi statystyki wygranych meczow planktonem punktowym ze potrafi nazwac kogos idiota ale dzieki temu jest jako taka dyscyplina na zajeciach ;3
58;na dodatek czesto sie myli rozwiazujac zadania ;1
59;pani wszystko co trzeba zrobic wypisuje na tablicy i pokazuje ;2
60;wyklad w miare ciekawy choc zadna rewelacja ;3
61;p s duzo z tego wykladu wyniosl em i powiem szczerze ze niektore wskazowki przez niego udzielone sie przydaja w zyciu ;2
62;wyklad czesto na zupelnie inny temat ale moze przez to ciekawszy ;3
63;nie wiem jeszcze jak jest z zaliczeniem u pani dr janickiej bo dopiero co zaczynam u niej kurs ale pierwsze wrazenie pozytywne ;2
64;ocena neutralna nie jest zle ;3
65;fizyka h fizyka h wyklady elektroniki air suchych hasel i definicji to tak ale fizyki to szczerze watpie na h egzamin na h kolokwium wygladaja identycznie ;3
66;na poczatku wyklad nawet ciekawy ale w polowie zaczyna sie robic nie do zniesienia ;3
67;gosc niby wydaje sie byc ok ale humor ma fajny jak dla mnie tlumaczy tez calkiem spoko ale zadania na kola bierze z kosmosu u mnie w grupie zaliczylo kilka osob a bylo nas chyba ogolnie odradzam jesli kots ma wybor;3
68;na kolokwiach zadania nie byly najtrudniejsze ale do najprostszych tez nie nalezaly ;3
69;program moze sie nie kompilowac ale jezeli jest dobry kod to zaliczy ;2
70;wejsciowki sie zdazaja ale nie zdazylo sie zeby kogos za nie wywalila z laborki jezeli wiesz ze nic nie napisal es to przygotuj sie na pytania z wejsciowki w czasie kiedy ona je bedzie sprawdzac bo to bedzie bardziej brane pod uwage niz sama wejsciowka ;3
71;na wejscowki starcza instrukcja ale trzeba ja przeczytac ;3
72;rohleder krzysztof doc fizyka i wyklad i cwiczenia b swietny gosc powinien zostac dziekanem ;2
73;mozna odkladac pisanie kartkowek w nieskonczonosc ale warto napisac chociaz jedna z bledow dobrze i raz z jakiegos cwiczenia dobrze sie przygotowac i ladnie zdac to wplywa na wyzsza ocene koncowa ;3
74;ogolnie polecam dla tych ktorzy nie chca miec problemow z zaliczeniem przedmiotu ;2
75;z innych zrodel slyszal em ze nie jest zly;2
76;pan merdas posiada niestety tylko tytul mgr ;3
77;lubi konczyc sporo przed czasem jak wiekszosc osob sie uwinie w godzine laborki mialy godzinki to pogania tych ktorzy jeszcze nie skonczyli czasem darujac im pomiary ale w sprawkach ich wymaga heh ;3
78;tlumaczy szybkopisze niedbale na tablicy czasem nie mozna bylo sie doczytacale ogolnie polecamnie jest zlezero stresu na cwiczeniach d a nawet poprawa humoru gwarantowana d;3
79;z hacz y;1
80;wszystko jest jasne proste i klarowne czesto zdradza jakie zadania znajda sie na kolokwium a juz na pewno poda dokladnie typy ;2
81;dr magiera nalezy do ludzi ktorzy bardzo sie nudza i dla rozrywki utrudnia zycie innym ;1
82;dostajesz zadania ktore najczesciej byly robione na cwiczeniach i musisz zrobic ;2
83;wyluzowany koles wyklady nudnawe mowi czesto za cicho czasem zaczyna pisac na tablicy takie rzeczy ze mozna odleciec ale zaliczenie w miare latwe ;3
84;w zaleznosci na jaka grupe trafisz takie masz szanse na zaliczenie go ;1
85;bardzo polecam ;2
86;wiekszosc mojego roku musial sie meczyc z ekonomia na sesji gdy byly inne znacznie wazniejsze kursy do zaliczenia ;1
87;ewentualnie jak komus na terminie zabraknie troszke to moze dopyta ;2
88;chce nauczyc nie przepisuje ocen nawet jak wam powie ze od ;3
89;ogolnie jak najbardziej sie zapisywac d;2
90;co do kolokwiow to niestety prawda ;1
91;kurs mechanika ogolna projekt pan szot raczej nie robi problemow z zaliczeniem ;2
92;jezeli kogos nie intersuje human to mozna nawet spac byle nie chrapac ;2
93;drugie kolo podobnej trudnosci jak pierwsze ;3
94;powyzsza opinia dotyczy analizy bo wyklad z algebry byl ostatni w srode i pod koniec listopada sami rozumiecie ;3
95;kurs chemia analityczna moim zdaniem pani dr nie potrafi tlumaczyc w porownaniu z innymi prowadzacymi ;1
96;bardzo fajny kontakt ze studentami ;2
97;w semestrze sa dwa kolokwia i prezentacja na poziomie b kraje niemieckojezyczne a na b e moje miasto ;0
98;wyklady nie byly prowadzone najgorzej ;2
99;pan tyc jest jak to ktos tutaj juz napisal specyficzna osoba i gdyby nie to ze przepisal mi ocene z laboratoriow przez co nie musial em pisac testu na wykladzie to dal by m najgorsza ocenke ;3
100;wykladowca sam proponuje i pozycza ksiazki na podstawie ktorych pisze sie wypracowania ;2
101;dr kornel jest bardzo oryginalna postacia ;3
102;jezyki programowania laborki ocena polecam b prawie wszytsko powiedziane tu to prawda jest wymagajacy trzeba u niego sporo samemu kombinowac i wykorzystywac wiadomosci z wykladow i laborek programy pisane na zajeciach sprawdza bardzo skrupulatnie robi kartkowki zadania bodajze i minut w stylu napi s;3
103;ja bez wiekszego wysilku dostal em tylko za to ze na poczatku semestru oddal em kilka rysunkow malowanych recznie wygladaly profesjonalnie a tak naprawde nie mial wiele wspolnego z tym jak powinno wygladac wink ;2
104;zaliczenie bez problemu ;2
105;co do poczucia humoru to tez nie pamietam zeby jakos je okazywal ;1
106;calki to jego konik sa chyba najtrudniejsze calk i sera f;1
107;trzeba wiedziec dokladnie co sie robi teoria bardzo wnikliwie sprawdzana na kazdych zajeciach kto nie wie ten wylatuje sprawka sprawdzane rownie wnikliwie duzo zwrotow ale bez jakis szalonych wymagan po prostu potrzebne kompletne i bardzo konkretne sprawko wcale nie oszczedza dobrych ocen jesli ktos dobrze sobie radzi ze sprawkami i ma ogolne pojecie o fizyce dostanie dobra ocene bez zadnych stresow niepotrzebnych druga strona medalu jak ktos radzi sobie slabo to albo zacznie sobie radzic dobrze albo koniec z nim wymagania sa niezmienne i nie ma zlituj ;3
108;zreszta u niego jest lepsze niz u innych ktor zy niwiele naucza ;2
109;analiza wyklady nie polecam b mi sie ten pan srednio podobal ;1
110;na i terminie zdalo ok osob na ;1
111;ale jesli chcesz porobic zadanka sam w domku to polecam ;3
112;fizyka h loboratorium elektroniki air no na laborkach to akurat nie ma czego uczyc ale tlumaczyc nie potrafi mota sie nie pamieta co zrobic w jakim cwiczeniu kartkowki w wiekszym stopniu sprawozdania ogolny wizerunek studenta bardzo rozne ale banalne z podstaw albo z czegos czego w ogole nie ma w instrukcji oj raczej brak stara sie byc mila ;3
113;kazda probowke z reakcja ktora wykonal es trzeba bylo zaniesc pani dr i jak stwierdzila ze jest dobrze to odfajkowala ci w zeszycie zadanko ze jest ok ;3
114;tyle komplementow a zeczywistosc bywa szokujaca kolokwia sa stanowczo zatrudne poniewaz tresc zadan wykracza swa trudnoscia poza skrypt ;1
115;kurs analiza wyklad ocena moze byc wyklad prowadzony jest bardzo szybko pan doktor potrafi przepisywac cale definicje ze skryptu rozpatrywac wiele typow zadan ktore sie ptem przydadza na kolokwiach ;3
116;jak chodzi o naciaganie ocen jest to raczej nimozliwe poniewaz punkty z kolokwiow mowia wszysko twisted a kolokwia ocenia kilka osob wink ;1
117;dlaczego i komu polecam nie polecam pani tereski ;3
118; jezyki programowania laboratorium daje r ade jesl i chce c;3
119;i gdzie tu logika w tym roku byl z nim prawdziwy problem i gdyby nie dr kotowski to marny by byl moj nie tylko los gdyz po kolokwium i poprawce zaliczylo ok osob po interwencji kota i dodatkowym terminie juz znacznie wiecej ;1
120;radosza ;0
121;tylko nie mozna spac i trzeba uwazac ;3
122;wyklad prowadzony jest w niewielkiej sali wiec spac sie nie da ale jak sie dobrze usiadzie to mozna zrobic jakies zadanie albo poczytac gazete ;3
123;jesli uczyl es sie tego na powaznie to zaliczysz ;3
124;i mimo ze jestem z lo to chyba jako jedyny z potoku i nadawalem na jego fala c;2
125;baka polecala kiepska ksiazke ;1
126;nudny mozna nie chodzic nie sprawdza obecnosci teoretycznie na koncu kolo mozna robic jednak badanie w internecie zdolnosci patentowej wybranego przedmiotu zajmuje to od do godzin im wczesniej sie odda tym lepiej ;3
127;kolejnosc odwrotna jest mozliwa tylko wtedy gdy przyniesiemy usprawiedliwienie nieobecnosci ;3
128;robi powtorki na ktorych tez mozna zarobic kilka plusow ;2
129;algebra z geometria analityczna w analiza matematyczna w a wiec tak ;0
130;polecam szczegolnie plci pieknej bo taka uczyc dr ryczko uwielbia ;3
131;dla mnie laboratorium z ta kobieta bylo najwieksza udreka ;1
132;z drugiej strony jesli ktos nigdy nie mial kontaktu z programowaniem to musi sie przylozyc bo nie zaliczy ;1
133;dla niektorych pewnie ciekawa cecha bedzie to ze bardzo latwo mozna sie jej podlizac ;3
134;pan troche zakrecony ma swoj swiat ale podejscie do studenta ok czasem ma tylko dziwne zarty ;3
135;jesli nie masz zaliczonego jego dzialu to juz nie masz szans chociaz na koniec pozwala poprawiac ;1
136;nastawienie do studenta jak najbardziej pozytywne ;2
137;facet zna sie na rzeczy w dodatku swietny z niego wykladowca ;2
138;zaliczenie wykladu takie sobie pierwszy test wielokrotnego wyboru byl trudny do zaliczenia za dobra odpowiedz pkt za bledna ;1
139;nie koniecznie takie trudne ale specyficzne ;3
140;ostre rozciaganie ;3
141;zawsze jest w zlym humorze i lubi sie wydzierac ;1
142;jest to osoba bardzo sympatyczna ;2
143;borkowska burnecka lub ;0
144;trudnych z gwiazdkami wiec mozna sie duzo wiecej nauczyc ;2
145;calkiem niezla ;2
146;naprawde zalatwienie wpisu od niego bylo gorsze niz cala sesja dni siedzial em na polibudzie niemal od rana do wieczora ;1
147;kola masakryczne nie wiadomo bylo co pisac tak naprawde wiec pisalo sie cokolwiek i o dziwo czasami zaliczal na pierwsze zajecia przyszedl dopiero po miesiacu i zdarzalo mu sie nie przychodzic na wyklady ale oczywiscie material caly obowiazywal ;1
148;jest to duze ulatwienie bo progi punktowe na poszczegolne oceny sie nie zmieniaja a mozemy dostac punkty wiecej ;2
149;ogolnie ekstra ;2
150;ale jesli zdarzy sie wiecej to mozna je odrobic na konsultacjach ;3
151;kurs mechanika ludzie o niej mowia ze to postrach ;1
152;normalne kolo egzamin to bieg sprinterski pytanie ok sekund na napisanie rozwiazania i juz nastepne ;1
153;ogolnie oki przyjazna dla studenta ma ogromny zasob wiedzy ktory chce przekazac ale widac ze za dlugo siedzi w tej matmie wink ;3
154;oceny wystawia ze sredniej i sa roznorodne nawet idzie zagadac zeby podniosla ;2
155;forma zaliczenie obecnosci prowadzenie rozgrzewki nieobecnosci trzeba odrabiac w tym samym tygodniu albo wczesniej ;0
156;mial em z tym panem samoobrone ;0
157;mialem z panem dr inf wyklad na eit mgr ;0
158;nie oplaca sie siedziec na tym wykladzie tym bardziej jesli jest on z samego rana lepiej sie wyspac ;1
159;jego atutem jest to ze dobrze wyklada ;2
160;i przez to wyslal mnie na poprawke ;1
161;na koniec wystarczy w odpowiednim terminie oddac prace na jeden z podanych przez niego tematow lub na jakis inny dowolny zwiazany z wykladem ;2
162;czasami naciaga gdy brakuj pkt ;2
163;chyba tyle ;3
164;ogolnie bardzo fajny human do odklepania a jak ktos sie chce czegos jeszcze nauczyc to mysle ze wyniesie calkiem sporo z wykladu ;2
165;pan balik jest dziwny i nie probujcie z nim rozmawiac ;1
166;moze zmienic temat wykladu jesli sala zaproponuje cos innego ;2
167;lekki balagan na sali ;1
168;za wszystkie lub jednej brak jest za kazda nastepna oceny w dol ;0
169;ale ogolnie sprawiedliwy czlowiek ;2
170;czepia sie zaokraglen liczb radze sie nauczyc co to sa cyfry znaczace ;1
171;pani kinga to bardzo mila osoba ;2
172;ale gdy przerzuci sie skrypt nie powinno byc probklemow wink pozatym babka niezla tylko czepia sie czytania gazet na ykladach i mowi ze studenci maja prym i;3
173;calkiem sympatyczny pan ;2
174;uwaga lepiej sie przylozyc do zadan projektowych poniewaz kazda poprawa zadania obniza ocene co wplywa na koncowe zaliczenie ;3
175;wiec chyba warto sie troche pomeczyc ale nie miec zadnych odrobek ;3
176;sadze ze ocena frekfencji bywalnosci dra arkadiusza na cwiczeniach o jest troche przesadzona w g mne wynosi ponizej ;1
177;dr zdzislaw ilski kurs mysl polityczna b naprawde przyjemny prowadzacy ;2
178;gdy zapisywalam sie wf nie mialam pojecia co to za prowadzacy ;0
179;niezly jajcarz z tego pana nie znam osoby ktora u niego nie zaliczyla cala masa terminow kolokwiow egzaminow rekordzista zaliczyl w terminie sesja przez tego pana moze sie przedluzyc ale jest bardziej niz pewne ze zaliczysz ;3
180;choc trzeba powiedziec ze ta kobieta potrafi zmusic do myslenia choc lepiej jej wychodzi wprowadzanie w depresje ;3
181;ma swietne poczucie humoru lubi past w;3
182;bardzo polecam ;2
183;bezproblemowe zaliczenie ;2
184;na punktu dodatnie raczej by m nie liczyl szybciej na ujemne ;1
185;algebra liniowa z geometria analityczna ocena moze byc b no racja pani lila jest originalna ;2
186;inzynierskiego ocena napisal by m zeby unikac jak ognia ale zazwyczaj nie ma nawet takiej mozliwosci ;1
187;na egzaminie jest latwo bo kto inny uklada zadania ;3
188;dzik malgorzata mgr inz ;0
189;problemem jest tylko zlapanie pana profesora bo cierpi on na chroniczny brak czasu dla studentow ale nie bedziecie zalowac przyjemne wyklady i krotkie kola egzaminy p sr e;3
190;cwiczenia prowadzone byly w milej atmosferze co najwazniejsze calosc tlumaczona byla bardzo dokladnie i przede wszystkim jasno zaliczeniem przedmiotu sa dwa kolokwia wydzialowe wiec nie sposob ocenic jakie zadania dawala by pani dr ;2
191;dodatkowe plusy mozna zdobyc wystepujac na forum oraz wyglaszajac swoje opinie na zadany temat ;3
192;zajecia wygladaja tak ze dzieli na pary i kaze ze soba gadac na zadany temat czasami zrobi cos z ksiazki ;0
193;czlowiek sympatyczny zakrecony ;2
194;wyklady sa pisane na tablicy troche niedbale ale czy jest sens przepisywac skoro all jest w skrypcie wink ogolnie bardzo przyjazny studentowi prowadzacy ;2
195;fizyka h wyklady nie polecam choc podobno do przejscia b niestety nie polecam oblala mnie kilka razy choc nawet w urodziny tez oblalem eh niezbyt przyjemne wyklady ze slajdow dostepnych w internecie wykuc i ujdzie zdac;3
196;nie wyobrazam sobie zeby ktokolwiek mogl lepiej wytlumaczyc tak trudny material ;2
197;kurs niemiecki a e bdb b kobitka jest niesamowicie sympatyczna ;2
198;zwykle bierze wszystko jak leci nie pyta nie robi kartkowek i ogolnie pelen luz ;2
199;dr hab inz ;0
200;nie jest prowadzacy specjalnie zostawiajacy sobie studentow na poprawki ;2
201;pan pawel potrafi wytlumaczyc potrafi tez wymagac w czasie semestru jest kartkowek i prac domowych zeby zaliczyc kartkowke trzeba przyniesc prace domowa iloczyn punktacji pr dom i kartkowki musi byc co najmniej punktacja od do ;3
202;wtedy wszystkie teksty nastawione na przestraszanie studentow odnosza dobry skutek a to jest zle ;1
203;uwazam ze mozna sie zapisac na ciekawsze humany ;1
204;ps ale najlepsze sa jego sweterki bija wszystko ;3
205;usmiecha sie rzadko ale za to usmiech ma niezwykly d ubrany w dzinsy koszule i sportowe buty sprawialby wrazenie ogolnie przyjemnego gdyby nie ta kamienna twarz robil kartkowki co bodajze drugie zajecia ktore byly o umiarkowanym stopniu trudnosci ;3
206;zada dyscypliny na wykladzie ;3
207;kazdemu stara sie wylumaczyc i jak robi przyklady to czesto bardzo kosmiczne ale dzieki temu pokazuje ze matematyka to nie automatyka ze trzeba myslec ;2
208;i to jego zadawanie dziwnych pytan przy oddawaniu protokolu chyba nikt nie wiedzial o co mu chodzi ale ogolnie wiekszosc dostala wiec tak zle nie bylo wink ;3
209;na koniec przy wpisie bierzesz swoj zeszyt ona zadaje ci pytanko o jakims doswaidczeniu z laborki typu co sie tam dzialo i dla czego jak powiesz to dostajesz oceny wyrzej kazdy mowil bo kazdy wszystko po tych laborkach pamietal ;2
210;ogolnie polecam ;2
211;na jednych zajeciach pokazywal nam swoje zdjecia z wakacji ;2
212;obecnosc obowiazkowa ;0
213;jak ci zalezy tylko na zaliczeniu to na zdrowy rozum wystarczy napisac pierwsze kolo na max i olac przedmiot nie sa najlatwiejsze ale przewidywalne podobne do zadan robionych na zajeciach ;3
214;moja rada unikac tego pana jak ognia ;1
215;naukowiec i nauczyciel z czystej pasji ;2
216;chociaz to moze dlatego bo i tak nie bedziemy chemikami to byl kurs dla studentow fizyki ;3
217;fizyka i i ii egzamin z calego semestru duzo materialu ale daje zagadnienia ktore powtarzaja sie na egzaminie co nie zmienia faktu ze ocenia srogo nadal nie doszedlem czemu po napisaniu wszystkiego na pytan dostalem rowno minimum na ale zdarzaja sie i dobre oceny ;3
218;przyklad z mojego kola napisal em lim lim u u lim lim lim lim wynik i za przeoczenie limesa w zapisie z punktow za zadanie zrobil sie jeden mimo poprawnego wyniku ;1
219;ksiazka do kursu oczywiscie paje c;0
220;jednak chce tutaj podkreslic ze byla to znikoma czesc ;1
221;ocena wazona analiza matematyczna i na wydziale mechaniczno energetyczny cwiczenia semestr w zrozumialy ;2
222;minusow nie stawia chyba ze sam wyrwie do odpowiedzi np za przeszkadzanie ;3
223;trzeba sie na nie nauczyc podstawowych wzorow ;3
224;kolo bez zadnych niespodzianek wiadomo co trzeba umiec ;2
225;nie polecam dla tych ambitniejszych natomiast faktycznie jesli ktos idzie po najm lini oporu to polecam ;3
226;naprawde polecam mozna duzo z tych zajec wyniesc ;2
227;polecam jeszcze raz ;2
228;klakociar ciepacz magdalena dr fizyka ocena b jesli ktos lubi skikac do tablicy to polecam ta pania jest pkt fizyka i pkt fizyka za podejscie do tablicy jesli jednak ktos oczekuje zrozumialego wytlumaczenia i nie udziela sie na zajeciach to stanowczo odradzam na zajeciach jest tak ze jesli nikt sie nie zglasza to jest ciiiiisza i moze ona trwac bbbb dlugo bo pani dr uwaza ze to studenci maja rozw zadania a nie ona kolokwia sa czasami trudne jak ktos nie umie kombinowac ze wzorami to bedzie mu ciezko u tej pani nigdy nie wiadomo czego sie spodziewac trzeba pamietac wszytskei wzorki zmieniam by bylo przejzysciej opinia na podstawie kursu fizyka fizyka na wydziale chemicznym sposob prowadzenia zajec podchodzisz do tablicy i robisz zadanka tylko chetni czy potrafi nauczyc nie podstawa oceny w indeksie zaliczenia kolokwia aktyw niespodziewajki brak calkowity poczucie humoru pani dr jest usmiechnieta osobka ogolne podejscie do studenta przyjazne ale ocen nie naciaga nawet o pkt;3
229;boze do dzisiaj dziwnie sie czuje kiedy przypominam sobie system zadan kolokwialnych pater wpada na zajecia na ktorych mial byc sprawdzian po czym rzuca haslem ;1
230;w zasadzie wciaz powtarzane te same tematy ;1
231;ustny to pogadanka typu opow i;0
232;wystarczy je zrozumiec i przejrzec skrypt ;2
233;nie wiem z czym mozna miec tu problem ;0
234;zajecia prowadzone na bardzo wysokim poziomie ;2
235;jezeli chodzi o mnie to mial em lab z jagielnickim i szczerze to bardziej podobaly mi sie zajecia z pania frankiewicz ;2
236;tak jak wczesniej kolega wspomnial mozna zdobyc dodatkowe punkty za ktore dzwigal ocene ;2
237;z mojej grupy zaliczyli wszyscy i to raczej na lub ;2
238;spaczenia dostal em do tego pana po egzaminie podstawowym kiedy to w jednym zadaniu na samym koncu w wyniku zamiast byl i dal mi za cale zadanie pkt ;1
239;tak tupie ;3
240;z zaliczeniem problemow brak jak umiesz cokolwiek ;2
241;pani dopiero zaczynala wtedy uczyc i tak wlasciwie nie wiedziala jaki swoj wizerunek ma wykreowac ;1
242;po kilku tygodniach prof skonczyl zastepstwo wiec nie wiem czy jego spokojne podejscie i sposob oceny wynikal z tego ze taki jest czy z tego ze bylo to zastepstwo ;3
243;pani barbara na pewno dobrze wylozy sprawe dobrze opowie i kazdy wie ;2
244;dosc sennie na wykladach ;1
245;poza tym stara sie uczyc tak by ludziom na poszczegolnych wydzialach sie to przydalo ;2
246;z zaliczeniem problemow nie bylo mam ale naprawde nie polecam ;3
247;sporo zadan jakie pojawialo sie na kolokwiach bylo zawartch w listach zadan dostepnych na stronie dr dudka ;2
248;sprawozdania w zwracala najczasciej za pierdoly ;1
249;odpowiesz nie odpowiesz ;2
250;wyklad cwiczenia prowadzone bardzo precyzyjnie i konkretnie choc na wykladach generalnie jest to przepisywanie skryptu pan dr pokazuje czasem ciekawe i przydatne przy zaliczeniu sztuczki ;3
251;poczucie humoru z pewnoscia pan ma na poziomie b oceny wystawil bardzo dobre nauczyc to moze za wiele nie nauczyl ;3
252;sniadego egzamin ;0
253;informatyka laborki ocena ok pan bogdan to bardzo kulturalny wyrozumialy i przyjazny studentowi czlowiek ;2
254;na kolo trzeba przerobi skrypt choc nie caly ;0
255;fakt duzo pyta meczy zwlaszcza dziewczyny ale potem to plusuje na kolo wystarczy uczyc sie jedna nocke i jest ok ;3
256;informatyka ocena polecam b jeden z lepszych moim zdaniem laborantow od programowania ;2
257;osobiscie polecam chociaz w kolach zdalo tylko osob;3
258;kurs fizyka i ocena spoko b nowak to nowak gosc wyglada jak ropuch ale jest git ;3
259;mozna rowniez pisac kolokwia w innych terminach na konsultacjach polecam b ;2
260;warto chodzic na konsultacje z konkretnymi pytaniami do konkretnych zadan ;3
261;bardzo fajna kobitka ale czasami ma problemy ze znajdowanie problemow w kodzie tp wtedy wolala tyca a podchodzil i odrazu wiedzial co jest nie tak z zaliczeniem nie robi wiekszych problemow ;3
262;w ciagu semestru jest sprawdzana obecnosc do razy uwaga moze sie tak zdarzyc ze po kolokwium koncowym koncowym zostana jeszcze jedne zajecia i wtedy tez sprawdzi obecnosc takze radze sie pilnowac pod tym wzgledem bo to potem sie liczy do oceny koncowej ;3
263;kurs przyrzady polprzewodnikowe laborka ocena jak najbardziej polecam zajecia byly bezstresowe na wejsciowki obowiazywal material tylko ze wstepu teoretycznego do danego cwiczenia radze zwrocic uwage na wszystkie wzory i wykresy z tych wstepow bo czasewm pytania dotyczyly zdawaloby sie malowaznych rzeczy ;2
264;robi kartkowki co cwiczenia sprawka mozna robic w grupach osobowych najlepiej oddawac sprawozdania w pierwszym termnie a juz najlepiej jako pierwsi wtedy ocena jest dobra ;3
265;trzeba sie na nich skupic i nie popelniac prostych bledow ;3
266;kolokwia bywaja trudne ale sa ze zrobionego juz materialu nic nowego nie trzeba odkrywac zawsze mozna w jakis sposob poprawic ;3
267;zostawia materialy na punkcie ksero z ktorych niby mamy korzystac ;0
268;dziwak i tyle ;1
269;naprawde mozna sobie pograc ale pod warunkiem ze gra sie dluzej niz do pkt ;3
270;radze sie zapisac do kogos innego ;1
