;text;target
10;do pani doktor trafic m na przelom marzec i kwiecien postawiic diagnoza tradzik lek ewidentnie zle dobrac po miesiac zmienic na silniejy pani doktor zaproponowac leczenie wiazace sie z wiele efekta uboczc ktory chciec m bardzo uniknac i znalezc alternatywa przepisac ja lek fototoksyczny w sierpien za moj swiadoma zgoda liczyc metr sie z koniecznosc unikac slonce ale do dzis miec watpliwosc czy przepisanie ten konkretnie lek byc koniecznosc nastapic znaczny poprawa w polowa listopad miec m odstawic przepisac przez pani doktor lek i tak tez zrobic metr niestety problem powrocic i musiec szukac kolejny lekarz nie polecac;1
11;  niekoniecznie musiec miec do czynic z prosty przelozen jesli coraz wiecej osoba chorowac na borelioza to znaczyc ze miec on wiecej kleszcz lub ze wiecej osoba sie on zarazac dawno czlowiek tez chorowac na borelioza ale nawet o to nie wiedziec gdyz choroba ten dawac nieswoisty objaw jesli ktos zdejmac z siebie kleszcze a za jakis czas miec objaw grypopochodny i pojsc do lekarz to dzis czesto lekarz nawet rutynowo zlecac badac w kierunek borelioza kiedys tak nie postepowac a leczen obejmowac czesto tylko osoba u ktory w okolica ugryzienie pojawic sie rumien wedrywac niestety wystepowac on tylko u ok jeden trzeci zakazony duzy liczba zachorowac w ostatni rok moc wynikac nie tylko z wzrost liczba zakazenie ale tez z coraz dobry diagnostyk ten choroba mowic Krzysztof dudek borelioza byc choroba czesto przenoszyc przez kleszcz wedlug dane narodowy instytut zdrowie publiczny panstwowy zaklad higiena liczba notowany w Polska przypadek zakazenie ten choroba od kilka rok rosnac w rok byc on w rok w rok a w prawie tysiac przypadek;0
12;kilka powod dlaczego nie polecac pani doktor kazdy wiedziec ze z pacjent trzeba romawiac tlumaczyc dlaczego robic sie to konkretny badac co znaczyc wynik badanie i diagnoza i tak dalej w przypadek pani doktor to ja miec m wyciagac od on informacja dopytywac sie co sie dziac i jak zadawac m pytanie pani doktor odpowiadac ja uzywac terminologia ktory nie rozumiec na przyklad to byc badac na igm nie byc lekarz chciec zeby do ja mowic prosty i zrozumialy dla ja jezyk wydawac ja sie z pani doktor nie byc dobry specjalista w zakres reumatologia robic m badac krew na borelioza choroba zapalec staw pani odczytywac ja ten badac tak aha no to co to znaczyc ze miec pani borelioza pytanie do ja na co odpowiedziec m ze to pani miec ja powiedziec co ja miec wtedy pani doktor zaczelo ja glosno czytac informacja jak odczytac wynik badanie co wskazywac na to iz on sam nie miec pewnosc czy miec borelioza czy nie pani doktor nigdy nie usmiechac sie chyba sam nie lubic to co robic pani doktor spozniac sie na wizyta;1
13;badanie zaczynac sie od krotki bajka pokazywac na ekran aby skupic uwaga dziecko na monitor pozno prezentowac byc na on bodzce wlasciwy czyli twarz kazdy przez jeden sekunda a nastepnie obrazek w rozny miejsce ekran wszystko trwac w suma trwac minuta ale dla taki maluszko i tak byc to duzo czas podkreslac rozmowczyni pap ruch oko dziecko automatycznie nagrywac eye tracker czyli monitor z wbudowac czujniek ruch i kamera dzieki to naukowiec moc bardzo dokladnie zmierzyc jak dlugo niemowle patrzec na twarz jak dlugo na dany obrazek jak szybko przenosic wzrok z twarz na inny obiekt pojawiac sie na monitor;0
14;przejsc metr zabieg korekta powieka gorny u doktor ibrahima ponad rok temu operacja poskutkowac lekki poprawa wyglad powiek daleka od spodziewany a skutek uboczny byc bardzo duzy blizny na lewy ok blizna siegac skron to byc moj pierwszy i jedyny operacja plastyczny wiec nie wiedziec metr dokladnie co sie spodziewac konsultacji przedzabiegowy byc pospieszny recepcjonistka poinformowac ja przed zabiegie ze dostac tak zwany niebieski pigulka na zobojetniec jednak nikt ja on nie podac ogolnie w klinika panowac atmosfera pospiech i brak organizacja podczas operacja doktor asystowac pielegniarz ktory w ogol nie mowic po polski i slabo po angielski wica komunkacja byc bardzo utrudniic bardzo mocno uciskac moj oko zeby wyjac woreczek tluszczowy musiec m prosic doktor o zwrocenie on uwaga doktor zainterweniowac ale siniaka miec m przez caly miesiac ale to jescze nic najgorsze ze moj powieka wygladac jakby przypadkowo pociac blizny roznic sie polozenie i dlugosc teraz miec na powiek blizny zanikowy idace w kierunek skron byc nierowny jeden byc dluzsza i lezec wysoko od drugi przy tak rozlegly blizna nie pomagac zaden makijaz nawet specjalistyczny korygowac od ponad rok probowac zabieg laserowy krem masc i tym podobne niestety wzystko to pomognac tylko troche nieunikniyc byc zabieg rewizyjny doktor ibrahim nie wykazac zaden chec pomoc po zaistnialy sytuacja stwierdzic ze to moj wino bo miec zaburzenie produkcja kolagen lekarz chirurg u ktory byc metr na konsultacja w sprawa operacja rewizyjny nie potwierdzic on opinia nie polecac ten lekarz ani klinika mandalac;1
15;po dwa wizyta zmienic m ten lekarz na inny malo komunikatywny ignoruc pacjentka badanie szybki niedelikatny o wszystko trzeba sie dopytywac probowac metr sie dowiedziec jak leczyc wykryta przez on nadzerka to powiedziec ja ze teraz w moda byc nieleczenie moc brac globulka jak dlugo dopoki ja sie nie znudzic to nie byc dla ja fachowy porada lekarz tym bardzo ze byc inny metoda leczyc a przed wszystko dokladny diagnostyka;1
16;jak jednak dodac psycholog nawet jesli egzorcysc kierowac petent na konsultacja psychiatryczny to skupiac sie on czesto na ustalenie czy mozna tam mowic o choroba psychiczny tymczasem nagly zmiana zachowac i tozsamosc wiazac sie moc z zupelnie inny jednostka klinicznymi ktory akurat w Polska byc slabo rozpoznawac u taki osoba moc czesto wystepowac zaburzenie dysocjacyjny zwiazac z trauma lub zaburzenie osobowosc opowiadac dodawac ze wsrod osoba przekierowany od egzorcyst moc byc tez osoba neurotyczny przezywac konflikt dot pragnienie wsparcie i uwaga z strona inny i zwracac uwaga ze psychologiczny pomoc dla dany osoba byc inaczej wygladac w kazdy z ten przypadek egzorcyzmy a traum;0
17;witac w pilke nozny grac od maly byc to dla ja caly moj zycie niestety w wiek rok przytrafic ja sie kontuzja otoz zerwac wiezasc krzyzowy przedni niestety nie trafic em od raz pod opieke doktor urban i to bardzo zalowac poniewaz zostac em zoperowac na podkarpacie nie bede wymieniac nazwisko lekarz niestety po ten operacja rowno po rok znowu uraz znowu zerwac acl na caly szczescie trafic em wtedy juz pod wlasciwy opieke wlasnie do doktor urban ktory szybko zastosowac prawidlowy leczenie najpierw artroskopiac nastepnie musiec sie nameczyc z usunieciem mocowanie po zabieg ktory zastosowac u ja lekarz po moj pierwszy uraa zastosowac u ja gruz kostny ktory miec za zadanie zapelnic dziure po wspomniec mocowanie i ostatecznie zrekonstruowac ja wiezadnac za pomoc przeszczep doktor urban przeprowadzic na moj kolan lacznie zabieg i wiedziec ze trafic em w dobry reka od ostatni zabieg minac ponad rok a ja glownie dzieki wlasnie ten lekarz moge nadal cieszyc sie z gra w pilke ponadto moc powiedziec ze byc to jedyny lekarz jaki znac u ktory w gabinet panowac zawsze mily i sympatyczny atmosfera a przy to doktor bardzo powaznie podchodzic do swoj obowiazek bardzo polecac doktor urbac jesli ktos miec jakis problem a nadal chciec uprawiac sport i byc aktywny czlowiek to warto wybrac sie wlasnie do on pozdrawiac;2
18;bardzo byc zadowolony z wizyta u pan doktor prawdziwy profesjonalista w pelny ten slowo znaczenie wysluchac ja zobaczyc moj wynik badanie i wszystko dokladnie wytlumaczyc podczas wizyta posiadac ogromny wiedza i doswiadczenie od pewien czas nie mogl em normalnie funkcjonowac bol byc nieprawdopodobny a bolac ja i reka i kolano i plecy w noc budzic em sie z ogromny bol a rano ledwo wstawac em z lozko na szczescie znalezc em w internet pan doktor i od raz po pierwszy wizyta pan doktor postawic sluszny diagnoza lek ktory wypisac zaczac dzialac juz po pierwszy dawka takze naprawde byc bardzo wdzieczny za pomoc i na pewno byc daleko korzystac z pomoc pan doktor jeszcze raz bardzo dziekowac i pozdrawiac;2
19;ja sie nie zgadzac z twoj opinia martoto nie w porzadek z zarzucac komus z sie podszywac tylko dlatego z miec inny zdanie niz tyjac tez byc w taki raz ten sam osoba bo miec zamiar napisac pochlebny opinia o pani doktor rubik i zgadzac sie z ten trzy opinia ja byc bardzo zadowolony z pani rubik uwazac z byc bardzo dobry lekarz miec bardzo dobry podejscie do pacjentkijest sympatyczny podchodzic do pacjentka z zrozumienie i empatia a to byc bardzo wazny w tak delikatny dziedziniejest tez profesjonalnajo choga do on do gabinet prywatnegopanywac tam przyjemny atmosferapisz o to bo uwazac z to tez byc wazny zeby dobrze czuc sie w sam gabinet zwlaszczac z dla wiele kobieta wizyt u ginekolog byc duzym stresemja tez sie denerwowalac ale dziek pani doktor ten uczucie juza byc ja obcejest pacjentka pani rubik od dawny i ani mysle zeby cos sie zmienilo;2
20;opracowac przez warszawski naukowiec metoda badawczy pozwolic w przyszlosc podjac poszukiwac srodki farmakologiczny ktory oddzialywac by precyzyjc na poszczegolny siec neuronalny odpowiedzialny za strach i on tlumienie byc by to istotny postep w leczyc fobia substancja znac dotychczas wplywac bowiem nie na pojedynczy obwoda neuron a na caly struktura mozg oznaczac to ze on stosowac moc by prowadzic do niekontrolowanego wymazywac slad pamieciowych str byc silny odruchowy reakcja organizm na okreslony bodziec pelnic istotny rola ewolucyjny zwierze ktory on odczuwac miec duzy szansa na przezyc w nieprzyjazny srodowisko przesadny strach prowadzic jednak do zaburzenie lekowy ktory moc w istotny sposob utrudniac funkcjonowac organizm;0
21;pani doktor podczas pierwszy wizyta robic dobry wrazenie ktory niestety z czas mijac blad w wypisywany recepta zdecydowanie zbyt duzo zbyt malo tabletka problem z recepta w apteka bo byc wpisywac zly dawka i farmaceuto nie moc wydac dany liczba opakowanie absolutnie nie zdarzyc ja sie to u inny lekarz przy pozny spotkanie wywiad zbierac byc szczatkowo spotkanie maoktox minuta i praktycznie w calosc opierac sie na zapisek terapeuta nie na relacja pacjent odnosnie samopoczucie i dzialac lek pani doktor miec zdecydowanie wiele do poprawic w swoj praktyka polecac wybrac inny lekarz;1
22;  pomiar w cytometra zwykle trwac okolo minuta wynik to wykres na ktory widziec jak oddzialowac z swiatlo wszystek biokoniugat a poniewaz wiedziec jaki sygnal powinien smy dostac od czysty biokoniugat a wiec ten bez bakteria moc latwo ustalic czy w badac probka znajdowac sie poszukiwac przez my bakteria a jesli tak to w jaki liczba mowic doktorant lukac richter biokoniugata z bakteriofaga jeden typ wykrywac wylacznie jeden gatunek bakteria jednak z uwaga na latwosc przygotowac biokoniugat zainteresowac pracownie przyszpitalny moc by wczesnie w wlasny zakres i bez duzy problem wyprodukowac kilkanascie lub kilkadziesiat rodzaj potencjalc przydatc biokoniugat kazdy z bakteriofaga infekujacy inny gatunek bakteria;0
23;z poczatek napiszyc ze moj wizyta odbywac sie na nfz moc nie byc stary ale chyba nie wypadac mowic do pacjent na ty i to w taki sposob z jaki zwrocic sie do ja po pytanie czy miec sztuczny szczeka a potem opryskliwie odpowiedziec dziwny gdyby s miec w wiek rok sam gastroskopi byc bez znieczulenie ale to juz pomina moc taki specyfika ten miejsce po badac pan dac ja wynik i skwitowac nasz wizyta prosic z to isc do to kto tu pani przyslac koniec wiecej juz do on nie pojsc za ten opryskliwosc moc gdyby wizyta byc prywatny to i zachowanie byc by dobry;1
24;czlonek wiele kultura miec problem z slyszc dzwiek ktory nie byc typowy dla on mowa ojczysc japonczyk miec na przyklad trudnosc w odrozniac dzwiekua litr od rok profesor duch wyjasniac ze ten dzwiek nie pobudzac zroznicowanie w mozge japonczyk i dlatego miec on duzy problem z uczenie sie jezyk obcy taki trudnosc pojawiac sie juz w wiek miesiac dlatego odpowiedni trening musiec byc w tak wczesny okres jesli dziecko zostac nagrodzc za rozpoznac roznica miedzy litr i rok to byc duzy szansa ze on mozg pozwolic na roznicowac ten dzwiek w przyszlosc taki dziecko nie byc miec trudnosc z prawidlowy slyszeniem mowa i nauka na przyklad jezyk polski wyobrazmy siebie ze chinczyk zaczynac dobrze mowic po angielski albo ze w Europa zaczynac mowic po chinski to moc bardzo przyspieszyc proces globalizacja tlumaczyc uczic ktory liczyc na to ze zabawka byc dosc tanie i latwo dadzic sie rozpowszechnic na swiat;0
25;pierwszy raz spotykac sie z lekarz ktory na pierwszy wizyta wreczac pacjentka oferta dotyczyc platny laseroterapia nie podejmuc zaden rozmowa o mozliwosc bezplatny leczyc i sposob wyeliminowac dolegliwosc w ramy nfz dodatkowo wykrywac problem nie proponowac pacjentka badanie cytologiczny dolegliwosc ktory kwalifikowac sie wedlug doktor dzwigac do usunac laserowy po konsultacja z inny lekarz okazac sie niewielki dolegliwosc ktory mozna byc usunac bezplatnie;1
26;w rok przyjechac m do pan doktor na naswietlac guz mozg pan doktor twierdzic ze to gamma knife a jak sie pozno okazac to byc zwykly przyspieszacz liniowy ktory przeciez wykorzystywac inny rodzaj promieniowanie o to pan doktor powinien wiedziec ale maly z to bo to jednak nie byc najgory po zabieg nie dostac metr zaden zalecenie doktor zapewniac ze nie byc zaden skutek ubocznych wtedy to nie wiedziec m ale nabywac doswiadczenie wraz z postep moj choroba wiedziec dzisiaj ze standardowo po radioterapia pacjent powinien dostac zalecenie brac steryd w sytuacja jesli cos byc by nie tak wtedy nie miec m o to pojecie w koniec to lekarz byc od leczyc a pacjent moc sie tylko zdac na on malo duzo od miesiac po zabieg chodzic metr z bol glowa i gdy probowac metr sie skontaktowac z pan doktor on zupelnie sie odciac nie odbierac telefon ani od ja ani od moj rodzice dodac ze za sam zabieg wziac pieniadz efekt ten wszystko byc taki ze w wynik nie leczony obrzek poczatkowo nawet nie wiedziec m ze on miec dojsc u ja do uszkodzic neuron ruchowy w placie czolowy co poskutkowac niedowladem i co niestety doswiadczac do dzisiaj a wystarczyc tylko zlecic daleki leczenie jesli pan doktor nie chciec sam sie to podjac moc po prosty powiedziec zeby metr pojsc do inny lekarz miec ogromny zal bo przed zabiegie byc m w pelnia sprawny osoba dzis byc inaczej przestrzegac przed wykonywac naswietlac u ten pan;1
27;pani doktor prowadzic moj poprzedni ciaza w inny miejsce i wdrugi ciaza on odnalezc m bo nie wyobrazac siebie dobry lekarz do prowadzic ciaza wszystko wyjasnic mozna zadzwonic do pani doktor o kazdy pora w uzasadnic przypadek oczywiscie w gabinet usg mozna podejrzec dzidziusi byc bardzo rzetelny i pamietac pacjentka lezec m na patologia ciaza miec m zagrozyc ciaza z nadcisnien i rodzic m w szpital orlowskiy gdzie pani doktor sie ja opiekowac nie zaniedbaly nic byc on dozgonnie wdzieczny gabinet na boleslawicki byc na brodn ale latwy dojazd trammwaj;2
28;polecac doktor z czysty sumien prowadzic moj trzy ciaz wykazac sie ogromny profesjonalizm empatia a przed wszystko troska o moj dziecko wizyta raz w miesiac pozwalac dokladnie kontrolowac i sledzic rozwoj poczynac dzidziusia poniewaz na kazdy wizyta miec m robic usg co byc duzy plus cennik jak na warszawa uwazac za atrakcyjny do sam rozwiazanie byc smy w kontakt z doktor i nigdy nie dac ja odczuc ze dzwonic w nieodpowiedni moment czy ze przeszkadzac gdy nie moc rozmawiac zwyczajnie oddzwaniac kiedy tylko moc na oddzial byc rowniez bardzo szanowany lekarz co rowniez dac sie odczuc byc bardzo zadowolony i pewnie kolejny ciaz rowniez poprowadzic bardzo dziekowac agmj;2
29;byc po kilka wizyta u doktor milewczyka moc powiedziec ze prowadzic moj ciaza na kazdy wizyta byc badan sprawdzac byc serduszko dziecko przy to zawsze miec jasny informacja medczny przy kierowanie na badanie doktor wyjasniac a to sam uzasadniac taki a nie inny postepowanie zawsze pytac jak sie czuc czy nie miec zaden dolegliwosc odpowiednio ale i stopniowo miec m zmieniac dawka hormon hashimoto jedyny do co moc sie przyczepic w moj odczucie to maly zaangarzowanie w prowadzic moj ciaza ale z drugi strona miec pelny swiadomosc ze przy tak duzy ilosc pacjentka trudno o zaangazowanie w kazdy przypadek takze pan doktor zyczyc daleki sukces w praca i grono staly pacjentka;2
30;prawie rok temu pan doktor operowac ja halluxa prawy stopa niestety i kosc srodstopia zostac za duzo sciet zostac rowniez przeprowadzic osteotomia akino paliczka blizsz w rezultat teraz duzy palec wyginac sie na zewnatrz co nie wygladac estetycznie a co wazny ograniczac komfort chodzec i powodowac bol pisze opinia po dlugi czas po operacja i przebyty rehabilitacja niestety nie miec dobry odczuc ustawienie byc jeszcze zly niz przed operacja a byc to korekcja niewielki odchylenie i kosc bynajmniej nie byc zadowolony a wrecz zaskoczyc tak negatywny wynik;1
31;  ten metoda powstac bo dotychczasowy nie spelniac nasz oczekiwanie to byc unikalny procedura przeszczepiac lek zawierajacy komorka macierzysty pacjent wyjasnic podczas wtorkowy konferencja prasowy w katowica kierownik oddzial profesor edward wylegac podkreslic ze w porownanie z dotychczas stosowac ten metoda leczyc skutek oparzenie oko byc malo inwazyjny a jednoczesnie dawac bardzo dobry wynik jak zaznaczyc procedura byc bardzo skomplikowany pacjent musiec miec jeden oko zdrowy to z on pobierac sie metoda biopsja material do przeszczep wedlug scisle okreslic protokol potem byc on umieszczac na specjalny nosnik i transportowac w szczegolny warunki do wloch gdzie przez miesiac trwac hodowla zabieg operacyjny byc rowniez skomplikowany musiec bardzo precyzyjc pilnowac protokol gdzie nie wolno dotykac noz tkanka musiec robic to uzywac specjalny szpatulka mikroskop przeszczep byc trudny nie przyszywac on musiec schowac on pod spojowka dodac profesor wylegec;0
32;doktor szuber byc wedlug ja i moj partner doskonaly lekarz trafic smy do on jako do specjalista od wada plod pracowac w pracownia diagnostyk i leczyc wada plod w gpska na polny pisze z perspektywa kobieta ktory ciaz nalezec do tragiczny przezycie nasz synek miec letalny wada uklad nerwowy ktory doktor zdiagnozowac od raz najpierw u siebie w gabinet potem na polny wlasnie oprocz kompetencja wiedza stale ochoczo poszerzany tak byc w nasz przypadek doktor siegnac do wiele zrodlo zanim z my rozmawiac co daleko i umiejetnosc lekarz cechowac naprawde wielki zyczliwosc ogromny wyrozumialosc i cierpliwosc nie spodziewac metr sie nawet ze lekarz moc byc taki ludzki rozmawiac z ja w szpital jak przyjaciel sam szukac droga pomoc zaproponowac spotkanie z psychologie sam wypisac dokument potrzebny do wykonac badanie prenatalny mimo ze to pacjent powinien sie to zajac sam zaproponowac kontakt z poradni genetyczny wyrazic chec pomoc rowniez po hospitalizacja wielokrotnie pytac czy jeszcze moc jakos pomoc przy co nie nastawac na wizyta prywatny chetnie porozmawiec by rowniez na dyzur szpitalny zajac sie moj wypis oraz wszystek formalnosci zwiazac z on odbior w tak dramatyczny chwila jaki byc wiadomosc o powolny umieranie wlasny nienarodzony dziecko taki lekarz to cud po prosty polecac z spokojny sumien i wiedziec ze moj nastepny ciaza byc prowadzic wlasnie doktor szuber przy co miec nadzieja ze wszystko byc juz spokojnie i zdrowo przebiegac pozdrawiac;2
33;bardzo sympatyczny terapeuta z zasob bardzo duzy wiedza to moj pierwszy wizyta byc dosc skomplikowany przypadek z duzy ilosc praca w przyszlosc jednak pan bartosz udac sie poprawic i to juz na pierwszy wizyta problem z moj staw skroniowo zuchwowy fakt do przyjemny to nie nalezec ale efekt byc po raz pierwszy zjadla m normalny sniadanie bez zaden bol miec taki ludzki podejscie do pacjent duzo tez tlumaczyc i pytac co ja sie bardzo podobac mozna sie byc dowiedziec ciekawy rzecz nie zerkac co chwila na zegarek nie spieszyc sie bo miec kolejny pacjent jak bardzo na plus polecac wszystko ktory miec nietypowy objaw bolacy kazdy czesc cialo ten terapeuta pomoc;2
34;pozytywny zdanie po wizyta u kardiologia pani doktor aneta stachurski przychodnia specjalistyczny wroclaw ulica legnicki trafic m do pani doktor z problem kardiologiczny duzy nadcisnien i cukrzyca zostac ja postawic trafna diagnoza oraz zmienic prawidlowo lek na nadcisnienie miec m pewnosc ze nic istotny odnosnie stan moj serce nie umknac w czas wykonywac adekwatny diagnostyka odbierac metr wyjatkowy fachowosc i rzetelnosc pani doktor z pelny przekonanie polecac pani doktor oby wszystek specjalista miec taki podejscie do przejety pacjent wyjsc m z gabinet z ogromny wdziecznosc dzieki serdeczny;2
35;witac ja miec byc problem z ciagly krwawienie z nos chodzic em do inny laryngolog kilka rok i zaden pozytywc skutek to nie przyniesc z kazdy wizyta miec byc zabieg przypalac w nos po jakis czas dowiedziec em sie od pani doktor ze jak jeszcze raz zrobic ja ten zabieg to moge stracic wech postanowic Em szukac inny lekarz na szczescie polecic ja pani doktor imburski bardzo dokladnie ja przebadac i przepisac ja masc robiic za uwaga zloty i krwawiec przejsc polecac goraco ten lekarz;2
36;pan doktor prowadzic moj pierwszy ciaza byc bardzo zadowolony z kazdy wizyta mily i cieply lekarz o szeroki wiedza widac ze pracowac z powolanie bardzo dokladny specjalista i przyjazny czlowiek jako pacjentka czuc sie u on bardzo swobodnie miec poczucie ze byc z synko w dobry reka moj pelny zaufanie lekarz zyskac juz na pierwszy wizyta kiedy przyjsc m niemal zaplakac po wizyta u inny lekarz spokojnie ja wysluchac uspokoic zbadac i wszystko dokladnie w delikatny sposob wyjasnic w raz koniecznosc kontakt z lekarz miec zawsze dzieki co czuc sie naprawde bezpiecznie jako on pacjentka nie zamienic by metr na zaden inny lekarz goraco polecac;2
37;sprawiac wrazenie mily i kompetentny ale to tylko otoczkac i pozor obraz rezonans ogladac miniaturk bo nawet nie wiedziec jak on powiekszyc do to twierdzic z tak dobrze widac gdy zadawac em szczegolowy pytanie byc em zbywac oczywiscie wszystko w bardzo mily sposob gdy nalegac em na konkretniejy odpowiedz nastepowac tak zwany lac woda i zmiana temat wedlug ten lekarz SA pewien protokol leczyc ktory musiec pomoc w kazdy sytuacja i jezeli pacjent nadal byc chory to oznaczac ze udawac i nie miec inny wytlumaczenie bo to musiec pomoc ja osobiscie nie pomoc nic a wrecz odwrotnie;1
