;text;target
64;ok zgodzilismy sie ale skasowal jak za zboze ponad tysiace zlotych a kartoteki mi nie zalozyl wiec nie ma sladu po inseminacji tak jak nie ma sladu ciazy ;1
65;efektem uklucia moze byc tez zapalenie naczyn limfatycznych a u osob wrazliwych reakcje alergiczne ;0
66;po kilku latach szukania kompetentnej osoby ktora zajela by sie moja tarczyca wreszcie udalo mi sie trafic na doktora i nie zamienie juz na nikogo innego ;2
67;wizyta szybka ale w zyczliwej atmosferze ;3
68;pani doktor dobra postawila wstepna diagnoze zalecila badania aczkolwiek czas spedzony w kolejce to masakra wizyta prywatna a czas opoznienia h o ktorym nikt wczesniej nie informuje ;3
69;na szczescie wszystko skonczylo sie szczesliwie ;0
70;lekarz alergolog ciagle tylko leki wziewne zyrtec i zero poprawy ;0
71;z uwagi jednak na ograniczenia wynikajace z zapisow unijnego projektu z ktorego sfinansowano ten projekt bylo to mozliwe tylko w niewielkim stopniu ;0
72;a co do pani anny k jesli czerpie pani swoja wiedze z czasopism dla kobiet to nic dziwnego ze wypisuje pani pozniej takie glupoty na tak powaznym portalu informacyjnym ;0
73;niestety jakies tyg temu z uwagi na brak kontaktu tel wyslala m meila do pani doktor z prosba o pilna wizyte gdyz stan dziecka sie pogorszyl i na dodatek mialo zle wyniki badan ;0
74;polecam dr hamele szczegolnie dla pacjentek z problematyczna ciaza ;2
75;akcja rozpowszechniania materialow edukacyjnych prowadzona jest w calej polsce w roznych formach ;0
76;tatuaz moze byc tez niebezpieczny dla zdrowia czlowieka ze wzgledu na uszkodzenie skory i mozliwosc pojawienia sie zakazen ;0
77;cala historia mojej choroby potoczyla sie bardzo szybko ;3
78;w tradycyjnym papierosie proces spalania ma miejsce w temperaturze ok stopni celsjusza w przypadku technologii heat not burn np iqos aerozol wytwarzany jest dzieki podgrzaniu tytoniu do temperatury ok stopni ;0
79;nie dowiedziala m sie w zasadzie niczego konkretnego nie zostal przepisany mi zaden lek mimo wszystkich oznak wskazujacych na niedoczynnosc tarczycy ;1
80;wg mnie bardzo slaby lekarz ;1
81;ma dobry kontakt z pacjentem podczas wywiadu kolejna wizyte mam za miesiac a leki dokladnie na ten okres i zlecone badania ;2
82;to prawdziwy dar tak poprowadzic rozmowe i badanie by nie wzbudzac negatywnych emocji u pacjentek ;2
83;pani doktor nie wstala nawet zza biurka aby przyjrzec sie mojej skorze ;1
84;dzis mam juz dziecko udalo sie bez wyczerpujacego leczenia zalecanego przez pana dr jak bez odrzucenia stylu zycia i ubierania ;1
85;moge go polecic kazdemu kto boryka sie z tetniakami;2
86;witam pan dr marcin sprawia wrazenie profesjonalisty rozpoznal szybko problem zapalenie najadrza jednak antybiotyki ktore zapisal nie wyleczyly mnie ;3
87;poza banalnym badaniem odruchow zero konkretow ;1
88;ale dala m jej jeszcze jedna szanse ;3
89;nie polecam poniewaz jest dla mnie osoba niewiarygodna ;1
90;jest to przemila kompetentna osoba ktora potrafi zmotywowac kazdego ;2
91;posilki sa latwe do przygotowania i najwazniejsze ze sa smaczne ;2
92;wsrod osob ktore przezyly udar okolo proc pozostaje niepelnosprawnymi przy czym proc wymaga pomocy i opieki innych osob z powodu uposledzonej sprawnosci fizycznej i psychicznej ;0
93;potem jeszcze czesto uczestnictwo w pozostalych obchodach ;2
94;mysle ze mogl by m jeszcze wiele dobrego napisac na temat terapii u pani adrianny proponuje przekonac sie samemu osobom ktore potrzebuja pomocy specjalisty nie amatora z dyplomami powiem tak jestem zdrowy pewny siebie bez lekow dzieki pani adriannie ktorej serdecznie dziekuje ;2
95; nasz wspolny projekt ma zaowocowac opracowaniem nowatorskiej metody leczenia uwzgledniajacej mozliwosci inzynierii tkankowej ;0
96;wiecej chyba nie potrzeba ;2
97;kazal zrobic wyniki hcg pojawic sie za dni i tyle ;1
98;goraco polecam ;2
99;edytuje opinie jestem po drugiej wizycie ;0
100;niestety nie od tego chyba jest ;1
101;w odpowiedzi na witam ;0
102;mamy przeslanki ze w okresach zaostrzen choroby monitorowanie obturacji oskrzeli pozwala szybciej wdrozyc wlasciwe leczenie i uzyskac poprawe ;0
103;niestety w naszym problemie nie byla w stanie nam pomoc choc uwazali smy ze nie nalezy on do powaznych ;1
104;jak mozna za zdrowa uznac osobe z zaawansowanym nowotworem ;1
105;badanie opisuje bardzo dokladnie ;2
106;podstawowym badaniem pomocnym w ocenie czynnosci tarczycy jest pomiar stezenia tyreotropiny tsh hormonu przysadkowego ktory pobudza wydzielanie hormonow tarczycy ;0
107;z pierwsza ciaza nie mam zastrzezen do dr sujkowskiego wszystko bylo ok ;2
108;wyleczyla mojej coreczce juz zebow mlecznych teraz chodzimy na lakierowanie co miesiace ;2
109;uwazam ze jest swietnym specjalista nie traktuje pacjenta z gory jest mila rzeczowa i doskonale pamieta oraz zna swoich malych pacjentow ;2
110;podczas samej operacji okazalo sie ze nie byla ona konieczna ;1
111;najmniej sprawni jezdza wylacznie stepem sprawniejsi stepem i klusem kolejni takze galopuja a ci ktorym stopien niepelnosprawnosci na to pozwala prezentuja takze na koniach ich boczne chody ;0
112;nikomu nie polecam i na pewno do tego lekarza nie wroce ;1
113;icares innovative concepts ares to symulowana misja na marsa ktora przeprowadzono na terenie jedynej w europie specjalnej stacji habitat lunares w pile z udzialem naukowcow z polski francji i niemiec ;0
114;dowiedziala m sie ze prawdopodobnie jest to ciaza biochemiczna ktora lada dzien strace ;3
115;jak dodaje w niewielkich ilosciach zwiazek ten wywoluje bole brzucha i wymioty ;0
116; pazdziernika dzieki pani dr ktora sama wykonywala ciecie na swiat przyszla nasza sliczna i zdrowa a byly obawy czy wszystko jest w porzadku ze wzgledu na cholestaze coreczka kasia ;2
117;poza tym zero szacunku dla pacjenta o tym ze na wizyte sie spozni badz w ogole sie nie pojawi dowiadywala m sie przed drzwiami gabinetu ;1
118;w tej sytuacji nie trzeba bylo pytac rodziny o zgode na pobranie narzadu ale tego nie ukrywano ;0
119;jezeli jedynym skutecznym rozwiazaniem jest kriochirurgia trzeba powiedziec dlaczego ale tez zainteresowac sie tym czy aby na pewno pacjent moze sobie na to pozwolic ;1
120;mojej zony wizyta zakonczyla sie juz u pana doktora mazura odrarzam wam tego lekarza ;1
121;rozmowa ktora o dziwo dotyczyla problemow z odebraniem badan toczyla sie kilka minut w czasie ktorych siedziala m na fotelu stresujac sie coraz bardziej i odczuwajac dyskomfort zwiazany z oczekiwaniem w takiej pozycji ;1
122;sama lista skladnikow do zakupu na pierwsze dwa dni to chyba z pozycji czesc nie do kupienia w zwyklym osiedlowym sklepie a przygotowywanie to co dzien najmniej ze godziny ;1
123;prof owczarek podkreslil ze dane na temat liczby osob z rakiem podstawnokomorkowym skory sa w polsce znacznie zanizone ;0
124;do pacjenta podchodzi indywidualnie z wyjatkowym zaangazowaniem i szczera troska ;2
125;wielokrotne spojrzenia na zegarek wreszcie wprost wrocenie mi uwagi ze juz min temu powinien wejsc nastepny pacjent ;1
126;mozliwosc rozroznienia stopnia oparzenia w tym przypadku jest kwestia kluczowa w podjeciu decyzji ile tkanki mozna ocalic tlumaczy badaczka ;0
127;najpierw bardzo obrazowo opowiadal mi o najgorszych stronach zabiegu co byla m w stanie zrozumiec ze wzgledu na obowiazek uswiadomienia pacjentki ;3
128;zaobserwowanie reakcji organizmu pacjenta bedzie mozliwe dzieki przyczepianym na skorze pacjenta czujnikom ;0
129;myli fakty ;1
130; jego glowa byla nadmiernie rozwinieta w stosunku do calego ciala ;0
131; nam dzieki pasji i zaangazowaniu zespolu udalo sie kilkakrotnie nizszym kosztem wykonac technologie biomedyczna ktora nie ma sobie rownych w zastosowaniach komercyjnych ;0
132;wedlug mnie pani doktor nie byla ani mila ani kompetentna ;1
133;niedawno czekala m tyg na zabieg a juz jest tyle czasu po ;0
134;okazalo sie ze jestesmy zdrowi a maz mogl by plemniki na targu sprzedawac ;0
135; obecnie mowimy o epitopach determinantach czyli drobnych strukturach aminokwasowych znajdujacych sie na powierzchni bialek lub ukrytych w jego wnetrzu ;0
136;pani doktor to wspanialy i wszechstronny specjalista ;2
137;niepotrzebnie umawia tylu pacjentow bo tylko na tym traci ;1
138;witam serdecznie chciala m sie podzielic swoja opinia o dr kloszewskim chodzimy do p doktora od wizyty zaraz po urodzeniu dziecka pierwsza wizyta porazka u zupelnie innego lekarza gdzie sie dowiedzialz ze jestem wyrodna matka i zaniedbala tygodniowe dziecko potem trafilismy do dr kloszewskiego i rewelacja ;2
139;jedynym pozytywem bylo to ze wystawial pan l bez problemu ale ilez mozna brac zwolnienia ;3
140;dyskretny niepanikujacy niezacietrzewiony pozytywny konkretny do tego delikatny i uprzejmy nadto troskliwy i pomocny ;2
141;stan zdrowia syna istotnie pogorszyl sie po operacji nie poruszal sie nie nawiazywal zadnego kontaktu z otoczeniem wlasciwie pozostawal w stanie spiaczki ;1
142;od tego czasu wprowadzono rowniez kilka innych podobnie dzialajacych lekow ;0
143;pierwszy pacjent zapisal sie na badania na wtorek ;0
144;oszust ;1
145;lekarz na wstepie zapytal dlaczego przyszlam zajrzal w oczy pozakreslal cos na kartce bez slowa a nastepnie przepisal leki i powiedzial na co one sa i jak je brac zdziwilam sie nawet bo jeden lek byl chorobe o ktorej nie mialam pojecia i zapytalam to ja mam ;1
146; teoretycznie mamy tu do czynienia z sytuacja w ktorej mozna by bylo ograniczyc czy tez spowolnic wchlanianie cukru ze skrobi i tym samym zapobiegac hiperglikemii albo nadmiernemu przyswojeniu cukru powiedzial w rozmowie z pap ;0
147;docelowo w ramach programu ma byc przebadanych tys osob ;0
148;przekonala m sie o tym w listopadzie kiedy lezala m z zuzia w szpitalu na zapalenie krtani zaden naprawde zaden lekarz nie poznal ze mala miala rozszczep ;2
149;nie zwracal w ogole na moj przypadek i charakterystyke problemu ;1
150;wystajaca kostka nadal wystawala tylko ciut mniej ;1
151;mila z dobrym podejsciem do pacjenta o duzej empatii ;2
152;te badania musza byc scisle powiazane z instytucjami medycznymi bo analiza krwi pacjentow dotknietych choroba i ciagle poszukiwanie powodow ktore do niej prowadza dadza nam narzedzie w postaci nowych markerow podkreslila prof radecka ;0
153;musialem zrobic badania i zaliczyc konsultacje u prof kontka internisty w sasiednim gabinecie gdzie otrzymal em lek na trujglicerydy ;3
154;niektorzy co wykazal zreszta moderator wpisuja sobie ;0
155;dostalam bardzo silne leki a nie wydaje mi sie ze mam az tak zaawansowany stan chorobowy ;3
156;prosze mnie zle nie zrozumiec nie chce kwestionowac ani kompentencji ani samej diagnozy ze wszystko jest ok cieszy mnie ze nie mam wiekszych problemow ;3
157;po kilku udanych wizytach w poprzednich latach dwie ostatnie bardzo oschle formalne i niesympatyczne ;3
158;wizyta przedluzyla sie do minut jako ze poprosila m o wypisanie recepty co z reszta zrobil bardzo niechetnie ;1
159;edyta janaszkiewicz;0
160;jeszcze raz dziekuje panu doktorowi dzieki ktoremu skonczyly sie moje cierpienia a pobyt w szpitalu nie byl dla mnie taki przerazajacy ;2
161;a jak w koncu cie przyjmie z wielka laska to sie nasluchasz jaki to on nie jest zapracowany i jak ma zle ;1
162;oczywiscie bron boze nie bylo tam brudno jedynie nieco przestarzale ;3
163;czuc u pana doktora powoilanie ;2
164;stanowczo nie polecam ;1
165;kiedy przyszlo do zaplaty przezyl em koleny szok wiedzial em ze uslugi pana zemowskiego nie naleza do najtanszych bo skonsultowal em sie z cennikiem przed zabiegem ;1
166;nie powiedzial ani jednego slowa na temat mojej choroby wlacznie z nienazwaniem jej nie zlecil badan hormonalnych ktore zreszta byly glownym celem mojej wizyty nie zrobil usg przezpochwowego ;1
167;rozpacz ;1
168;dominujaca przyczyna zgonow od wielu lat sa choroby ukladu krazenia choc w ciagu ostatnich kilkunastu lat nastepuje powolne zmniejszanie sie tej tendencji ;0
169;natomiast jak jest cos nie tak to niestety widac brak profesjonalnego podejscia ;1
170;calkowita wartosc projektu wynosi mln zl ;0
171;synek czuje sie lepiej zapisane leki pomogly slyszy juz prawie normalnie ;2
172;doktor ufnalewski doskonale jest zorientowany w problemie chwilami odnosze wrazenie ze bardziej sie zna niz moj kardiolog do ktorego tez chodze ;2
173;potencjalnie mozliwe bylo by opracowanie srodkow leczniczych i opatrunkow na bazie opisanych w projekcie substancji uwaza autor ;0
174;jednak skutecznosc lekarza bardzo dobra ;2
175;jej diagnozy sa zawsze trafne ;2
176;w czajkowski;0
177;koniec ;1
178;przerywala mi w polowie zdania i kiedy jeszcze nie wszytko zdazyla m powiedziec stwierdzila ze to wszytko i mam wyjsc ;1
179;niestety wzystko to pomoglo tylko troche ;3
180; wlasciwie juz od wielu lat wiemy ze zycie na ziemi wszystkich zwierzat regulowane jest poprzez zmiany cyklu dobowego tlumaczy ekspert ;0
181; chodzi o to aby produkujace insuline komorki trzustkowe mozna pobierac od dawcy i przeszczepiac do organizmu biorcy ;0
182; w ostatnich dekadach zmniejszylo sie tez spozycie soli co moglo przyczynic sie do tego ze na przestrzeni lat liczba zachorowan na raka zoladka spadla trzykrotnie ;0
183;zmagam sie z pewnym problemem byl em u lekarzy bez wiekszego rezultatu ;0
184;lekarz dodal ze nie ma wielu osrodkow w polsce ktore zajmuja sie operacjami watroby i w zwiazku z tym wydaje sie ze liczba pacjentow wymagajacych operacji jest wieksza niz liczba miejsc w ktorych mozna te operacje wykonac ;0
185;bardzo mila pani doktor z duza doza cierpliwosci dla malych pacjentow ;2
186;nawet na fotel nie posadzila mnie ani razu uwazala ze zmiana odzywiania sie zalatwi wszystkie problemy ;1
187;byla m wsrod kilku osob ktore zauwazyly ten efekt opowiada badaczka ;0
188;kiedy pojawial sie jakis problem mogla m skontaktowac sie z pania doktor nawet poza wyznaczonym terminem wizyty ;2
189;nowo zakupione lekarstwa brala m dzien po czym w szufladzie znalazla m pozostalosc masci ktora uzywala m kilka miesiecy wczesniej i ktora byla identyczna jak obecna ;1
190;radze sprawdzac opinie o lekarzach i szukac a nie brac pierwszego lepszego i zaufac takiemu gdzie uczciwosc i etyka lekarska u niektorych ;0
191;jestem zadowolony przyjemna przychodnia mozna zrobic badanie na miejscu nie trzeba biegac w te i wewte ;2
192;powtarzanie ich w domu oraz masaz logopedyczny poskutkowaly odpowiednim ustawieniem glosek ;2
193;posiada on rowniez wiele zalet dietetycznych poniewaz jest bogatym zrodlem wielu witamin c b b skladnikow mineralnych k potasu ca wapnia mg magnezu fe zelaza oraz szeregu skladnikow biologicznie aktywnych na czele z betalainami ktorym przypisuje sie korzystne oddzialywanie na organizm czlowieka ;0
194;co zreszta doskonale wiedzial jeden z japonskich cesarzy hirohito ktory zajadal sie nimi kazac piec je sobie w specjalnych ciastkach opowiadal ;0
195;doktor wrecz pozwolil sobie na przedrzeznianie dziecka niepelnosprawnego uzywajac mimiki twarzy i wydajac dziwne dzwieki ;1
196; jedzenie surowych jaj miesa czy ryb niesie ryzyko zarazenia sie bakteriami salmonelli ;0
197;zabieg byl bezbolesny a rana wygoila sie z predkoscia swiatla ;2
198;nie slucha tego jaki jest przebieg choroby tylko w polowie zdania wtraca swoje opinie ;1
199;pan doktor potrafi sprowadzic na ziemie i uspokoic gdy sie za duzo glupot naczyta w internecie a potem znajduje u siebie takie same objawy ;2
200;specjalistka zaznaczyla ze reakcja anafilaktyczna prawie zawsze w ok proc przypadkow objawia sie wysypka skorna ktorej moze towarzyszyc biegunka zaburzenia oddychania a gdy dojdzie do wstrzasu anafilaktycznego gwaltownie spada cisnienie tetnicze przyspiesza akcja serca i moze dojsc do utraty swiadomosci zatrzymania krazenia i oddychania ;0
201;akcentujac kwestie odpowiedzialnosci za pacjentow podkreslil ze nalezy wspierac dobre polskie firmy i produkty ;0
202;pacjent traktowany w sposob podmiotowy ;1
203;merytorycznie nie mam zastrzezen ;2
204;prowadzil moja ciaze ktora nie byla najlatwiejsza do prowadzenia ;0
205;rowniez spedzila m wiele czasu na przegladaniu internetu i zaraz zrezygnowala z leczenia u profesora ;1
206;w dlugim ukladzie trawiennym trudno jest wskazac gdzie moga byc zmiany patologiczne ;0
207;ja w kazdym razie polecam ;2
208;bez spotkan naukowcow nie ma rozwoju nauki bez firm farmaceutycznych nie ma wdrozen mowil prof kaczmarek ;0
209;co potwierdzic moze pomysl lekarza o diecie tylko jak ja wprowadzic gdy niemowlak je jedynie mleko ;1
210;profesor zastrzega by takie wnioski wyciagac ostroznie ;0
211;lekarz ktory nie przeprowadzil wywiadu nie zadal ani jednego pytania zapoznal sie jedynie z wynikami badan usg i badanie ogolne moczu i zamierzal tylko skomentowac je w systemie ;1
212;jako rusztowanie dla tworzenia biologicznych zastawek serca wykorzystane sa acellularne matryce swinskie na ktorych hodowane sa komorki autologiczne ;0
213;wybral em p igora gdyz podaje sie za specjaliste w kategorii urazow sportowych na moim przykladzie widac ze nie bardzo ma pojecie gdyz porownujac sam przebieg badania kostki przez p igora oraz ostatniego lekarza to jak niebo i ziemia ;1
214;lekarz rzeczowy i kompetentny dobrze traktuje malych pacjentow ;2
215;podczas rozmowy w gabinecie lekarskim byl zyczliwy usmiechniety podczas badan byl wyrozumialy ze nie ktore badania sa nie mile ;2
216;plan mam taki zeby pojsc jeszcze raz i zobaczyc czy jest jakas poprawa;0
217;bardzo bardzo pani dziekuje ;2
218;calej sluzbie zdrowia zycze jak najwiecej takich lekarzy z wyrazami szacunku corka stanislawy paluszewskiej anna paluszewska;2
219;bezkomorkowe lub biodegradowalne rusztowanie protezy pokrywane jest tu komorkami izolowanymi ze szpiku kostnego pacjenta ;0
220;mialem dosc trudna do usuniecia wade kwalifikujaca sie do operacji skracanie szczeki na szczescie udalo sie ja skorygowac samym aparatem ortodontycznym ;2
221;i wtedy on mi wytlumaczyl ze miesiace to za malo musi byc bynajmniej rok aby organizm sie zregenerowal uplynelo troszke wiecej jezdzila m do niego z mezem az w koncu zaszla m w ciaze dzieki niemu mam synka u niego zawsze w gabinecie panowala czystosc polecam go jest super;2
222;jednakze nie moge ich podzielic ;1
223;trzeba uzywac balsamow i tak dalej nie wiem czy sie nie zna na hashimoto i nadczynnosci czy ma w nosie pacjenta;1
224;byla to rzekomo wina ich beczulkowatego ksztaltu ;3
225;dzieki trafnej diagnozie a nastepnie przeprowadzeniu osobiscie skomplikowanej operacji w obrebie drog moczowych i troskliwej opiece po operacji w klinice na ul borowskiej we wroclawiu jestem obecnie zdrowy i w pelni sil choc od operacji minelo dopiero kilka miesiecy ;2
226;kolejnym krokiem bedzie kupno okularow ;0
227;poczatkowo nie chciala pieniedzy no bo za co a na moje zapytanie naprawde odpowiedziala ;3
228; korzystal em z pomocy szpitala takze w tych najtrudniejszych dla kazdego rodzica sytuacjach gdy dziecko jest chore ;0
229;udala m sie do niej z bolem zoladka a pani doktor zgiagnozowala mi guza tarczycy ;0
230;z mojej strony wielkie podziekowania dla pana doktora piotra barnasia i rekomendacja dla jego wiedzy i talentu ;2
231;tylko zwiekszymy dawke lekow ;1
232;generalnie sprawna i dobrze zorganizowana maszyna do wyciagania pieniedzy ;1
233;a ze w remoncie byly drzwi wejsciowe to kazano mi wchodzic do gabinetu i wychodzic przez okno ;1
234;potwierdzam zdanie poprzednika lekarz raczej chlodny w kontakcie mowi niewyraznie i czasem cos pod nosem ;1
235;dr witwicki powiedzial malowniczo ze to sie pochlasta ;1
236;a co do spoznien to doktor przyjezdza prosto ze szpitala i nie on jeden sie spoznia dla przykladu doktor jankiewicz czesto spoznia sie godz lub dwie g;2
237;droznosci jajowodow ;0
238;obecnie jestem po kontroli dziela pani darii i zachwycam sie nim z chwili na chwile coraz bardziej ;2
239;spotkania byly drogie w stosunku do jakosci przeprowadzanej rozmowy a pani alicja sprawiala wrazenie osoby odcietej emocjonalnie i spogladala na zegarek ;1
240; np nowy budynek szpitala bedzie potrzebowal rocznie ilosci energii elektrycznej rownej potrzebom okolo tysiecznego miasta powiatowego podkresla dyrektor poniatowski ;0
241; ja by m grype porownal do czegos w rodzaju wojny ktore jest oczywiscie najgrozniejsza dla najslabszych ale ucierpiec na niej moga wszyscy zaznaczyl specjalista ;0
242;w kazdym badz razie na pewno minal sie z powolaniem ;1
243;uwazam ze pani profesor z pewnoscia jest specjalista w swej dziedzinie ale czesto odwoluje lub przeklada terminy wizyt bywa niepunktualna przyjmuje osoby spoza kolejki w dodatku jako pierwsze ;3
244;ta cudowna pani doktor wyszukala mi pcos ;2
245;wiadomo np ze zaszczepienie wszystkich niemowlat przeciw pneumokokom juz po dwoch latach przynosi procentowy spadek zachorowan na powazne schorzenia wywolywane przez te bakterie zapalenie pluc sepsa czy zapalenie opon mozgowo rdzeniowych ;0
246;ja osobiscie miala m plastyke brzucha u doktora wraz z odsysaniem boczkow jestem mega zadowolona podejscie doktora jest bardzo profesjonalne to wspanialy lekarz i czlowiek wszystko potrafi wytlumaczyc w zrozumialym jezyku dla pacjenta ;2
247;nie trudno sie domyslec ze takie zachowanie wobec dzieci skutkuje strachem i niechecia do wszelkich badan ;1
248;dodam ze pochodze z wojewodztwa podkarpackiego i pomimo dlugiej podrozy zmeczenia i kosztow bylo warto poznac i zdecydowac sie na wizyte u doktora salaty ;2
249;mnie tez jak byk wychodzilo ze komorki obronne pojawiaja sie wczesniej niz przed godzinami ;0
250;nie mam dobrego zdania o tym lekarzu ;1
251;nie ma juz garbka ale nadal jest brzydki i do tego krzywy ;3
252;cena pierwszej wizyty na luty to zl lub zl w zaleznosci czy jest robiona rektoskopia ;0
253;polska stanie sie biotechnologicznym hubem europy a na pewno europy srodkowo wschodniej ;0
254;bez watpienia jest profesjonalna specjalistka ktora pomaga mi w zrozumieniu wielu trudnych elementow ;2
255;doprawdy nie wiem czym sie tu zachwycac jak na profesora to wiedze ma slaba jest roztrzepany ma w nosie pacjenta ;1
256;dzieki niej nie musiala m glodowac poprzedni lekarz praktycznie nic mi nie pozwolil jesc i dosc szybko ustalily smy co malej nie szkodzi ;2
257;widocznie ona nie wie jak to skutecznie leczyc ;1
258;fachowiec cierpliwy wszystko tlumaczy bardzo delikatny a to bylo dla mnie przezycie bo juz wielu ginekologow mnie badalo ;2
